status,fit_model,M_min,M_max,n_points,n_params,rms,A_M,A_M_se,A_sqrtM,A_sqrtM_se,A_logM,A_logM_se,F,F_se,b_inv_sqrt,b_inv_sqrt_se,b_inv,b_inv_se,knot,reference,DeltaF_pair,half_DeltaF_pair,max_common_modes,status_note
PASS_FIT,hk+inv_sqrt+inv,54,215,162,6,0.0007727860295393364,-0.01657210768112308,0.007363975466040745,1.2805871230366763,0.6293883012557179,-9.48591092432306,4.982631423347064,43.66409947620959,23.426467280759734,-127.47610806060159,69.27284898224214,163.18691944351855,89.18649259319194,3_1,0_1,43.66409947620959,21.832049738104796,215,DIRECT_PAIR_SUBTRACTED_FIT_NO_SEPARATE_FK_MINUS_FREF
