normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,-65.36538627332716,-65.36538627332716,0.2382907173358216,FAIL_NOT_SUBLEADING
Mmax,M_max,41.0,-65.36538627332716,-1.5942777139835893,0.005811968715507845,PASS_SUBLEADING_CORRECTION
sqrtM,sqrt(M_max),6.4031242374328485,-65.36538627332716,-10.208358271607356,0.03721475774946974,PASS_SUBLEADING_CORRECTION
Lcert,certified length,16.371637,-65.36538627332716,-3.992599290671248,0.014555094114035244,PASS_SUBLEADING_CORRECTION
Lcert2,certified length squared,268.030498059769,-65.36538627332716,-0.2438729426184595,0.0008890432956725857,PASS_SUBLEADING_CORRECTION
Lcert3,certified length cubed,4388.098019163743,-65.36538627332716,-0.014896063394177348,5.430387295250839e-05,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,-65.36538627332716,-3.901209124691678,0.014221929583841103,PASS_SUBLEADING_CORRECTION
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,-65.36538627332716,-0.2382907173358216,0.0008686931907811726,PASS_SUBLEADING_CORRECTION
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,-65.36538627332716,-0.2382907173358216,0.0008686931907811726,PASS_SUBLEADING_CORRECTION
leading_half_cert,half leading term,137.15470540383689,-65.36538627332716,-0.4765814346716432,0.0017373863815623451,PASS_SUBLEADING_CORRECTION
M_Lcert,M_max L_cert,671.237117,-65.36538627332716,-0.09738047050417678,0.00035500229546427424,PASS_SUBLEADING_CORRECTION
sqrtM_Lcert,sqrt(M_max) L_cert,104.82962568115241,-65.36538627332716,-0.623539250937909,0.002273123802431592,PASS_SUBLEADING_CORRECTION
M_Lcert2,M_max L_cert^2,10989.25042045053,-65.36538627332716,-0.005948120551669743,2.1683982821282575e-05,PASS_SUBLEADING_CORRECTION
