model,status,n_points,M_min,M_max,rms,S_inf,S_inf_se,alpha_inv_pred_blind,c_sqrt,c_sqrt_se,knot,reference,target_selected,fit_tail_frac,max_common_modes,c_inv,c_inv_se,c_threehalf,c_threehalf_se
sqrt,PASS_FIT,162,54,215,0.14070936351987495,0.6452621187815042,0.056643363285088726,0.3226310593907521,-1.0004210371715483,0.6107867159082011,K11a367,0_1,True,0.75,215,,,,
sqrt+inv,PASS_FIT,162,54,215,0.11229825601786529,-1.744338516820966,0.2550722741316646,-0.872169258410483,49.940032875076945,5.373191134951595,K11a367,0_1,True,0.75,215,-260.7479317940353,27.38952117719752,,
sqrt+inv+threehalf,PASS_FIT,162,54,215,0.07333661201322365,-15.470007448464997,0.9563358713129835,-7.735003724232499,484.85895867781664,30.04372233757491,K11a367,0_1,True,0.75,215,-4744.06855988517,308.09274787236296,15038.907950184866,1031.7160497194895
