run_id,returncode,run_dir,h,Rinv,n_center,n_theta,n_sphere,tube_fraction,outer_factor,L_cert_target_database,L_v8_geom_raw_if_available,delta_L_v8_geom_minus_cert,scale_geom_to_cert,target,reference,normalizer,L_cert_target,NsoftV,leading_full_cert,leading_half_alpha_inv_cert,DeltaF_pair_raw,normalizer_denominator,DeltaF_phys_cert_normalized,finite_correction_half_cert,alpha_inv_pred_blind_v13,correction_to_leading_ratio,subleading_threshold,gate,status
g001_nc64_nt10_ns384_tf0p2_of3p0,0,outputs_routeB_BEM_v14_stageD\grids\D2_ultra_outer_anchored\runs\g001_nc64_nt10_ns384_tf0p2_of3p0,0.015625,0.3333333333333333,64,10,384,0.2,3.0,16.371637,16.372460337048228,0.0008233370482280122,0.999949712075566,3_1,0_1,raw,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,-171.05302100739965,1.0,-171.05302100739965,-85.52651050369982,51.62819490013706,0.6235769327189793,0.05,FAIL_NOT_SUBLEADING,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g001_nc64_nt10_ns384_tf0p2_of3p0,0,outputs_routeB_BEM_v14_stageD\grids\D2_ultra_outer_anchored\runs\g001_nc64_nt10_ns384_tf0p2_of3p0,0.015625,0.3333333333333333,64,10,384,0.2,3.0,16.371637,16.372460337048228,0.0008233370482280122,0.999949712075566,3_1,0_1,Mmax,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,-171.05302100739965,1023.0,-0.16720725416168097,-0.08360362708084049,137.07110177675605,0.0006095571189823844,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g001_nc64_nt10_ns384_tf0p2_of3p0,0,outputs_routeB_BEM_v14_stageD\grids\D2_ultra_outer_anchored\runs\g001_nc64_nt10_ns384_tf0p2_of3p0,0.015625,0.3333333333333333,64,10,384,0.2,3.0,16.371637,16.372460337048228,0.0008233370482280122,0.999949712075566,3_1,0_1,sqrtM,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,-171.05302100739965,31.984371183438952,-5.348018881670822,-2.674009440835411,134.48069596300147,0.019496301151040247,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g001_nc64_nt10_ns384_tf0p2_of3p0,0,outputs_routeB_BEM_v14_stageD\grids\D2_ultra_outer_anchored\runs\g001_nc64_nt10_ns384_tf0p2_of3p0,0.015625,0.3333333333333333,64,10,384,0.2,3.0,16.371637,16.372460337048228,0.0008233370482280122,0.999949712075566,3_1,0_1,Lcert,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,-171.05302100739965,16.371637,-10.44813179081601,-5.224065895408005,131.93063950842887,0.038088856521738136,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g001_nc64_nt10_ns384_tf0p2_of3p0,0,outputs_routeB_BEM_v14_stageD\grids\D2_ultra_outer_anchored\runs\g001_nc64_nt10_ns384_tf0p2_of3p0,0.015625,0.3333333333333333,64,10,384,0.2,3.0,16.371637,16.372460337048228,0.0008233370482280122,0.999949712075566,3_1,0_1,Lcert2,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,-171.05302100739965,268.030498059769,-0.6381849164390836,-0.3190924582195418,136.83561294561736,0.002326514845261847,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g001_nc64_nt10_ns384_tf0p2_of3p0,0,outputs_routeB_BEM_v14_stageD\grids\D2_ultra_outer_anchored\runs\g001_nc64_nt10_ns384_tf0p2_of3p0,0.015625,0.3333333333333333,64,10,384,0.2,3.0,16.371637,16.372460337048228,0.0008233370482280122,0.999949712075566,3_1,0_1,Lcert3,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,-171.05302100739965,4388.098019163743,-0.0389811303804918,-0.0194905651902459,137.13521483864665,0.0001421064274306746,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g001_nc64_nt10_ns384_tf0p2_of3p0,0,outputs_routeB_BEM_v14_stageD\grids\D2_ultra_outer_anchored\runs\g001_nc64_nt10_ns384_tf0p2_of3p0,0.015625,0.3333333333333333,64,10,384,0.2,3.0,16.371637,16.372460337048228,0.0008233370482280122,0.999949712075566,3_1,0_1,NsoftV,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,-171.05302100739965,16.755160819145562,-10.208975184048551,-5.104487592024276,132.05021781181262,0.03721700671511543,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g001_nc64_nt10_ns384_tf0p2_of3p0,0,outputs_routeB_BEM_v14_stageD\grids\D2_ultra_outer_anchored\runs\g001_nc64_nt10_ns384_tf0p2_of3p0,0.015625,0.3333333333333333,64,10,384,0.2,3.0,16.371637,16.372460337048228,0.0008233370482280122,0.999949712075566,3_1,0_1,NsoftV_Lcert,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,-171.05302100739965,274.30941080767377,-0.6235769327189793,-0.31178846635948965,136.84291693747738,0.002273261172057225,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g001_nc64_nt10_ns384_tf0p2_of3p0,0,outputs_routeB_BEM_v14_stageD\grids\D2_ultra_outer_anchored\runs\g001_nc64_nt10_ns384_tf0p2_of3p0,0.015625,0.3333333333333333,64,10,384,0.2,3.0,16.371637,16.372460337048228,0.0008233370482280122,0.999949712075566,3_1,0_1,leading_full_cert,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,-171.05302100739965,274.30941080767377,-0.6235769327189793,-0.31178846635948965,136.84291693747738,0.002273261172057225,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g001_nc64_nt10_ns384_tf0p2_of3p0,0,outputs_routeB_BEM_v14_stageD\grids\D2_ultra_outer_anchored\runs\g001_nc64_nt10_ns384_tf0p2_of3p0,0.015625,0.3333333333333333,64,10,384,0.2,3.0,16.371637,16.372460337048228,0.0008233370482280122,0.999949712075566,3_1,0_1,leading_half_cert,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,-171.05302100739965,137.15470540383689,-1.2471538654379586,-0.6235769327189793,136.5311284711179,0.00454652234411445,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
