model,status,n_points,M_min,M_max,rms,S_inf,S_inf_se,alpha_inv_pred_blind,c_sqrt,c_sqrt_se,knot,reference,target_selected,fit_tail_frac,max_common_modes,c_inv,c_inv_se,c_threehalf,c_threehalf_se
sqrt,PASS_FIT,252,84,335,0.0027354347532315706,0.04981736787449909,0.0008824223121046371,0.024908683937249546,-0.18872344167058477,0.011878159098518668,3_1,0_1,True,0.75,335,,,,
sqrt+inv,PASS_FIT,252,84,335,0.002203078046821235,0.003962651028224653,0.00401204600597565,0.0019813255141123264,1.0315789944927465,0.10551104938164205,3_1,0_1,True,0.75,335,-7.79889626027993,0.6715276450406358,,
sqrt+inv+threehalf,PASS_FIT,252,84,335,0.0010524888541231024,-0.3099208329448313,0.011007773905135089,-0.15496041647241565,13.44798851960574,0.43172463934010263,3_1,0_1,True,0.75,335,-167.5988427856616,5.527522271747741,669.2956976540595,23.11193145594639
sqrt,PASS_FIT,252,84,335,0.005128961434632791,0.06492486115910313,0.001654548697422738,0.03246243057955157,-0.2276162801683359,0.022271640681161362,4_1,0_1,False,0.75,335,,,,
sqrt+inv,PASS_FIT,252,84,335,0.003953190150482212,-0.027489689686862436,0.007199191502538448,-0.013744844843431218,2.231753426820367,0.18932839977429766,4_1,0_1,False,0.75,335,-15.717717708393353,1.2049852142013406,,
sqrt+inv+threehalf,PASS_FIT,252,84,335,0.0018801823590731766,-0.5914588156660142,0.019664457469570792,-0.2957294078330071,24.540896740261758,0.7712395696017024,4_1,0_1,False,0.75,335,-302.8377503800418,9.874451234339269,1202.5548615994342,41.287511632399905
