knot,reference,M,S_M_knot,S_M_reference,DeltaS_M,alpha_inv_pred_blind_M
3_1,0_1,1,0.21536317752324033,0.2155998709766685,-0.00023669345342816617,-0.00011834672671408308
3_1,0_1,2,0.43057721369734214,0.431058057564929,-0.0004808438675868443,-0.00024042193379342214
3_1,0_1,3,0.6451488403638318,0.6455723525814916,-0.00042351221765979385,-0.00021175610882989693
3_1,0_1,4,0.8111246491163456,0.795551600091803,0.015573049024542596,0.007786524512271298
3_1,0_1,5,0.8953586900621013,0.8797655701032724,0.01559311995882895,0.007796559979414475
3_1,0_1,6,0.9794057875688911,0.963865685187841,0.01554010238105008,0.00777005119052504
3_1,0_1,7,1.0634368209781255,1.047954536749131,0.015482284228994558,0.007741142114497279
3_1,0_1,8,1.1472008163361105,1.1317156915077764,0.015485124828334085,0.007742562414167042
3_1,0_1,9,1.2307910646091007,1.2152021515824576,0.015588913026643114,0.007794456513321557
3_1,0_1,10,1.2726201267728403,1.2570355713654133,0.015584555407426981,0.0077922777037134905
3_1,0_1,11,1.3141312178418492,1.2985472653695593,0.01558395247228983,0.007791976236144915
3_1,0_1,12,1.3555949056189223,1.340013569756983,0.015581335861939216,0.007790667930969608
3_1,0_1,13,1.3970151436054614,1.381443380514624,0.01557176309083741,0.007785881545418705
3_1,0_1,14,1.4384160160923984,1.422852856445732,0.015563159646666547,0.007781579823333273
3_1,0_1,15,1.4794739513135886,1.4639149757370409,0.015558975576547729,0.0077794877882738644
3_1,0_1,16,1.5205051166806463,1.504947797530513,0.015557319150133253,0.0077786595750666265
3_1,0_1,17,1.54432513347432,1.5287681307785799,0.015557002695740119,0.007778501347870059
3_1,0_1,18,1.567904157332722,1.5523476491319645,0.01555650820075738,0.00777825410037869
3_1,0_1,19,1.5912098782402226,1.5756536882722059,0.015556189968016776,0.007778094984008388
3_1,0_1,20,1.6144896952789938,1.598933705664698,0.015555989614295829,0.007777994807147914
3_1,0_1,21,1.6376480860269271,1.62209292401414,0.015555162012787171,0.007777581006393586
3_1,0_1,22,1.6608041161195133,1.6452502683923778,0.015553847727135528,0.007776923863567764
3_1,0_1,23,1.6838835691528886,1.6683305266841262,0.015553042468762435,0.007776521234381217
3_1,0_1,24,1.7065099094299832,1.6909571288369771,0.015552780593006021,0.007776390296503011
3_1,0_1,25,1.7291060485405756,1.7135536052616513,0.015552443278924244,0.007776221639462122
3_1,0_1,26,1.7441379937904185,1.72926767953761,0.014870314252808381,0.0074351571264041905
3_1,0_1,27,1.759160774965201,1.744981722227405,0.01417905273779585,0.007089526368897925
3_1,0_1,28,1.7736052825393995,1.7600136443442524,0.013591638195147082,0.006795819097573541
3_1,0_1,29,1.788049310620117,1.7750364067918665,0.013012903828250488,0.006506451914125244
3_1,0_1,30,1.8021573914498052,1.7894808783296143,0.012676513120190913,0.006338256560095457
3_1,0_1,31,1.8161947809521182,1.8039249119442207,0.012269869007897505,0.006134934503948752
3_1,0_1,32,1.8301449432004648,1.8180330803926357,0.012111862807829166,0.006055931403914583
