knot,raw_points,raw_arclength,parse_gate_G1,alpha_blind_gate_G2,operator_gate_G3,invariance_gate_G4,invariance_rel_range_S_logdet,resolution_gate_G5,resolution_rel_range_S_logdet,candidate_status,S_logdet,S_trace,S_mean_impedance,S_rel_spread,min_impedance_eig,max_impedance_eig,positive_spectrum,n_modes_used,boundary_nodes,selected_nodes,tube_radius,outer_radius,screening_mu,operator_backend
knot_1,47669,1803.4874348259314,PASS,PASS_NO_ALPHA_OR_EM_CONSTANTS_USED,PASS,PASS,1.8288193706236518e-05,PASS,0.020813321718546718,BEM_V3_ROUTE_B_CANDIDATE_NOT_ALPHA_DERIVATION,1.7049386170546597,22.394153754030945,0.9330897397512894,0.0579638191504107,0.8077435828455192,0.9749427105421531,True,24,336,336,0.00012126766919942693,0.11394499119266753,8.776164617092453,BEM_V3_AREA_SYMMETRIC_STEKLOV
