run_id,returncode,run_dir,h,Rinv,n_center,n_theta,n_sphere,tube_fraction,outer_factor,L_cert_target_database,L_v8_geom_raw_if_available,delta_L_v8_geom_minus_cert,scale_geom_to_cert,target,reference,normalizer,L_cert_target,NsoftV,leading_full_cert,leading_half_alpha_inv_cert,DeltaF_pair_raw,normalizer_denominator,DeltaF_phys_cert_normalized,finite_correction_half_cert,alpha_inv_pred_blind_v13,correction_to_leading_ratio,subleading_threshold,gate,status
g001_nc12_nt4_ns24_tf0p32_of2p6,0,outputs_routeB_BEM_v14_stageB\grids\B3_cartesian_mesh_cross\runs\g001_nc12_nt4_ns24_tf0p32_of2p6,0.08333333333333333,0.3846153846153846,12,4,24,0.32,2.6,16.371637,16.37245958770872,0.0008225877087184585,0.9999497578415563,3_1,0_1,raw,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,417.9921983978666,1.0,417.9921983978666,208.9960991989333,346.1508046027702,1.5237982436225384,0.05,FAIL_NOT_SUBLEADING,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g001_nc12_nt4_ns24_tf0p32_of2p6,0,outputs_routeB_BEM_v14_stageB\grids\B3_cartesian_mesh_cross\runs\g001_nc12_nt4_ns24_tf0p32_of2p6,0.08333333333333333,0.3846153846153846,12,4,24,0.32,2.6,16.371637,16.37245958770872,0.0008225877087184585,0.9999497578415563,3_1,0_1,Mmax,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,417.9921983978666,71.0,5.887214061941783,2.9436070309708917,140.09831243480778,0.021461947093275188,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g001_nc12_nt4_ns24_tf0p32_of2p6,0,outputs_routeB_BEM_v14_stageB\grids\B3_cartesian_mesh_cross\runs\g001_nc12_nt4_ns24_tf0p32_of2p6,0.08333333333333333,0.3846153846153846,12,4,24,0.32,2.6,16.371637,16.37245958770872,0.0008225877087184585,0.9999497578415563,3_1,0_1,sqrtM,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,417.9921983978666,8.426149773176359,49.60654743267143,24.803273716335713,161.9579791201726,0.18084158063192374,0.05,FAIL_NOT_SUBLEADING,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g001_nc12_nt4_ns24_tf0p32_of2p6,0,outputs_routeB_BEM_v14_stageB\grids\B3_cartesian_mesh_cross\runs\g001_nc12_nt4_ns24_tf0p32_of2p6,0.08333333333333333,0.3846153846153846,12,4,24,0.32,2.6,16.371637,16.37245958770872,0.0008225877087184585,0.9999497578415563,3_1,0_1,Lcert,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,417.9921983978666,16.371637,25.531484627827176,12.765742313913588,149.92044771775048,0.09307549658122388,0.05,FAIL_NOT_SUBLEADING,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g001_nc12_nt4_ns24_tf0p32_of2p6,0,outputs_routeB_BEM_v14_stageB\grids\B3_cartesian_mesh_cross\runs\g001_nc12_nt4_ns24_tf0p32_of2p6,0.08333333333333333,0.3846153846153846,12,4,24,0.32,2.6,16.371637,16.37245958770872,0.0008225877087184585,0.9999497578415563,3_1,0_1,Lcert2,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,417.9921983978666,268.030498059769,1.559494913540239,0.7797474567701195,137.934452860607,0.0056851673770450615,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g001_nc12_nt4_ns24_tf0p32_of2p6,0,outputs_routeB_BEM_v14_stageB\grids\B3_cartesian_mesh_cross\runs\g001_nc12_nt4_ns24_tf0p32_of2p6,0.08333333333333333,0.3846153846153846,12,4,24,0.32,2.6,16.371637,16.37245958770872,0.0008225877087184585,0.9999497578415563,3_1,0_1,Lcert3,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,417.9921983978666,4388.098019163743,0.09525589368614994,0.04762794684307497,137.20233335067996,0.0003472571116159649,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g001_nc12_nt4_ns24_tf0p32_of2p6,0,outputs_routeB_BEM_v14_stageB\grids\B3_cartesian_mesh_cross\runs\g001_nc12_nt4_ns24_tf0p32_of2p6,0.08333333333333333,0.3846153846153846,12,4,24,0.32,2.6,16.371637,16.37245958770872,0.0008225877087184585,0.9999497578415563,3_1,0_1,NsoftV,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,417.9921983978666,16.755160819145562,24.94707170582576,12.47353585291288,149.62824125674976,0.09094500853022819,0.05,FAIL_NOT_SUBLEADING,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g001_nc12_nt4_ns24_tf0p32_of2p6,0,outputs_routeB_BEM_v14_stageB\grids\B3_cartesian_mesh_cross\runs\g001_nc12_nt4_ns24_tf0p32_of2p6,0.08333333333333333,0.3846153846153846,12,4,24,0.32,2.6,16.371637,16.37245958770872,0.0008225877087184585,0.9999497578415563,3_1,0_1,NsoftV_Lcert,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,417.9921983978666,274.30941080767377,1.5237982436225384,0.7618991218112692,137.91660452564815,0.005555034510612971,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g001_nc12_nt4_ns24_tf0p32_of2p6,0,outputs_routeB_BEM_v14_stageB\grids\B3_cartesian_mesh_cross\runs\g001_nc12_nt4_ns24_tf0p32_of2p6,0.08333333333333333,0.3846153846153846,12,4,24,0.32,2.6,16.371637,16.37245958770872,0.0008225877087184585,0.9999497578415563,3_1,0_1,leading_full_cert,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,417.9921983978666,274.30941080767377,1.5237982436225384,0.7618991218112692,137.91660452564815,0.005555034510612971,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
g001_nc12_nt4_ns24_tf0p32_of2p6,0,outputs_routeB_BEM_v14_stageB\grids\B3_cartesian_mesh_cross\runs\g001_nc12_nt4_ns24_tf0p32_of2p6,0.08333333333333333,0.3846153846153846,12,4,24,0.32,2.6,16.371637,16.37245958770872,0.0008225877087184585,0.9999497578415563,3_1,0_1,leading_half_cert,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,417.9921983978666,137.15470540383689,3.0475964872450767,1.5237982436225384,138.67850364745942,0.011110069021225941,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
