model,status,n_points,M_min,M_max,rms,S_inf,S_inf_se,alpha_inv_pred_blind,c_sqrt,c_sqrt_se,knot,reference,target_selected,fit_tail_frac,max_common_modes,c_inv,c_inv_se,c_threehalf,c_threehalf_se
sqrt,PASS_FIT,480,160,639,0.0026823382398099976,0.08074160813943655,0.0006266858718876688,0.040370804069718276,-0.4847454502478976,0.011651330064495695,3_1,0_1,True,0.75,639,,,,
sqrt+inv,PASS_FIT,480,160,639,0.002185723799631905,0.03664061038693508,0.002884214779268392,0.01832030519346754,1.136309727136282,0.10477084495729279,3_1,0_1,True,0.75,639,-14.311401905064109,0.9211504018162516,,
sqrt+inv+threehalf,PASS_FIT,480,160,639,0.0006496394720701014,-0.30327559078181854,0.0049251926160257765,-0.15163779539090927,19.70894925993427,0.26681794692865524,3_1,0_1,True,0.75,639,-344.4983572657994,4.719007280532874,1910.4599417849488,27.258062342263443
sqrt,PASS_FIT,480,160,639,0.00546731215935445,0.08788745086105211,0.0012773509457590989,0.043943725430526055,-0.427152390038362,0.02374848092937811,4_1,0_1,False,0.75,639,,,,
sqrt+inv,PASS_FIT,480,160,639,0.00408052128076959,-0.015321793076222171,0.005384532019597745,-0.007660896538111086,3.3665912385609538,0.19559637980079758,4_1,0_1,False,0.75,639,-33.49286967595539,1.7196929539009842,,
sqrt+inv+threehalf,PASS_FIT,480,160,639,0.0016169800241310143,-0.6255357227830105,0.012259011986654468,-0.31276786139150525,36.70799513566391,0.6641211145752683,4_1,0_1,False,0.75,639,-626.2409613403651,11.745807997219543,3429.6372594645222,67.84646592287376
