target,reference,normalizer,L_cert_target,NsoftV,leading_full_cert,leading_half_alpha_inv_cert,DeltaF_pair_raw,normalizer_denominator,DeltaF_phys_cert_normalized,finite_correction_half_cert,alpha_inv_pred_blind_v13,correction_to_leading_ratio,subleading_threshold,gate,status
3_1,0_1,raw,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,4.728962024620686e-10,1.0,4.728962024620686e-10,2.364481012310343e-10,137.15470540407333,1.72395179979308e-12,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
3_1,0_1,Mmax,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,4.728962024620686e-10,195.0,2.4251087305747107e-12,1.2125543652873553e-12,137.1547054038381,8.840778460477334e-15,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
3_1,0_1,sqrtM,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,4.728962024620686e-10,13.96424004376894,3.386480044598504e-11,1.693240022299252e-11,137.15470540385382,1.234547525958875e-13,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
3_1,0_1,Lcert,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,4.728962024620686e-10,16.371637,2.8885089649988488e-11,1.4442544824994244e-11,137.15470540385132,1.0530112534214386e-13,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
3_1,0_1,Lcert2,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,4.728962024620686e-10,268.030498059769,1.7643372895446245e-12,8.821686447723122e-13,137.15470540383777,6.431924024588614e-15,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
3_1,0_1,Lcert3,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,4.728962024620686e-10,4388.098019163743,1.0776792140850817e-13,5.3883960704254084e-14,137.15470540383694,3.9286993869877603e-16,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
3_1,0_1,NsoftV,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,4.728962024620686e-10,16.755160819145562,2.822391307170898e-11,1.411195653585449e-11,137.154705403851,1.0289079397096434e-13,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
3_1,0_1,NsoftV_Lcert,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,4.728962024620686e-10,274.30941080767377,1.72395179979308e-12,8.6197589989654e-13,137.15470540383774,6.284697979253043e-15,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
3_1,0_1,leading_full_cert,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,4.728962024620686e-10,274.30941080767377,1.72395179979308e-12,8.6197589989654e-13,137.15470540383774,6.284697979253043e-15,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
3_1,0_1,leading_half_cert,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,4.728962024620686e-10,137.15470540383689,3.44790359958616e-12,1.72395179979308e-12,137.15470540383862,1.2569395958506085e-14,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
3_1,0_1,M_Lcert,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,4.728962024620686e-10,3192.469215,1.4812866487173584e-13,7.406433243586792e-14,137.15470540383697,5.400057709853532e-16,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
3_1,0_1,sqrtM_Lcert,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,4.728962024620686e-10,228.6174689774492,2.0685042336319233e-12,1.0342521168159616e-12,137.1547054038379,7.540770211059988e-15,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
3_1,0_1,M_Lcert2,16.371637,16.755160819145562,274.30941080767377,137.15470540383689,4.728962024620686e-10,52265.94712165496,9.047883536126279e-15,4.523941768063139e-15,137.15470540383689,3.2984225767121093e-17,0.05,PASS_SUBLEADING_CORRECTION,ALPHA_BLIND_CERTIFIED_LENGTH_CANDIDATE_NOT_CODATA_COMPARISON
