model,status,n_points,M_min,M_max,rms,S_inf,S_inf_se,alpha_inv_pred_blind,c_sqrt,c_sqrt_se,knot,reference,target_selected,fit_tail_frac,max_common_modes,c_inv,c_inv_se,c_threehalf,c_threehalf_se
sqrt,PASS_FIT,36,12,47,0.006228043745509608,-0.1450878807852879,0.005351538854880487,-0.07254394039264395,0.5735301191653119,0.026963643254918478,3_1,0_1,True,0.75,47,,,,
sqrt+inv,PASS_FIT,36,12,47,0.0024222095059332916,-0.3020041305557091,0.011723358071221742,-0.15100206527785456,2.1363452842642903,0.11534010629752713,3_1,0_1,True,0.75,47,-3.73226355428925,0.2742759275795365,,
sqrt+inv+threehalf,PASS_FIT,36,12,47,0.0022629075359335516,-0.16776969212666007,0.06314352587243344,-0.08388484606333003,0.14866211961057052,0.926864157047283,3_1,0_1,True,0.75,47,5.835733786607684,4.438026042450955,-14.975921213587744,6.934490709761417
sqrt,PASS_FIT,36,12,47,0.008654366324508741,-0.16042562786884518,0.007436392476107778,-0.08021281393442259,0.6653251418349219,0.037468145007761126,4_1,0_1,False,0.75,47,,,,
sqrt+inv,PASS_FIT,36,12,47,0.0024594616744703446,-0.38734821338066217,0.011903656476301736,-0.19367410669033108,2.9253718767026964,0.11711396981690983,4_1,0_1,False,0.75,47,-5.397368958217907,0.27849413127117484,,
sqrt+inv+threehalf,PASS_FIT,36,12,47,0.002432745578884374,-0.44352178946914667,0.06788263813791295,-0.22176089473457333,3.757164915778078,0.9964281105073756,4_1,0_1,False,0.75,47,-9.401323777363515,4.771113296634189,6.267028488604124,7.454945174782529
