normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,23150.90017602225,23150.90017602225,84.39703219753555,FAIL_NOT_SUBLEADING
Mmax,M_max,57.0,23150.90017602225,406.1561434389868,1.4806496876760622,FAIL_NOT_SUBLEADING
sqrtM,sqrt(M_max),7.54983443527075,23150.90017602225,3066.411637832429,11.178659998589616,FAIL_NOT_SUBLEADING
Lcert,certified length,16.371637,23150.90017602225,1414.085847128314,5.1550759522420115,FAIL_NOT_SUBLEADING
Lcert2,certified length squared,268.030498059769,23150.90017602225,86.37412661472484,0.3148784664747949,FAIL_NOT_SUBLEADING
Lcert3,certified length cubed,4388.098019163743,23150.90017602225,5.275839344271122,0.019233169320501967,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,23150.90017602225,1381.7175750153642,5.0370768211963615,FAIL_NOT_SUBLEADING
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,23150.90017602225,84.39703219753555,0.3076709324300534,FAIL_NOT_SUBLEADING
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,23150.90017602225,84.39703219753555,0.3076709324300534,FAIL_NOT_SUBLEADING
leading_half_cert,half leading term,137.15470540383689,23150.90017602225,168.7940643950711,0.6153418648601068,FAIL_NOT_SUBLEADING
M_Lcert,M_max L_cert,933.183309,23150.90017602225,24.80852363383007,0.09043992898670196,FAIL_NOT_SUBLEADING
sqrtM_Lcert,sqrt(M_max) L_cert,123.60314878435271,23150.90017602225,187.3002460189185,0.6828064901872437,FAIL_NOT_SUBLEADING
M_Lcert2,M_max L_cert^2,15277.738389406833,23150.90017602225,1.5153355546442955,0.005524183622364822,PASS_SUBLEADING_CORRECTION
