q_m_inv,power
-5.3653277657167576e+16,5.2899920715901611e-08
-5.3624586064837544e+16,4.9262873325355723e-08
-5.3595894472507512e+16,8.6077591517835138e-08
-5.3567202880177472e+16,4.1017242345059412e-08
-5.3538511287847432e+16,4.3843227505537454e-08
-5.3509819695517400e+16,3.7161170072483533e-08
-5.3481128103187368e+16,2.2788159051669549e-08
-5.3452436510857328e+16,6.0916199413795085e-08
-5.3423744918527288e+16,3.9254991721273632e-08
-5.3395053326197256e+16,6.8399037878457424e-08
-5.3366361733867224e+16,6.6517996670049184e-08
-5.3337670141537184e+16,3.1954458013094881e-08
-5.3308978549207144e+16,5.4514624336479499e-08
-5.3280286956877112e+16,2.4260942823062437e-08
-5.3251595364547080e+16,4.6861290265725881e-08
-5.3222903772217040e+16,5.5980543381759205e-08
-5.3194212179887000e+16,4.0128073485554762e-08
-5.3165520587556968e+16,7.5006972191256832e-08
-5.3136828995226936e+16,3.8377734686160131e-08
-5.3108137402896896e+16,4.4949486459013789e-08
-5.3079445810566856e+16,4.9080690606083396e-08
-5.3050754218236824e+16,2.9522043262832323e-08
-5.3022062625906784e+16,6.7690032140453868e-08
-5.2993371033576752e+16,4.1634880304121174e-08
-5.2964679441246712e+16,5.2908644947173503e-08
-5.2935987848916680e+16,5.8308871013057633e-08
-5.2907296256586640e+16,2.7832456049258818e-08
-5.2878604664256608e+16,5.8714772464907844e-08
-5.2849913071926568e+16,3.7281892431692394e-08
-5.2821221479596536e+16,5.3938424194284648e-08
-5.2792529887266496e+16,6.8749177099777380e-08
-5.2763838294936464e+16,3.6456709073188752e-08
-5.2735146702606424e+16,6.1317737716772494e-08
-5.2706455110276392e+16,3.4314109851409590e-08
-5.2677763517946352e+16,3.9143310998135897e-08
-5.2649071925616320e+16,5.7390785162989132e-08
-5.2620380333286280e+16,3.9319517912293169e-08
-5.2591688740956240e+16,7.8244123945101037e-08
-5.2562997148626208e+16,5.4783244241792060e-08
-5.2534305556296168e+16,4.5410809887118726e-08
-5.2505613963966136e+16,5.3713332088828146e-08
-5.2476922371636096e+16,2.3342941829863309e-08
-5.2448230779306064e+16,5.3584589090053722e-08
-5.2419539186976024e+16,4.5827395597079825e-08
-5.2390847594645992e+16,5.8786598190221789e-08
-5.2362156002315952e+16,8.2508996002776058e-08
-5.2333464409985920e+16,4.4920120809382008e-08
-5.2304772817655880e+16,5.7956455192705444e-08
-5.2276081225325848e+16,3.7196158601409925e-08
-5.2247389632995808e+16,3.1027039005505059e-08
-5.2218698040665776e+16,5.5340959217070909e-08
-5.2190006448335736e+16,4.2178493176137263e-08
-5.2161314856005704e+16,7.9708099773557355e-08
-5.2132623263675664e+16,6.8701730394483865e-08
-5.2103931671345632e+16,5.0090736894800434e-08
-5.2075240079015592e+16,6.0263904027225001e-08
-5.2046548486685560e+16,2.6574806855413408e-08
-5.2017856894355520e+16,4.4848085739170458e-08
-5.1989165302025488e+16,4.5469526060857151e-08
-5.1960473709695448e+16,5.1765584298699162e-08
-5.1931782117365408e+16,8.4171440635049718e-08
-5.1903090525035376e+16,5.4628194792569801e-08
-5.1874398932705344e+16,6.4506383403601811e-08
-5.1845707340375304e+16,5.1973713067881099e-08
-5.1817015748045264e+16,3.0263494199414786e-08
-5.1788324155715232e+16,5.2400313451914269e-08
-5.1759632563385200e+16,3.6490436701436604e-08
-5.1730940971055160e+16,6.6373019116024731e-08
-5.1702249378725120e+16,7.1862538068700332e-08
-5.1673557786395088e+16,5.3584935205718133e-08
-5.1644866194065056e+16,7.5979195984009690e-08
-5.1616174601735016e+16,4.1173074654164556e-08
-5.1587483009404976e+16,4.5187444972585070e-08
-5.1558791417074944e+16,4.8388401123594344e-08
-5.1530099824744912e+16,3.5835719963549467e-08
-5.1501408232414872e+16,7.4066978260700155e-08
-5.1472716640084832e+16,5.2925889766710826e-08
-5.1444025047754800e+16,6.8778854034787309e-08
-5.1415333455424760e+16,7.5454651344884686e-08
-5.1386641863094728e+16,3.8832431904264497e-08
-5.1357950270764688e+16,6.3160026413930303e-08
-5.1329258678434648e+16,3.5494031321980232e-08
-5.1300567086104616e+16,4.7968954627434629e-08
-5.1271875493774584e+16,6.6324708139622310e-08
-5.1243183901444544e+16,4.4919230360247931e-08
-5.1214492309114504e+16,9.0974435797751387e-08
-5.1185800716784472e+16,5.9175509134227973e-08
-5.1157109124454440e+16,5.5410974958508019e-08
-5.1128417532124400e+16,6.7079585224840865e-08
-5.1099725939794360e+16,2.6031385672613892e-08
-5.1071034347464328e+16,6.5008596842639070e-08
-5.1042342755134296e+16,4.3737907754061907e-08
-5.1013651162804256e+16,6.3637617993160534e-08
-5.0984959570474216e+16,9.3380918999355267e-08
-5.0956267978144184e+16,4.5796037884869178e-08
-5.0927576385814152e+16,8.4499666299993462e-08
-5.0898884793484112e+16,4.7712147228978259e-08
-5.0870193201154072e+16,3.9901783529699746e-08
-5.0841501608824040e+16,6.5372116486630045e-08
-5.0812810016494008e+16,3.2014993860108873e-08
-5.0784118424163968e+16,9.3532714341935583e-08
-5.0755426831833928e+16,6.4657233285045585e-08
-5.0726735239503896e+16,6.3215269276521791e-08
-5.0698043647173864e+16,8.9867839338450377e-08
-5.0669352054843824e+16,2.9160330649177460e-08
-5.0640660462513784e+16,6.9573219248309850e-08
-5.0611968870183752e+16,4.2645563777082485e-08
-5.0583277277853720e+16,5.3686100471712417e-08
-5.0554585685523680e+16,9.1628352934632232e-08
-5.0525894093193640e+16,4.2098935952382757e-08
-5.0497202500863600e+16,9.5272081241452191e-08
-5.0468510908533576e+16,5.8826612802002760e-08
-5.0439819316203536e+16,4.8369085897318916e-08
-5.0411127723873496e+16,7.8176735631214846e-08
-5.0382436131543456e+16,3.0113236592081306e-08
-5.0353744539213432e+16,8.4398603299368260e-08
-5.0325052946883392e+16,5.5473643071709326e-08
-5.0296361354553352e+16,5.8620835440225399e-08
-5.0267669762223312e+16,9.1054229399428815e-08
-5.0238978169893280e+16,3.8325919910256975e-08
-5.0210286577563248e+16,8.7885357385731598e-08
-5.0181594985233208e+16,5.6654840609584971e-08
-5.0152903392903168e+16,5.2960046801508600e-08
-5.0124211800573136e+16,8.0276354425998423e-08
-5.0095520208243104e+16,3.3202809552640352e-08
-5.0066828615913064e+16,8.1303405184934434e-08
-5.0038137023583024e+16,5.5791164823114589e-08
-5.0009445431252992e+16,6.5896350609832007e-08
-4.9980753838922960e+16,9.7470156491603876e-08
-4.9952062246592920e+16,4.7524905377172849e-08
-4.9923370654262880e+16,8.2205753751783860e-08
-4.9894679061932848e+16,4.8858997283147401e-08
-4.9865987469602816e+16,4.4649737840282239e-08
-4.9837295877272776e+16,6.9488517828037865e-08
-4.9808604284942736e+16,4.6791210451341313e-08
-4.9779912692612704e+16,1.0256800799625990e-07
-4.9751221100282672e+16,7.9542091589063740e-08
-4.9722529507952632e+16,7.0932339099468431e-08
-4.9693837915622592e+16,7.8843422105530494e-08
-4.9665146323292560e+16,3.1753852387362454e-08
-4.9636454730962520e+16,5.5687988099647025e-08
-4.9607763138632488e+16,4.7332587032545721e-08
-4.9579071546302448e+16,7.4552476064201191e-08
-4.9550379953972416e+16,1.0722119915407875e-07
-4.9521688361642376e+16,7.7899476759488553e-08
-4.9492996769312344e+16,9.1068248165984436e-08
-4.9464305176982304e+16,5.6207949961610230e-08
-4.9435613584652264e+16,3.6437404419327995e-08
-4.9406921992322232e+16,4.8927673469231733e-08
-4.9378230399992200e+16,5.0662797783951942e-08
-4.9349538807662160e+16,9.6762958945039223e-08
-4.9320847215332120e+16,9.9148726964932186e-08
-4.9292155623002088e+16,9.1333724925186832e-08
-4.9263464030672056e+16,8.4119444419087070e-08
-4.9234772438342016e+16,4.4270235494317626e-08
-4.9206080846011976e+16,4.0916256073870077e-08
-4.9177389253681944e+16,4.6034837204379970e-08
-4.9148697661351904e+16,6.7773886386071296e-08
-4.9120006069021872e+16,1.0199467694689008e-07
-4.9091314476691832e+16,9.8848163593981307e-08
-4.9062622884361800e+16,9.1263099271210794e-08
-4.9033931292031760e+16,7.0354038992476433e-08
-4.9005239699701728e+16,4.1303056314249932e-08
-4.8976548107371688e+16,4.5011262054365132e-08
-4.8947856515041656e+16,5.5116039404330593e-08
-4.8919164922711616e+16,7.9663827298739308e-08
-4.8890473330381584e+16,1.0447570813030234e-07
-4.8861781738051544e+16,9.0691514928792842e-08
-4.8833090145721512e+16,8.1706152323907225e-08
-4.8804398553391472e+16,5.9917476284326328e-08
-4.8775706961061440e+16,4.2063334898526738e-08
-4.8747015368731400e+16,5.8763359233071498e-08
-4.8718323776401368e+16,6.3762998918047269e-08
-4.8689632184071328e+16,9.1813880088586695e-08
-4.8660940591741296e+16,9.6810721795541721e-08
-4.8632248999411256e+16,7.4946068842427388e-08
-4.8603557407081224e+16,7.4736089351979175e-08
-4.8574865814751184e+16,4.8798878560946894e-08
-4.8546174222421144e+16,5.8314982621052270e-08
-4.8517482630091112e+16,7.1688211621245950e-08
-4.8488791037761080e+16,7.4374996863630056e-08
-4.8460099445431040e+16,9.9281923378121623e-08
-4.8431407853101000e+16,7.3949406025126372e-08
-4.8402716260770968e+16,6.7867952390846751e-08
-4.8374024668440936e+16,6.2133370699098177e-08
-4.8345333076110896e+16,5.2190391005180131e-08
-4.8316641483780856e+16,8.3270001616086086e-08
-4.8287949891450824e+16,7.7987049608667408e-08
-4.8259258299120784e+16,9.1789074497749627e-08
-4.8230566706790752e+16,8.7140302259214920e-08
-4.8201875114460712e+16,5.6198914078720514e-08
-4.8173183522130680e+16,6.3221888992242637e-08
-4.8144491929800640e+16,5.1523463353833452e-08
-4.8115800337470608e+16,7.7285560244434068e-08
-4.8087108745140568e+16,9.7242472215521098e-08
-4.8058417152810536e+16,8.9760500593794996e-08
-4.8029725560480496e+16,9.9261982139201189e-08
-4.8001033968150464e+16,6.4401484572074344e-08
-4.7972342375820424e+16,5.0946016715783124e-08
-4.7943650783490384e+16,5.3652082695342359e-08
-4.7914959191160352e+16,6.1459557345135542e-08
-4.7886267598830320e+16,1.0255169892973607e-07
-4.7857576006500280e+16,1.0457073639002488e-07
-4.7828884414170240e+16,1.0341161075652782e-07
-4.7800192821840208e+16,8.7875867323459363e-08
-4.7771501229510176e+16,4.9264871448521674e-08
-4.7742809637180136e+16,4.7662530052705563e-08
-4.7714118044850096e+16,5.2802924945502190e-08
-4.7685426452520064e+16,8.3727376420763954e-08
-4.7656734860190032e+16,1.1740490104771097e-07
-4.7628043267859992e+16,1.1158452860826366e-07
-4.7599351675529952e+16,1.0306696126622261e-07
-4.7570660083199920e+16,7.0916504547330045e-08
-4.7541968490869888e+16,4.1257180439502031e-08
-4.7513276898539848e+16,4.9102884573716719e-08
-4.7484585306209808e+16,6.3890286367263259e-08
-4.7455893713879768e+16,1.0440223668142687e-07
-4.7427202121549744e+16,1.2617616788990338e-07
-4.7398510529219704e+16,1.0765256921167212e-07
-4.7369818936889664e+16,9.3821991470565883e-08
-4.7341127344559624e+16,5.4731886112794203e-08
-4.7312435752229600e+16,4.1186343586365495e-08
-4.7283744159899560e+16,5.9495138893253228e-08
-4.7255052567569520e+16,7.6973328681057499e-08
-4.7226360975239480e+16,1.2373761034448945e-07
-4.7197669382909456e+16,1.1827011136831297e-07
-4.7168977790579416e+16,9.6562262028052221e-08
-4.7140286198249376e+16,8.2031397010792112e-08
-4.7111594605919336e+16,4.1004278050134911e-08
-4.7082903013589304e+16,5.6916805903539356e-08
-4.7054211421259272e+16,6.7655205637829185e-08
-4.7025519828929232e+16,9.6334870280463475e-08
-4.6996828236599192e+16,1.3011739482098806e-07
-4.6968136644269160e+16,9.4964124058188095e-08
-4.6939445051939128e+16,9.2332982491160390e-08
-4.6910753459609088e+16,6.1425737229879920e-08
-4.6882061867279048e+16,4.6778536439251337e-08
-4.6853370274949016e+16,7.5620224018295028e-08
-4.6824678682618984e+16,7.4171014083316140e-08
-4.6795987090288944e+16,1.1950824822755330e-07
-4.6767295497958904e+16,1.0824941955522891e-07
-4.6738603905628872e+16,8.1489305090681975e-08
-4.6709912313298840e+16,8.3077687395662034e-08
-4.6681220720968800e+16,4.5871669611059070e-08
-4.6652529128638760e+16,7.3713597878582120e-08
-4.6623837536308728e+16,8.0387752408686864e-08
-4.6595145943978696e+16,9.4112094831594673e-08
-4.6566454351648656e+16,1.2216529318689807e-07
-4.6537762759318616e+16,7.9460458238437517e-08
-4.6509071166988584e+16,8.2062661226304677e-08
-4.6480379574658552e+16,6.1647287404305507e-08
-4.6451687982328512e+16,5.9029375375572519e-08
-4.6422996389998472e+16,9.3429952293374766e-08
-4.6394304797668440e+16,8.4338166341095434e-08
-4.6365613205338408e+16,1.1596378010716799e-07
-4.6336921613008368e+16,9.7328028714629050e-08
-4.6308230020678328e+16,6.9911092140176276e-08
-4.6279538428348288e+16,7.4086613352110768e-08
-4.6250846836018256e+16,5.2493429825070455e-08
-4.6222155243688224e+16,8.6878359060650521e-08
-4.6193463651358184e+16,9.5457066513040954e-08
-4.6164772059028144e+16,1.0158283347496903e-07
-4.6136080466698112e+16,1.1465455442260990e-07
-4.6107388874368080e+16,7.4208188514850705e-08
-4.6078697282038040e+16,7.1286040062539109e-08
-4.6050005689708000e+16,6.0122843837008221e-08
-4.6021314097377968e+16,6.8420132716059090e-08
-4.5992622505047936e+16,1.0149455840614020e-07
-4.5963930912717896e+16,9.8718748878551610e-08
-4.5935239320387856e+16,1.1408983798289044e-07
-4.5906547728057824e+16,9.4304761853992318e-08
-4.5877856135727792e+16,6.7259862660469120e-08
-4.5849164543397752e+16,6.6551895180022601e-08
-4.5820472951067712e+16,5.9748959548259027e-08
-4.5791781358737680e+16,8.8325133271419186e-08
-4.5763089766407640e+16,1.0440225014812676e-07
-4.5734398174077608e+16,1.0705997704074415e-07
-4.5705706581747568e+16,1.0854448931518227e-07
-4.5677014989417536e+16,7.8693967085316059e-08
-4.5648323397087496e+16,6.6183150757494371e-08
-4.5619631804757464e+16,6.3808227964401433e-08
-4.5590940212427424e+16,7.2409808397914350e-08
-4.5562248620097392e+16,1.0000888130040383e-07
-4.5533557027767352e+16,1.0712094795966892e-07
-4.5504865435437320e+16,1.0704561295171875e-07
-4.5476173843107280e+16,9.5006180637360173e-08
-4.5447482250777248e+16,7.0031657811091276e-08
-4.5418790658447208e+16,6.5540888816816657e-08
-4.5390099066117176e+16,6.9351758156003107e-08
-4.5361407473787136e+16,8.5069491300714894e-08
-4.5332715881457104e+16,1.0725536840424077e-07
-4.5304024289127064e+16,1.0557531581575413e-07
-4.5275332696797032e+16,9.9704725136477522e-08
-4.5246641104466992e+16,8.3539094423383226e-08
-4.5217949512136960e+16,6.5592162592518328e-08
-4.5189257919806920e+16,7.1594784528592986e-08
-4.5160566327476880e+16,7.8597231229254725e-08
-4.5131874735146848e+16,9.7316370664050526e-08
-4.5103183142816808e+16,1.0950770979791621e-07
-4.5074491550486776e+16,9.8186880405407511e-08
-4.5045799958156736e+16,9.1043437172530646e-08
-4.5017108365826704e+16,7.2941864201469846e-08
-4.4988416773496664e+16,6.7622684137605361e-08
-4.4959725181166632e+16,7.9740946237557512e-08
-4.4931033588836592e+16,8.7589251630633607e-08
-4.4902341996506560e+16,1.0597598620509779e-07
-4.4873650404176520e+16,1.0403901694734320e-07
-4.4844958811846488e+16,9.1022680838630630e-08
-4.4816267219516448e+16,8.2596729544028342e-08
-4.4787575627186416e+16,6.8509813127592205e-08
-4.4758884034856376e+16,7.5620445997457606e-08
-4.4730192442526344e+16,8.7365918707489599e-08
-4.4701500850196304e+16,9.7010760942898982e-08
-4.4672809257866272e+16,1.0798918891669631e-07
-4.4644117665536232e+16,9.7065101746488785e-08
-4.4615426073206200e+16,8.5061925594785282e-08
-4.4586734480876160e+16,7.6112753070553496e-08
-4.4558042888546120e+16,6.9518391040965335e-08
-4.4529351296216088e+16,8.2322083672247312e-08
-4.4500659703886056e+16,9.2613690041085080e-08
-4.4471968111556016e+16,1.0149217585778584e-07
-4.4443276519225976e+16,1.0583496628105067e-07
-4.4414584926895944e+16,9.1121549124400426e-08
-4.4385893334565912e+16,8.1760896690315381e-08
-4.4357201742235872e+16,7.3813715074831139e-08
-4.4328510149905832e+16,7.2980771715368042e-08
-4.4299818557575800e+16,8.8306135527963693e-08
-4.4271126965245768e+16,9.5423766308703665e-08
-4.4242435372915728e+16,1.0519350245052858e-07
-4.4213743780585688e+16,1.0293548770532786e-07
-4.4185052188255656e+16,8.7456013722058206e-08
-4.4156360595925624e+16,8.1000750919373655e-08
-4.4127669003595584e+16,7.0790282408136014e-08
-4.4098977411265544e+16,7.7438189137577162e-08
-4.4070285818935512e+16,8.8995022532041231e-08
-4.4041594226605480e+16,9.7478836555612012e-08
-4.4012902634275440e+16,1.0755379344478332e-07
-4.3984211041945400e+16,9.7365989265757447e-08
-4.3955519449615360e+16,8.8772787262751240e-08
-4.3926827857285328e+16,7.7047623228361246e-08
-4.3898136264955296e+16,7.1637152998405732e-08
-4.3869444672625256e+16,8.1510163279456209e-08
-4.3840753080295216e+16,8.8818570025884531e-08
-4.3812061487965184e+16,1.0574812222009322e-07
-4.3783369895635152e+16,1.0372273626050696e-07
-4.3754678303305112e+16,9.6953225105321840e-08
-4.3725986710975072e+16,8.7399791873914462e-08
-4.3697295118645040e+16,7.0519522378394220e-08
-4.3668603526315008e+16,7.7916957553272920e-08
-4.3639911933984968e+16,7.8474300581329824e-08
-4.3611220341654928e+16,9.6944075623202418e-08
-4.3582528749324896e+16,1.0694158695489902e-07
-4.3553837156994864e+16,9.6437669365056295e-08
-4.3525145564664824e+16,1.0020979126833631e-07
-4.3496453972334784e+16,7.5176195565184392e-08
-4.3467762380004752e+16,7.5622332393020601e-08
-4.3439070787674720e+16,8.0278234171558914e-08
-4.3410379195344680e+16,8.1650833924483162e-08
-4.3381687603014640e+16,1.1123664707457385e-07
-4.3352996010684608e+16,9.5670888881760478e-08
-4.3324304418354576e+16,1.0023623255887072e-07
-4.3295612826024536e+16,9.0951217392715283e-08
-4.3266921233694496e+16,6.7142009603933723e-08
-4.3238229641364464e+16,8.7454185785585782e-08
-4.3209538049034432e+16,7.4523996633551804e-08
-4.3180846456704392e+16,1.0050072899892111e-07
-4.3152154864374352e+16,1.0756448890653130e-07
-4.3123463272044312e+16,8.6534905092134526e-08
-4.3094771679714288e+16,1.0243485345360682e-07
-4.3066080087384248e+16,6.8902637171830412e-08
-4.3037388495054208e+16,7.9608138658916900e-08
-4.3008696902724168e+16,8.7659489285739727e-08
-4.2980005310394144e+16,8.2685630908902720e-08
-4.2951313718064104e+16,1.1920195498894146e-07
-4.2922622125734064e+16,8.9927974174113215e-08
-4.2893930533404024e+16,9.3545609830537874e-08
-4.2865238941073992e+16,8.5480872939676377e-08
-4.2836547348743960e+16,6.2388039776882762e-08
-4.2807855756413920e+16,9.4137287089376600e-08
-4.2779164164083880e+16,8.0191763967581599e-08
-4.2750472571753848e+16,1.0882490073737498e-07
