s_m,x_m,y_m,z_m,kappa_m_inv,tau_m_inv,phi_integrated_rad,phi_pt_rad
9.0889599622381965e-16,5.8516412867752643e-16,1.4532690861890272e-14,-5.9300391882578336e-15,1.1641850584940467e+14,1.6316351537111434e+14,1.6067996011795833e+00,6.7175094488591380e-02
9.6236046658992671e-16,5.4463432169291991e-16,1.4525850381465651e-14,-5.8958486646786717e-15,1.1503915083949353e+14,1.5694895256410825e+14,1.6155230521119721e+00,7.6778207452118608e-02
1.0158249369560338e-15,5.0420934812067180e-16,1.4518702126939724e-14,-5.8615970461481470e-15,1.1352821563989688e+14,1.4876885009811450e+14,1.6239142447353274e+00,8.5153578725295720e-02
1.0692894073221408e-15,4.6389064947968728e-16,1.4511252095508016e-14,-5.8272845260386287e-15,1.1195995577097459e+14,1.4186799925107956e+14,1.6318680925127980e+00,9.2217646943537623e-02
1.1227538776882477e-15,4.2367913629272364e-16,1.4503506513124589e-14,-5.7929117218104951e-15,1.1042613336925052e+14,1.3916694667162283e+14,1.6394529899546564e+00,9.8200508775128981e-02
1.1762183480543548e-15,3.8357535733680278e-16,1.4495471529229189e-14,-5.7584795350749384e-15,1.0902892634186989e+14,1.4264264309263381e+14,1.6468934770509229e+00,1.0362848604591024e-01
1.2296828184204618e-15,3.4357975462805593e-16,1.4487152895144288e-14,-5.7239889329496404e-15,1.0787169726870695e+14,1.5289529395226603e+14,1.6545197904154920e+00,1.0924987742856018e-01
1.2831472887865689e-15,3.0369297127455588e-16,1.4478555655071856e-14,-5.6894406839043080e-15,1.0704839361769631e+14,1.6900132757528475e+14,1.6626942563281204e+00,1.1590022823280721e-01
1.3366117591526759e-15,2.6391616953187796e-16,1.4469683878617342e-14,-5.6548350898754557e-15,1.0663265040275527e+14,1.8866210599736938e+14,1.6717298227981019e+00,1.2432111873794982e-01
1.3900762295187830e-15,2.2425131263340329e-16,1.4460540460701859e-14,-5.6201717588973622e-15,1.0666793834123628e+14,2.0857490512060234e+14,1.6818165423734055e+00,1.3497024284901471e-01
1.4435406998848901e-15,1.8470136675025382e-16,1.4451127008930552e-14,-5.5854494585345956e-15,1.0716021347405595e+14,2.2492197099843512e+14,1.6929678892073396e+00,1.4787730751417216e-01
1.4970051702509969e-15,1.4527038832487378e-16,1.4441443830563281e-14,-5.5506660805345699e-15,1.0807435346660233e+14,2.3389739299409325e+14,1.7049932232604719e+00,1.6259511352087630e-01
1.5504696406171040e-15,1.0596347579414550e-16,1.4431490021940186e-14,-5.5158187326017090e-15,1.0933518831530625e+14,2.3222953892813850e+14,1.7174984234969142e+00,1.7826418818285905e-01
1.6039341109832111e-15,6.6786581591111217e-17,1.4421263653444118e-14,-5.4809039558803542e-15,1.1083326099916766e+14,2.1766613785674547e+14,1.7299144527990724e+00,1.9376685453211717e-01
1.6573985813493181e-15,2.7746198212402129e-17,1.4410762033788238e-14,-5.4459180488874745e-15,1.1243476457281039e+14,1.8936543973017734e+14,1.7415518575762194e+00,2.0791684054735171e-01
1.7108630517154252e-15,-1.1151051098702313e-17,1.4399982029595411e-14,-5.4108574627035464e-15,1.1399453765780177e+14,1.4811553895496934e+14,1.7516761805170382e+00,2.1962903120649502e-01
1.7643275220815322e-15,-4.9898872933804017e-17,1.4388920410797244e-14,-5.3757192205389141e-15,1.1537061017387270e+14,9.6323173287732406e+13,1.7595950993602560e+00,2.2803659963377143e-01
1.8177919924476393e-15,-8.8491762857737068e-17,1.4377574190063116e-14,-5.3405013091974165e-15,1.1643856672148411e+14,3.7774272769652492e+13,1.7647449668040673e+00,2.3255197571826969e-01
1.8712564628137464e-15,-1.2692540813098399e-16,1.4365940925684072e-14,-5.3052029915080620e-15,1.1710394761335430e+14,-2.2768815593256250e+13,1.7667645482911616e+00,2.3288808660269478e-01
1.9247209331798534e-15,-1.6519698377646316e-16,1.4354018962036705e-14,-5.2698249974810133e-15,1.1731109980292681e+14,-8.0047885917302219e+13,1.7655472256246048e+00,2.2906169735258963e-01
1.9781854035459605e-15,-2.0330530329120360e-16,1.4341807589401759e-14,-5.2343695666329239e-15,1.1704737429589319e+14,-1.2880867257959377e+14,1.7612675078001094e+00,2.2139477674222574e-01
2.0316498739120675e-15,-2.4125080245346951e-16,1.4329307114482229e-14,-5.1988403325179216e-15,1.1634229374890822e+14,-1.6430065018200900e+14,1.7543808203420803e+00,2.1051844180589052e-01
2.0851143442781746e-15,-2.7903535527537605e-16,1.4316518843130485e-14,-5.1632420602839019e-15,1.1526210965502284e+14,-1.8276985050782434e+14,1.7455965730992922e+00,1.9737187103660547e-01
2.1385788146442817e-15,-3.1666194233003168e-16,1.4303444986118495e-14,-5.1275802662271350e-15,1.1390081103257038e+14,-1.8191490183908500e+14,1.7358248798429987e+00,1.8317907995685889e-01
2.1920432850103883e-15,-3.5413421032251279e-16,1.4290088506018748e-14,-5.0918607623825348e-15,1.1236899324737155e+14,-1.6124261916466381e+14,1.7260988959644699e+00,1.6938309131553408e-01
2.2455077553764954e-15,-3.9145597508102715e-16,1.4276452927525826e-14,-5.0560891774460074e-15,1.1078204899758600e+14,-1.2224472011653553e+14,1.7174781447303873e+00,1.5752318325847980e-01
2.2989722257426025e-15,-4.2863072617091807e-16,1.4262542134483960e-14,-5.0202705069719098e-15,1.0924902011491305e+14,-6.8335099523693516e+13,1.7109423955143035e+00,1.4905750596134570e-01
2.3524366961087095e-15,-4.6566118932580549e-16,1.4248360174644033e-14,-4.9844087409321941e-15,1.0786326402861589e+14,-4.5304287251828594e+12,1.7072888956108543e+00,1.4515608823372261e-01
2.4059011664748166e-15,-5.0254899337554472e-16,1.4233911088371763e-14,-4.9485066062479135e-15,1.0669586643301342e+14,6.3093110112953125e+13,1.7070466786385308e+00,1.4650862324386749e-01
2.4593656368409236e-15,-5.3929447296781238e-16,1.4219198771089855e-14,-4.9125654472835607e-15,1.0579240864867280e+14,1.2809594082673609e+14,1.7104199183544704e+00,1.5319738425217233e-01
2.5128301072070307e-15,-5.7589661953069409e-16,1.4204226872260101e-14,-4.8765852503971006e-15,1.0517322449593078e+14,1.8443461258390434e+14,1.7172684999868200e+00,1.6467348106173008e-01
2.5662945775731378e-15,-6.1235317334151777e-16,1.4188998727312008e-14,-4.8405648015299490e-15,1.0483671755126144e+14,2.2719077479227238e+14,1.7271291988657964e+00,1.7984768616194691e-01
2.6197590479392448e-15,-6.4866083191320771e-16,1.4173517314098158e-14,-4.8045019505711388e-15,1.0476482247460300e+14,2.5317489024950859e+14,1.7392758333121308e+00,1.9727496296859481e-01
2.6732235183053519e-15,-6.8481553644069319e-16,1.4157785222945543e-14,-4.7683939446941533e-15,1.0492944613957258e+14,2.6131180764442044e+14,1.7528116947293180e+00,2.1538708169540666e-01
2.7266879886714589e-15,-7.2081279038592748e-16,1.4141804629548471e-14,-4.7322377864561001e-15,1.0529875778991406e+14,2.5273002208535975e+14,1.7667825921254370e+00,2.3272018409558770e-01
2.7801524590375660e-15,-7.5664796326494220e-16,1.4125577262743054e-14,-4.6960305719306509e-15,1.0584241855133342e+14,2.3051570219070538e+14,1.7802946689018453e+00,2.4809538596518976e-01
2.8336169294036731e-15,-7.9231653832032172e-16,1.4109104364069184e-14,-4.6597697694906550e-15,1.0653511188458184e+14,1.9915750089253391e+14,1.7926190688305426e+00,2.6073217021620820e-01
2.8870813997697801e-15,-8.2781427415204942e-16,1.4092386642014998e-14,-4.6234534102237233e-15,1.0735798328662942e+14,1.6378278684515350e+14,1.8032669191351993e+00,2.7029403133972618e-01
2.9405458701358872e-15,-8.6313726588225697e-16,1.4075424229727397e-14,-4.5870801748072469e-15,1.0829783997519033e+14,1.2934011589179595e+14,1.8120234790889602e+00,2.7687570227058877e-01
2.9940103405019939e-15,-8.9828190878224974e-16,1.4058216659483291e-14,-4.5506493769733908e-15,1.0934425513490697e+14,9.9888691375814531e+13,1.8189385798822060e+00,2.8094196908694569e-01
3.0474748108681009e-15,-9.3324478390500928e-16,1.4040762869251586e-14,-4.5141608582880581e-15,1.1048507958417509e+14,7.8109040504291109e+13,1.8242790758621776e+00,2.8322599886366939e-01
3.1009392812342080e-15,-9.6802249860002141e-16,1.4023061255526860e-14,-4.4776148208536971e-15,1.1170122878760819e+14,6.5075538391275422e+13,1.8284551343435445e+00,2.8459656830296298e-01
3.1544037516003150e-15,-1.0026115227504861e-15,1.4005109782132394e-14,-4.4410116321826326e-15,1.1296188395695475e+14,6.0267562437881500e+13,1.8319343635374232e+00,2.8591001643509717e-01
3.2078682219664221e-15,-1.0370080628685385e-15,1.3986906147308800e-14,-4.4043516389855323e-15,1.1422132873175416e+14,6.1764914457847383e+13,1.8351565368434208e+00,2.8786990975758453e-01
3.2613326923325292e-15,-1.0712080105373962e-15,1.3968448002124388e-14,-4.3676350238239419e-15,1.1541848295221888e+14,6.6573136956739812e+13,1.8384587652821176e+00,2.9091888138012356e-01
3.3147971626986362e-15,-1.1052069898872241e-15,1.3949733203480922e-14,-4.3308617310447287e-15,1.1647979314365575e+14,7.1037797648976688e+13,1.8420180627901199e+00,2.9517967333321327e-01
3.3682616330647433e-15,-1.1390005125569564e-15,1.3930760076364371e-14,-4.2940314773196934e-15,1.1732555708663914e+14,7.1316821000990359e+13,1.8458160610173970e+00,3.0044888223557997e-01
3.4217261034308503e-15,-1.1725842303137052e-15,1.3911527654102670e-14,-4.2571438490526274e-15,1.1787910668356659e+14,6.3881814022691695e+13,1.8496289770804095e+00,3.0623393912941621e-01
3.4751905737969574e-15,-1.2059542578716137e-15,1.3892035863544263e-14,-4.2201984756940963e-15,1.1807767681197180e+14,4.6019128427014070e+13,1.8530443844331590e+00,3.1181716878009347e-01
3.5286550441630645e-15,-1.2391075241013632e-15,1.3872285625049811e-14,-4.1831952563783821e-15,1.1788334981180272e+14,1.6303510465934613e+13,1.8555047727612193e+00,3.1633203160374945e-01
3.5821195145291715e-15,-1.2720421009550369e-15,1.3852278845091448e-14,-4.1461346087394067e-15,1.1729224169222847e+14,-2.4987262968008199e+13,1.8563764313133888e+00,3.1884373884864647e-01
3.6355839848952786e-15,-1.3047574575365633e-15,1.3832018291405831e-14,-4.1090177042744549e-15,1.1634011841033000e+14,-7.5576390519453750e+13,1.8550405005329056e+00,3.1843559348884876e-01
3.6890484552613857e-15,-1.3372545923886163e-15,1.3811507355654664e-14,-4.0718466546324862e-15,1.1510295011633089e+14,-1.3112100030694200e+14,1.8509998488416011e+00,3.1430983419580771e-01
3.7425129256274927e-15,-1.3695360097834856e-15,1.3790749724452218e-14,-4.0346246175642602e-15,1.1369160079941450e+14,-1.8551227241468650e+14,1.8439895340063164e+00,3.0591369759157949e-01
3.7959773959935998e-15,-1.4016055241483266e-15,1.3769748994179177e-14,-3.9973557993604380e-15,1.1224090962762497e+14,-2.3161407269539359e+14,1.8340712186152521e+00,2.9309366964780148e-01
3.8494418663597068e-15,-1.4334678984446451e-15,1.3748508275993305e-14,-3.9600453414652162e-15,1.1089485920784233e+14,-2.6233545287420131e+14,1.8216880948892560e+00,2.7625993438433794e-01
3.9029063367258139e-15,-1.4651283445324490e-15,1.3727029843006373e-14,-3.9226990914428445e-15,1.0979410015945570e+14,-2.7171723829921288e+14,1.8076624688430840e+00,2.5651121122611409e-01
3.9563708070919210e-15,-1.4965919332669605e-15,1.3705314870465930e-14,-3.8853232713810888e-15,1.0903861693967962e+14,-2.5586657146475225e+14,1.7931352506080753e+00,2.3564391750613423e-01
4.0098352774580280e-15,-1.5278629765017756e-15,1.3683363311535341e-14,-3.8479240689141879e-15,1.0871006443909064e+14,-2.1339036704364472e+14,1.7794554798803206e+00,2.1597917360100860e-01
4.0632997478241351e-15,-1.5589444501065852e-15,1.3661173936405327e-14,-3.8105071861448559e-15,1.0883888389979495e+14,-1.4557110147060000e+14,1.7680466769251031e+00,2.0000664842113114e-01
4.1167642181902421e-15,-1.5898375216484985e-15,1.3638744537809238e-14,-3.7730773885337756e-15,1.0940773407155977e+14,-5.6283484542722859e+13,1.7602637950843667e+00,1.8995086284811125e-01
4.1702286885563492e-15,-1.6205411740590235e-15,1.3616072204687908e-14,-3.7356380965384102e-15,1.1035862915292320e+14,4.8169362111430047e+13,1.7572546283929309e+00,1.8738092622182334e-01
4.2236931589224563e-15,-1.6510523703440657e-15,1.3593154148617692e-14,-3.6981910790139137e-15,1.1159019140423986e+14,1.5952322858091216e+14,1.7598299778260917e+00,1.9301664844799626e-01
4.2771576292885633e-15,-1.6813658822484406e-15,1.3569987876287966e-14,-3.6607362485625364e-15,1.1297039771492331e+14,2.6838442346860341e+14,1.7683588027532617e+00,2.0672961251246003e-01
4.3306220996546696e-15,-1.7114747130666395e-15,1.3546571853880326e-14,-3.6232716290434998e-15,1.1436811252312611e+14,3.6519369210465200e+14,1.7827078338085236e+00,2.2769123182651896e-01
4.3840865700207767e-15,-1.7413705886906041e-15,1.3522905963195869e-14,-3.5857934781358164e-15,1.1564857874201542e+14,4.4136022918369594e+14,1.8022327211379421e+00,2.5455458959636612e-01
4.4375510403868837e-15,-1.7710444840409450e-15,1.3498991729277783e-14,-3.5482965590306887e-15,1.1671206981500789e+14,4.9003144878099869e+14,1.8258298120319119e+00,2.8561243897040089e-01
4.4910155107529908e-15,-1.8004873781301463e-15,1.3474832562323734e-14,-3.5107745629163320e-15,1.1746876864975617e+14,5.0648102144299188e+14,1.8520290839037241e+00,3.1893642274309819e-01
4.5444799811190978e-15,-1.8296909986306264e-15,1.3450433750690856e-14,-3.4732206551171119e-15,1.1786998304763231e+14,4.8828048393562369e+14,1.8791078234656586e+00,3.5245357296251134e-01
4.5979444514852049e-15,-1.8586481758536302e-15,1.3425801921729971e-14,-3.4356280465824811e-15,1.1790521103635705e+14,4.3535366641242412e+14,1.9052134809293833e+00,3.8401834590965356e-01
4.6514089218513120e-15,-1.8873533257088089e-15,1.3400944596158377e-14,-3.3979906060310299e-15,1.1759815297658917e+14,3.5019406003854350e+14,1.9284894341260665e+00,4.1148625795490812e-01
4.7048733922174190e-15,-1.9158026951360051e-15,1.3375869523668409e-14,-3.3603034307131606e-15,1.1701474458049575e+14,2.3807012329655462e+14,1.9472123740713840e+00,4.3279012639866021e-01
4.7583378625835261e-15,-1.9439944276944809e-15,1.3350583950286022e-14,-3.3225633333863459e-15,1.1625615501316022e+14,1.0703149259135325e+14,1.9599406671234278e+00,4.4608285493954414e-01
4.8118023329496332e-15,-1.9719284572293094e-15,1.3325093901692722e-14,-3.2847692030974411e-15,1.1543088191108662e+14,-3.2394666563146633e+13,1.9656630491873186e+00,4.4993348482994788e-01
4.8652668033157402e-15,-1.9996062545575852e-15,1.3299403569077595e-14,-3.2469222063441116e-15,1.1465504693798875e+14,-1.6827732000830744e+14,1.9639310854968333e+00,4.4357517406514235e-01
4.9187312736818473e-15,-2.0270304649426065e-15,1.3273514876720363e-14,-3.2090258067954647e-15,1.1403143100687595e+14,-2.8856696634048850e+14,1.9549342277079615e+00,4.2716607612556912e-01
4.9721957440479543e-15,-2.0542044819253477e-15,1.3247427293487719e-14,-3.1710855955152429e-15,1.1363378006182883e+14,-3.8249994434856112e+14,1.9395061476874131e+00,4.0197997681276476e-01
5.0256602144140614e-15,-2.0811320055390791e-15,1.3221137924643003e-14,-3.1331089389523879e-15,1.1349557079879959e+14,-4.4166502725987381e+14,1.9190559907477518e+00,3.7041372779089077e-01
5.0791246847801685e-15,-2.1078166301123770e-15,1.3194641887830013e-14,-3.0951044679818517e-15,1.1361340744367484e+14,-4.6057942257077438e+14,1.8954426039860706e+00,3.3572867747258606e-01
5.1325891551462755e-15,-2.1342614991967955e-15,1.3167932941164179e-14,-3.0570814467745474e-15,1.1391499218368573e+14,-4.3723004333772150e+14,1.8708179690967968e+00,3.0155425028981986e-01
5.1860536255123826e-15,-2.1604690534998433e-15,1.3141004296729656e-14,-3.0190490736811545e-15,1.1432164193139367e+14,-3.7322938584415612e+14,1.8474416964015954e+00,2.7131382054085362e-01
5.2395180958784896e-15,-2.1864408834515200e-15,1.3113849524883013e-14,-2.9810157758616969e-15,1.1473129165143345e+14,-2.7400274061510547e+14,1.8274871849623702e+00,2.4777167218249030e-01
5.2929825662445967e-15,-2.2121776831119348e-15,1.3086463438747863e-14,-2.9429885633995957e-15,1.1503985495061594e+14,-1.4846363988603378e+14,1.8128377735565220e+00,2.3283854980159857e-01
5.3464470366107038e-15,-2.2376791427631268e-15,1.3058842702215204e-14,-2.9049725144999130e-15,1.1517429959393856e+14,-8.5424743571964062e+12,1.8049002436813908e+00,2.2754526259122088e-01
5.3999115069768108e-15,-2.2629445293316246e-15,1.3030986841750932e-14,-2.8669703993539466e-15,1.1506284790331345e+14,1.3241031787356583e+14,1.8044435248142672e+00,2.3215146750017324e-01
5.4533759773429179e-15,-2.2879723321849269e-15,1.3002897994499029e-14,-2.8289825694733845e-15,1.1471046817322416e+14,2.6067080088210584e+14,1.8115227723303853e+00,2.4623857669114813e-01
5.5068404477090249e-15,-2.3127604861248589e-15,1.2974580913943679e-14,-2.7910070525064423e-15,1.1415974650298233e+14,3.6405402171621462e+14,1.8254593986394558e+00,2.6875493933124428e-01
5.5603049180751320e-15,-2.3373065154737701e-15,1.2946042616256740e-14,-2.7530398614085694e-15,1.1348393602962488e+14,4.3286744740501294e+14,1.8449233540951646e+00,2.9794808763579717e-01
5.6137693884412391e-15,-2.3616073747695302e-15,1.2917291539807356e-14,-2.7150754908493377e-15,1.1280731145410662e+14,4.6100818915273862e+14,1.8680663829094022e+00,3.3135936880173489e-01
5.6672338588073461e-15,-2.3856601710222065e-15,1.2888337293666336e-14,-2.6771075554857867e-15,1.1223473283025788e+14,4.4633218698125156e+14,1.8927139415768914e+00,3.6589849143036002e-01
5.7206983291734532e-15,-2.4094616029222078e-15,1.2859189205834184e-14,-2.6391295329020805e-15,1.1186632734165514e+14,3.9080873468866988e+14,1.9165768555611904e+00,3.9809452532233314e-01
5.7741627995395603e-15,-2.4330081692007510e-15,1.2829855578671007e-14,-2.6011354963945186e-15,1.1177970076434392e+14,3.0017755059696194e+14,1.9374712375757688e+00,4.2459234476472574e-01
5.8276272699056673e-15,-2.4562962291915284e-15,1.2800342903985472e-14,-2.5631207956412441e-15,1.1200497689339923e+14,1.8369842240210034e+14,1.9535200713342304e+00,4.4262738216642816e-01
5.8810917402717744e-15,-2.4793221013061019e-15,1.2770655278584393e-14,-2.5250826146815407e-15,1.1256466923876731e+14,5.2980149525959898e+13,1.9633414101950484e+00,4.5047254771444356e-01
5.9345562106378814e-15,-2.5020822065270495e-15,1.2740794084818031e-14,-2.4870203530267716e-15,1.1340726778020894e+14,-7.8697866624220641e+13,1.9661739658293711e+00,4.4767005144486705e-01
5.9880206810039877e-15,-2.5245732529092083e-15,1.2710757973222790e-14,-2.4489357911425466e-15,1.1445225497534662e+14,-1.9820774418285950e+14,1.9619664260713643e+00,4.3502300613558109e-01
6.0414851513700948e-15,-2.5467924452554612e-15,1.2680543151753124e-14,-2.4108330211003277e-15,1.1559103615590147e+14,-2.9382314079922631e+14,1.9513693540061672e+00,4.1438423442566430e-01
6.0949496217362018e-15,-2.5687376938963024e-15,1.2650143950955662e-14,-2.3727181457373293e-15,1.1670009088172952e+14,-3.5652141843597331e+14,1.9356602554020306e+00,3.8831769704695329e-01
6.1484140921023089e-15,-2.5904077900180525e-15,1.2619553600788429e-14,-2.3345987733587153e-15,1.1765545124912161e+14,-3.8078210865401106e+14,1.9165990265911781e+00,3.5971879366779325e-01
6.2018785624684160e-15,-2.6118025138843747e-15,1.2588765127626666e-14,-2.2964833573355919e-15,1.1834701447968962e+14,-3.6487617767595588e+14,1.8962407128271019e+00,3.3147308009388343e-01
6.2553430328345230e-15,-2.6329226473060729e-15,1.2557772264250945e-14,-2.2583804479237881e-15,1.1869176534448131e+14,-3.1076248980013994e+14,1.8767328012384472e+00,3.0620798935299920e-01
6.3088075032006301e-15,-2.6537698724234156e-15,1.2526570264687465e-14,-2.2202979344107341e-15,1.1864509682597422e+14,-2.2376081635173588e+14,1.8601180493116301e+00,2.8615211657855388e-01
6.3622719735667371e-15,-2.6743465537375279e-15,1.2495156530321366e-14,-2.1822423572896614e-15,1.1820894992199514e+14,-1.1210524931193812e+14,1.8481547957766968e+00,2.7307606647491545e-01
6.4157364439328442e-15,-2.6946554170012848e-15,1.2463530981196677e-14,-2.1442183620047159e-15,1.1743490118173934e+14,1.3644948362690516e+13,1.8421611479969735e+00,2.6826385870836411e-01
6.4692009142989513e-15,-2.7146991543573338e-15,1.2431696141685923e-14,-2.1062283490602255e-15,1.1642035622944334e+14,1.4145977156575975e+14,1.8428906679343577e+00,2.7246172940512237e-01
6.5226653846650583e-15,-2.7344799975339579e-15,1.2399656946418230e-14,-2.0682723525583437e-15,1.1529715079047423e+14,2.5904086270201812e+14,1.8504537396992315e+00,2.8577171292907222e-01
6.5761298550311654e-15,-2.7539993081848866e-15,1.2367420304662464e-14,-2.0303481539444026e-15,1.1421385505281377e+14,3.5524118804059056e+14,1.8643032222267746e+00,3.0749917105430624e-01
6.6295943253972724e-15,-2.7732572356702980e-15,1.2334994485274298e-14,-1.9924516132823066e-15,1.1331492962988566e+14,4.2135457692912706e+14,1.8832960041975915e+00,3.3602078393892931e-01
6.6830587957633795e-15,-2.7922524876182580e-15,1.2302388398179875e-14,-1.9545771793954687e-15,1.1272060259457534e+14,4.5194926718606038e+14,1.9058235034894424e+00,3.6878802848441694e-01
6.7365232661294866e-15,-2.8109822479832039e-15,1.2269610852544250e-14,-1.9167185242869238e-15,1.1251076329259552e+14,4.4518124303310994e+14,1.9299867316918953e+00,4.0257233086016431e-01
6.7899877364955936e-15,-2.8294422619391578e-15,1.2236669867790929e-14,-1.8788692370648878e-15,1.1271496185191498e+14,4.0276477914529800e+14,1.9537881110675857e+00,4.3395710907269391e-01
6.8434522068617007e-15,-2.8476270880607675e-15,1.2203572103311308e-14,-1.8410235082913776e-15,1.1330950308727298e+14,3.2978841298826438e+14,1.9753217166667110e+00,4.5993428393280400e-01
6.8969166772278078e-15,-2.8655304975393233e-15,1.2170322457556559e-14,-1.8031767372733725e-15,1.1422183897490902e+14,2.3437848817174219e+14,1.9929536795000076e+00,4.7838814437378252e-01
6.9503811475939148e-15,-2.8831459799237845e-15,1.2136923868422186e-14,-1.7653260024084718e-15,1.1534171699973636e+14,1.2703155384704516e+14,2.0054846012353189e+00,4.8831792816802810e-01
7.0038456179600219e-15,-2.9004672979205935e-15,1.2103377325559011e-14,-1.7274703482488501e-15,1.1653753017964481e+14,1.9463418769666273e+13,2.0122762759815349e+00,4.8979619803313668e-01
7.0573100883261289e-15,-2.9174890232516860e-15,1.2069682083023005e-14,-1.6896108618912566e-15,1.1767517250996847e+14,-7.6911321924590281e+13,2.0133168773575685e+00,4.8376337586963070e-01
7.1107745586922360e-15,-2.9342069841583447e-15,1.2035836039682743e-14,-1.6517505341306431e-15,1.1863604389309873e+14,-1.5247214374919944e+14,2.0092048542657133e+00,4.7177204090664038e-01
7.1642390290583431e-15,-2.9506185642662470e-15,1.2001836237688007e-14,-1.6138939249343090e-15,1.1933122593280125e+14,-2.0044422946273959e+14,2.0010530118545771e+00,4.5575233407273386e-01
7.2177034994244501e-15,-2.9667228116012430e-15,1.1967679418588436e-14,-1.5760466748622470e-15,1.1971013327722075e+14,-2.1735913619386300e+14,1.9903363672884096e+00,4.3782181898678596e-01
7.2711679697905572e-15,-2.9825203427810208e-15,1.1933362574043019e-14,-1.5382149207134625e-15,1.1976338435011070e+14,-2.0305536585211081e+14,1.9787153761925702e+00,4.2013320167610280e-01
7.3246324401566642e-15,-2.9980130563324983e-15,1.1898883433647602e-14,-1.5004046824507487e-15,1.1952054877818384e+14,-1.6043265605713397e+14,1.9678591286022908e+00,4.0474195765720289e-01
7.3780969105227713e-15,-3.0132036956511564e-15,1.1864240844779290e-14,-1.4626212884327942e-15,1.1904369805034403e+14,-9.5077237288020688e+13,1.9592816816167682e+00,3.9347607685296548e-01
7.4315613808888784e-15,-3.0280953219762213e-15,1.1829435015812741e-14,-1.4248688979852061e-15,1.1841765118193938e+14,-1.4744646051879344e+13,1.9541984274812914e+00,3.8779641655825214e-01
7.4850258512549854e-15,-3.0426907682238047e-15,1.1794467611453787e-14,-1.3871501665132546e-15,1.1773787584933522e+14,7.1360083983657938e+13,1.9534101127893919e+00,3.8864689581719292e-01
