target,target_id,reference,reference_id,L_cert_target_database,L_cert_reference_database,L_v8_geom_raw_if_available,L_v8_used_if_available,delta_L_v8_geom_minus_cert,scale_geom_to_cert,NsoftV,leading_full_cert,leading_half_alpha_inv_cert,status
5_1,5:1:1,0_1,0:1:1,23.598564,6.283185,23.60109415237966,23.60109415237966,0.002530152379659256,0.9998927951236785,16.755160819145562,395.397734920899,197.6988674604495,CERTIFIED_LENGTH_FROM_IDEAL_DATABASE_L_COLUMN_ALPHA_BLIND
