E,R_over_a,C_mm,C_ml,C_ll,lambda_min,lambda_max,sector_nm,sector_nl,action_bem,action_pressure,action_total,pressure_Ep,d_action_bem_dlogE,d2_action_bem_dlogE2,d_action_pressure_dlogE,d2_action_pressure_dlogE2,d_action_total_dlogE,d2_action_total_dlogE2,d_lambda_min_dlogE,d2_lambda_min_dlogE2
57.68071301955767,57.68071301955767,317.5990604751945,157.18984249703942,430.3916360923834,206.99478582116163,540.9959107464163,2,3,3515.099538348351,1.5624330432742786,3516.6619713916252,274.30941080767377,-0.1489937272926909,0.25396539072919055,-0.9906719855589401,0.028075657477547367,-1.139665712849819,0.28204104824795806,-0.04968241964388653,0.08437132472965975
60.43796887376475,60.43796887376475,317.5957478260865,157.18984849678392,430.39161577289065,206.9925577706063,540.9948058283708,2,3,3515.0928576108845,1.5162043935695124,3516.609062004454,274.30941080767377,-0.13758645682537463,0.2353219014554384,-0.9892693277336289,0.0322974070161397,-1.126855784554209,0.2676193085498877,-0.04589138054461728,0.07822920986133242
63.32702718753892,63.32702718753892,317.59268676174634,157.18985348574358,430.3915988444834,206.99050005481195,540.9937855514178,2,3,3515.0866892381296,1.4700458205486666,3516.5567350586784,274.30941080767377,-0.12701716710580513,0.21801948267408644,-0.9876557516054465,0.037153982976306565,-1.1146729187021265,0.2551734655496567,-0.04237664432821475,0.07252021415754006
66.35418838756033,66.35418838756033,317.5898592099665,157.189857632758,430.39158474295857,206.98860024319882,540.9928437097262,2,3,3515.080995559795,1.4239678616749603,3516.50496342147,274.30941080767377,-0.11722575833846349,0.20195542682026368,-0.9857995412921152,0.04274084449882842,-1.103025299635192,0.24469627120892312,-0.03911876464553643,0.06721254488064382
69.52605407376856,69.52605407376856,317.587248319424,157.1898610786442,430.39157299770176,206.98684677868098,540.9919745384448,2,3,3515.075741600371,1.377982638934807,3516.453724239306,274.30941080767377,-0.10815668040595483,0.18703688325922196,-0.9836642117795424,0.04916780496015072,-1.0918208921866608,0.23620468831053998,-0.036099708230267424,0.06227727866201993
72.84954141605951,72.84954141605951,317.5848383797566,157.18986394082333,430.3915632162016,206.98522891479402,540.9911726811641,2,3,3515.0708948773604,1.3321040971032965,3516.4029989744636,274.30941080767377,-0.09975850477349013,0.17317958305665881,-0.9812077917852449,0.05656119042471808,-1.0809662965548341,0.22974077348963107,-0.03330272986795535,0.05768800649087269
76.33189823917344,76.33189823917344,317.5826147474692,157.1898663171873,430.39155507112577,206.98373665827654,540.9904331603184,2,3,3515.0664252181277,1.286348277837767,3516.3527734959657,274.30941080767377,-0.09198355114494916,0.16030675501792868,-0.9783819987856699,0.06506632266496837,-1.0703655499310116,0.22537307766454262,-0.030712262612723862,0.05342053185222889
79.9807188286717,79.9807188286717,317.580563777076,157.18986828932879,430.3915482895295,206.9823607164512,540.9897513501543,2,3,3515.062304593008,1.2407336349869573,3516.303038227995,274.30941080767377,-0.0847875605977606,0.14834820946730742,-0.9751312899919906,0.074850375554945,-1.0599188505875645,0.22319858498114797,-0.028313820947005297,0.04945261361444192
83.80396049247138,83.80396049247138,317.5786727569657,157.18986992523912,430.3915426438471,206.98109244884967,540.9891229519632,2,3,3515.058506962678,1.1952813973133343,3516.2537883599916,274.30941080767377,-0.0781294078042265,0.1372395616418446,-0.9713917706206736,0.08610566098171013,-1.0495211784291314,0.22334522252533162,-0.02609391500982383,0.04576374680039719
87.80996091405524,87.80996091405524,317.5769298495471,157.1898712815625,430.39153794437175,206.97992382260418,540.9885439713147,2,3,3515.0550081381416,1.1500159857581485,3516.2050241239,274.30941080767377,-0.0719708466931479,0.126921567509241,-0.9670899380001341,0.09905340885925895,-1.0390607847002684,0.22597497640834874,-0.024039974230163352,0.04233497547708476
92.0074563352003,92.0074563352003,317.57532403529297,157.18987240547773,430.3915340329776,206.9788473712037,540.9880106970668,2,3,3515.051785651851,1.104965493450828,3516.1567511453018,274.30941080767377,-0.06627628469868796,0.11733956040118287,-0.9621412368282467,0.11394811554523265,-1.0284175215274445,0.23128767608570655,-0.022140279029372323,0.039148732441321554
96.40560060787804,96.40560060787804,317.5738450603476,157.18987333627013,430.3915307778802,206.97785615626444,540.9875196819634,2,3,3515.0488186387765,1.0601622378976048,3516.108980876674,274.30941080767377,-0.061012581034447066,0.10844296999745029,-0.956448397183177,0.13108254613176662,-1.0174609782116022,0.23952551617134787,-0.020383899426178687,0.036188701786639466
101.01398515687438,101.01398515687438,317.5724833874105,157.18987410664354,430.39152806926325,206.9769437320192,540.9870677246545,2,3,3515.046087726367,1.0156433962029998,3516.06173112257,274.30941080767377,-0.05614886586408829,0.10018490854630169,-0.9498995226201856,0.15079348893267408,-1.006048388480849,0.2509783973968229,-0.018760639573883964,0.033439700709058384
105.84265989666376,105.84265989666376,317.57123014964213,157.18987474381544,430.3915258156289,206.9761041122677,540.9866518530033,2,3,3515.043574932507,0.9714517358098523,3516.0150266683168,274.30941080767377,-0.05165637721802341,0.09252181832205797,-0.9423658907746226,0.17346837527581194,-0.9940222679942963,0.2659901935299267,-0.017260987403460604,0.03088757744508311
110.9021551481523,110.9021551481523,317.5700771073699,157.18987527043066,430.39152394075177,206.9753317395688,540.9862693085529,2,3,3515.0412635707066,0.927636455121069,3515.9689000258277,274.30941080767377,-0.0475083130877465,0.08541316621819162,-0.9336994232406042,0.19955289471604232,-0.981207736331271,0.28496606096186916,-0.015876068692250556,0.028519122897499943
116.20350460308622,116.20350460308622,317.56901660739913,157.18987570532477,430.3915223811391,206.97462145648012,540.9859175320581,2,3,3515.039138161873,0.884254150526047,3515.923392312399,274.30941080767377,-0.043679696864273865,0.07882117776284103,-0.9237297749941931,0.22955975535151296,-0.9674094718575361,0.30838093314862824,-0.014597604960272292,0.02632199359706891
121.75826938620531,121.75826938620531,317.56804154475515,157.1898760641595,430.39152108391073,206.97396847868225,540.9855941499836,2,3,3515.0371843520657,0.8413699288393122,3515.878554280905,274.30941080767377,-0.04014725427259691,0.07271060853108524,-0.9122609861518036,0.26407876143329645,-0.9524082404241199,0.33678936990589214,-0.01341787473347722,0.024284644266612254
127.57856326761774,127.57856326761774,317.5671453267008,157.18987635995364,430.39152000503043,206.97336836983652,540.9852969618947,2,3,3515.0353888357604,0.7990586870170573,3515.8344475227773,274.30941080767377,-0.03688930015778169,0.06704854391643095,-0.8990676302519365,0.30378840634924664,-0.9359569304142497,0.37083695025544294,-0.012329677737852762,0.022396268711726758
133.67707908037653,133.67707908037653,317.5663218388909,157.18987660352553,430.3915191078325,206.97281701805235,540.985023928671,2,3,3515.033739284181,0.7574065843052543,3515.791145868486,274.30941080767377,-0.03388563411863288,0.06180422134036878,-0.8838903833523162,0.34946920885011323,-0.9177760174716241,0.41127343024308516,-0.011326301682856865,0.020646747207239025
140.06711640087042,140.06711640087042,317.5655654135374,157.18987680386164,430.39151836179116,206.9723106138474,540.9847731614811,2,3,3515.0322242783045,0.7165127357553542,3515.7487370140598,274.30941080767377,-0.031117443897528574,0.05694887396505549,-0.8664309268500974,0.402019054650566,-0.8975483707472449,0.45896792859602975,-0.010401491369066207,0.019026599712293105
146.7626105523948,146.7626105523948,317.5648707994703,157.18987696842436,430.39151774149616,206.97184562950036,540.9845429114662,2,3,3515.03083324622,0.6764911603947175,3515.7073244066146,274.30941080767377,-0.02856721560965525,0.05245559154618551,-0.8463460838368029,0.4624708449534367,-0.8749132994489628,0.5149264365113382,-0.009549419840823248,0.017526943910985568
153.77816299515146,153.77816299515146,317.56423313398847,157.18987710340775,430.3915172257979,206.9714187997044,540.984331560082,2,3,3515.029556404514,0.6374730223443325,3515.6670294268583,274.30941080767377,-0.02621865012770286,0.0482991959329333,-0.8232410737342635,0.5320127987909551,-0.8494597238604911,0.5803119947686142,-0.008764661412442365,0.01613945717771495
161.12907316895297,161.12907316895297,317.56364791640294,157.18987721395126,430.391516797095,206.97102710343944,540.9841376100585,2,3,3515.028384703441,0.5996092089344387,3515.6279939123756,274.30941080767377,-0.02405658493808005,0.044456127319457556,-0.796661752627041,0.6120118082382273,-0.8207183375634486,0.6564679355854093,-0.00804216637288846,0.014856342102038303
168.8313718580733,168.8313718580733,317.5631109831829,157.18987730431746,430.39151644074093,206.97066774698797,540.9839596769359,2,3,3515.027309775605,0.563073296492578,3515.5903830720977,274.30941080767377,-0.02206692114850739,0.04090434148171104,-0.7660856867700829,0.7040403055607642,-0.788152607914526,0.7449446469362613,-0.007377237231594336,0.013670294735507599
176.90185615100577,176.90185615100577,317.5626184846175,157.18987737803985,430.3915161445494,206.97033814802543,540.9837964811414,2,3,3515.0263238879465,0.5280649620985667,3515.554388850045,274.30941080767377,-0.020236554941220675,0.037623216752987215,-0.7309118838156179,0.8099071703876595,-0.7511484387650853,0.847530387097108,-0.0067655063885467825,0.012574475433879462
185.3581260713702,185.3581260713702,317.562166862915,157.1898774380462,430.39151589838207,206.97003592072184,540.9836468405751,2,3,3515.0254198968264,0.4948139083666252,3515.520233805193,274.30941080767377,-0.018553313268057536,0.03459346692062179,-0.690448979919891,0.9316932844106134,-0.7090022931879503,0.9662867514251143,-0.00620291510313109,0.011562481788284784
194.2186229598511,194.2186229598511,317.5617528316641,157.1898774867613,430.39151569380533,206.96975886179564,540.9835096636738,2,3,3515.02459120602,0.46358437839880917,3515.488175584419,274.30941080767377,-0.017005893438181374,0.031797060277583195,-0.6439016505397124,1.0717924324591168,-0.6609075439773733,1.1035894927191716,-0.005685693692157656,0.010628323241202178
203.50266969087042,203.50266969087042,317.5613733565828,157.18987752619185,430.3915155238043,206.969504937465,540.983383942922,2,3,3515.023831727436,0.4346803496540679,3515.4585120770903,274.30941080767377,-0.01558380637288792,0.029217146620868772,-0.590354977814239,1.2329583538892646,-0.6059387841887656,1.2621755005157356,-0.005210342869304441,0.009766397650177366
213.23051281170126,213.23051281170126,317.56102563749084,157.18987755799793,430.391515382545,206.96927227124476,540.983268748791,2,3,3515.0231358444216,0.4084515088217756,3515.4315873532432,274.30941080767377,-0.014277323010901455,0.02683798643138205,-0.5287564672627445,1.4183588691118327,-0.5430337902726023,1.4451968555409502,-0.004773616131842573,0.008971468830286919
223.4233666959154,223.4233666959154,317.5607070914367,157.18987758355163,430.3915152651757,206.96905913254164,540.9831632240708,2,3,3515.0224983774738,0.3853001251397543,3515.4077985026133,274.30941080767377,-0.013077424177026842,0.024644884572586734,-0.4578953603249518,1.6316381451509905,-0.47097278450382873,1.6562830298013633,-0.0043725031973735895,0.008238645513589299
234.1034598074567,234.1034598074567,317.5604153369179,157.18987760398642,430.3915151676625,206.96886392599902,540.9830665785813,2,3,3515.0219145522356,0.36568895725628736,3515.387603509492,274.30941080767377,-0.011975753179285675,0.022624130845232307,-0.3763788361185423,1.8769883241035634,-0.38835458928951994,1.8996124549537128,-0.004004214355518343,0.007563361764516885
245.2940831762315,245.2940831762315,317.5601481791374,157.18987762023778,430.3915150866509,206.96868518155267,540.9829780842356,2,3,3515.0213799696303,0.35015034905061476,3515.371530318681,274.30941080767377,-0.010964571229123976,0.020762939139703396,-0.2826046346440041,2.1592319224033627,-0.29356920587451896,2.1799948614104476,-0.0036661657336480857,0.006941357770210342
257.01964119093043,257.01964119093043,317.55990359623456,157.18987763307723,430.3915150193526,206.96852154515216,540.982897070435,2,3,3515.020890578019,0.33929669319614425,3515.360187271215,274.30941080767377,-0.010036715721071232,0.019049393911898013,-0.17472956332814382,2.4839166205002874,-0.18476627905329224,2.502966014472415,-0.0033559654425516783,0.006368662057577204
269.3057048198528,269.3057048198528,317.55967972643884,157.18987764314022,430.3915149634491,206.96837177011042,540.9828229197775,2,3,3515.02044264724,0.33383246813447587,3515.3542751153745,274.30941080767377,-0.009185560651530977,0.017472398684767076,-0.050633267882090216,2.8574243061070326,-0.05981882852938725,2.8748967047839584,-0.003071400502903998,0.005841574689094877
282.1790673757932,282.1790673757932,317.5594748560937,157.18987765095005,430.391514917014,206.9682347090456,540.9827550640621,2,3,3515.020032744451,0.33456808505475477,3515.3546008295057,274.30941080767377,-0.008404979707847815,0.016021623614935726,0.09212344463347844,3.2870965143293533,0.08371846492082113,3.3031181379705954,-0.002810424560266256,0.00535665084329422
295.66780294660333,295.66780294660333,317.55928740849845,157.18987765693652,430.3915148784453,206.96810930637832,540.9826929805655,2,3,3515.0196577116203,0.34243581704968185,3515.36209352867,274.30941080767377,-0.007689311583817471,0.014687462408512625,0.25634654972295134,3.781378730286285,0.24865723814582452,3.796066192735897,-0.0025711463449624716,0.00491068545189555
309.8013276188564,309.8013276188564,317.5591159335225,157.18987766145273,430.391514846412,206.96799459135127,540.9826361885832,2,3,3515.0193146446154,0.3585081235460456,3515.3778227681614,274.30941080767377,-0.007033327092358377,0.013460985886773927,0.44526395871895863,4.349986390581799,0.43823063162562903,4.363447376405643,-0.002351818821807683,0.004500698645260447
324.610463628125,324.610463628125,317.55895909794367,157.18987766478813,430.391514819808,206.96788967153952,540.9825842462121,2,3,3515.019000873752,0.38401873018830956,3515.4030196039403,274.30941080767377,-0.006432198817492463,0.01233389765541637,0.6625889654670623,5.004095846494099,0.6561567666503834,5.016429744136824,-0.0021508290092242532,0.00412392180164603
340.1275065757745,340.1275065757745,317.55881567646793,157.18987766717964,430.3915147977142,206.96779372682113,540.982536747361,2,3,3515.0187139457275,0.42038687851399614,3515.4391008242415,274.30941080767377,-0.005881472367036622,0.011298497408981284,0.912593233517665,5.756564042387846,0.9067117611484719,5.767862539776522,-0.0019666884318212396,0.0037777842927784917
356.38629585885644,356.38629585885644,317.5586845433883,157.1898776688208,430.3915147793666,206.9677060037788,540.9824933189761,2,3,3515.018451606851,0.46924522206392233,3515.487696828915,274.30941080767377,-0.00537703945155954,0.010347642287531378,1.2001907584355562,6.622181227269948,1.194813718982914,6.6325288695946,-0.0017980241773329908,0.003459900925746908
373.4222884666948,373.4222884666948,317.55856466484295,157.18987766986933,430.391514764131,206.96762581050606,540.9824536184678,2,3,3515.018211787491,0.532471917243373,3515.5506837047346,274.30941080767377,-0.004915112745948136,0.009474709246156614,1.531034455560584,7.617961666698639,1.5261193428159459,7.627436375959839,-0.0016435705219919328,0.003168060008176543
391.27263630509805,391.27263630509805,317.5584550916348,157.18987767045374,430.3915147514797,206.9675525117907,540.9824173313239,2,3,3515.0179925876505,0.6122275397008348,3515.6302201273515,274.30941080767377,-0.004492202482651919,0.008673561631615902,1.911627271714356,8.763478069176056,1.9071350692320266,8.772151630794138,-0.0015021611020529235,0.002900212095113838
409.9762672168288,409.9762672168288,317.55835495257503,157.18987767067813,430.3915147409749,206.9674855246522,540.9823841688977,2,3,3515.017792263606,0.7109975518396006,3515.728789815446,274.30941080767377,-0.004105094434635248,0.007938517784636341,2.3494500048254388,10.081246300391513,2.3453449103908497,10.089184818169674,-0.001372721590087167,0.002654459310497034
429.5739698750168,429.5739698750168,317.5582634483188,157.1898776706268,430.39151473225274,206.96742431420918,540.9823538663624,2,3,3515.017609215536,0.8316411561886428,3515.849250371725,274.30941080767377,-0.0037508294408326037,0.007264320265492875,2.8531083438504634,11.597167947122383,2.8493575144093484,11.604432267442181,-0.001254262863767508,0.0024290451847803086
450.1084827346491,450.1084827346491,317.55817984565806,157.18987767036754,430.3915147250109,206.96736838985453,540.9823261808144,2,3,3515.0174419760706,0.9774474948773468,3515.994889470948,274.30941080767377,-0.0034266842631041072,0.006646106481966257,3.432502019155775,13.3410394296723,3.4290753348977887,13.347685536185818,-0.0011458746312200674,0.002222345042796692
471.62458723612383,471.62458723612383,317.55810347224286,157.18987766995508,430.3915147189984,206.96731730171845,540.9823008895228,2,3,3515.017289199709,1.1522002998511311,3516.1694894995603,274.30941080767377,-0.0031301538547268137,0.0060793814208686195,4.099019388119878,15.347137669782683,4.0958892342678155,15.353217051160847,-0.001046719497480808,0.002032857063593947
494.16920546412456,494.16920546412456,317.5580337116994,157.18987766943286,430.3915147140068,206.96727063739763,540.9822777883086,2,3,3515.0171496530265,1.3602522645697528,3516.377401917596,274.30941080767377,-0.0028589347639353946,0.005559993028506922,4.865761280662589,17.654893825693613,4.8629023458997835,17.66045381874015,-0.000956027424763306,0.001859193905117549
517.7915024747878,517.7915024747878,317.5579699991217,157.1898776688356,430.3915147098629,206.96722801893551,540.9822566900491,2,3,3515.0170222056404,1.6066105990121202,3516.6236328046525,274.30941080767377,-0.0026109097016160376,0.005084108058605683,5.747798504529072,20.309668337059584,5.745187594831805,20.3147524451174,-0.0008730905810807599,0.0017000745090602672
542.5429935143184,542.5429935143184,317.5579118169065,157.1898776681906,430.39151470642264,206.96718910003295,540.9822374232962,2,3,3515.016905821858,1.8970354496265651,3516.9139412714844,274.30941080767377,-0.0023841332003939897,0.00464818955633859,6.762468071762523,23.363642513732913,6.760083938563184,23.368290703144886,-0.0007972585658535536,0.0015543165630769002
568.4776563628723,568.4776563628723,317.55785869090903,157.18987766751917,430.3915147035666,206.96715356347372,540.9822198310019,2,3,3515.016799552983,2.2381531187343207,3517.254952671717,274.30941080767377,-0.0021768182850792073,0.004248974498179917,7.929713968887921,26.876844193141892,7.927537150593707,26.88109316766233,-0.0007279339624801651,0.0014208296885351857
595.6520490487078,595.6520490487078,317.55781018689817,157.18987766683802,430.39151470119594,206.96712111875098,540.9822037693432,2,3,3515.016702530206,2.637586308786843,3517.654288838993,274.30941080767377,-0.0019873242199537344,0.003883455560980971,9.27247916886386,30.91832762625576,9.27049184464704,30.92221108185545,-0.0006645682001362729,0.001298608676960059
624.1254331893151,624.1254331893151,317.55776590728806,157.1898776661597,430.39151469922797,206.96709149987936,540.9821891066366,2,3,3515.0166139580597,3.104103951512067,3518.120717909572,274.30941080767377,-0.0018141448817914352,0.0035488616444891326,10.817156590053916,35.567530783560315,10.815342445166607,35.57107964517071,-0.0006066577379897353,0.0011867271355054951
653.9599032284991,653.9599032284991,317.55772548812496,157.18987766549395,430.39151469759446,206.96706446337717,540.9821757223423,2,3,3515.0165331083886,3.647793566938309,3518.6643266753267,274.30941080767377,-0.0016558983261347748,0.0032426397962452592,12.594107866105382,40.91583675972558,12.592451967779198,40.919079399600975,-0.0005537405204449897,0.0010843319699579447
685.2205218512629,685.2205218512629,317.5576885963131,157.18987766484764,430.3915146962386,206.96703978641028,540.9821635061413,2,3,3515.016459314786,4.280259540123983,3519.29671885491,274.30941080767377,-0.001511316848336719,0.002962441499436145,14.638260123492671,47.06836996742629,14.63674880664621,47.07133240890528,-0.00050539267658678,0.0009906378677395173
717.9754618717965,717.9754618717965,317.557654927061,157.18987766422597,430.39151469511296,206.96701726508195,540.982152357092,2,3,3515.016391967486,5.014851212850391,3520.0312431803363,274.30941080767377,-0.0013792378304060549,0.0027061050652514834,16.98979249677555,54.14606242566728,16.988413258943183,54.148768530666416,-0.0004612254906533053,0.0009049221120286119
752.2961549040031,752.2961549040031,317.55762420152985,157.18987766363216,430.39151469417874,206.96699671286,540.9821421828485,2,3,3515.016330508657,5.8669252735673805,3520.8832557822243,274.30941080767377,-0.0012585954464157112,0.002471641998646716,19.69492587547277,62.28803075681799,19.693667280022055,62.2905023988973,-0.00042088258578587556,0.0008265200045517312
788.2574471387794,788.2574471387794,317.5575961646727,157.1898776630685,430.3915146934034,206.9669779591295,540.9821328989466,2,3,3515.0162744280715,6.854147603035935,3521.8704220311074,274.30941080767377,-0.001148412782640662,0.0022572239873854504,22.806831405536172,71.65431061378638,22.805682992759102,71.65656783783555,-0.00038403732196456986,0.0007548204101096006
825.9377625677658,825.9377625677658,317.5575705832462,157.18987766253633,430.39151469275987,206.96696084786288,540.9821244281432,2,3,3515.01622325913,7.996840508638877,3523.013063767769,274.30941080767377,-0.0010477947580511682,0.002061170514361178,26.386675602609444,82.42900228427624,26.38562780785287,82.43106345479794,-0.0003503903958517185,0.000689261627351086
865.4192740095281,865.4192740095281,317.55754724398287,157.18987766203577,430.39151469222566,206.966945236397,540.9821166998115,2,3,3515.016176575196,9.318382172474816,3524.3345587476706,274.30941080767377,-0.0009559214013279416,0.0018819393525861816,30.504822619449556,94.82388930100387,30.50386669805448,94.82577124032036,-0.00031966762435331475,0.0006293276393579553
906.7880823111407,906.7880823111407,317.5575259519137,157.18987766156678,430.39151469178233,206.9669309943102,540.9821096493858,2,3,3515.016133986249,10.845666164645893,3525.861800150895,274.30941080767377,-0.0008720416590222158,0.0017181131646843376,35.242217298853646,109.08260118398147,35.241345257192734,109.08431929699526,-0.00029161789461795706,0.0005745445736126445
950.1344041159673,950.1344041159673,317.55750652882585,157.18987766112883,430.39151469141444,206.9669180023904,540.98210321785,2,3,3515.0160951357893,12.609630053769992,3527.6257251895595,274.30941080767377,-0.0007954679240356199,0.0015683895304206118,40.69197619688987,125.48540213628644,40.69118072895799,125.48697052586755,-0.0002660112781995849,0.0005244773956957819
995.552768607128,995.552768607128,317.5574888118481,157.189877660721,430.39151469110914,206.96690615168893,540.9820973512683,2,3,3515.0160596980136,14.645863504899053,3529.6619232029125,274.30941080767377,-0.000725570775102824,0.0014315750255465927,46.96121784902505,144.35469981823343,46.96049227825279,144.35613139345128,-0.00024263728982987232,0.0004787268513215606
1043.1422236557041,1043.1422236557041,317.557472652151,157.189877660342,430.3915146908557,206.96689534265084,540.9820920003558,2,3,3515.0160273752044,16.995307817401297,3532.0113351926057,274.30941080767377,-0.0006617740582441911,0.0013065745481406453,54.17316825421301,166.0613824784233,54.172506480164884,166.06268905289903,-0.00022130328716229997,0.00043692660801733334
1093.0065518232504,1093.0065518232504,317.5574579137568,157.1898776599907,430.3915146906455,206.96688548431806,540.9820871200843,2,3,3515.0159978953625,19.70506065267685,3534.7210585480393,274.30941080767377,-0.0006035506230546162,0.0011923825926961696,62.46958296159238,191.03210900211627,62.4689794109654,191.0333013846688,-0.00020183299648124375,0.0003987407279203788
1145.2544966896664,1145.2544966896664,317.55744447244507,157.18987765966554,430.39151469047084,206.96687649359785,540.9820826693181,2,3,3515.015971010002,22.82930176915031,3537.8452727791523,274.30941080767377,-0.000550418219063431,0.000840389841873586,72.01353336747798,156.86604892531727,72.01298294926528,156.86688931522474,-0.00018406514845992206,0.00028103227764818533
1199.9999999999995,1199.9999999999995,317.55743221475154,157.1898776593651,430.391514690326,206.96686829459287,540.9820786104847,2,3,3515.0159464921608,26.430357960460114,3541.446304452621,274.30941080767377,-0.0005250671592284497,0.0005429111338214184,77.11920182054531,109.34155285082494,77.11867675338829,109.34209576186954,-0.0001755875738240476,0.00018155334284160072
