knot,id,conway,L_database,D_database,raw_spectrum_file,n_eigenvalues,min_eig,max_eig,S_all,boundary_nodes,selected_nodes,tube_radius,outer_radius,screening_mu,n_center,n_theta,n_sphere,boundary_subspace,operator_backend,scipy
0_1,0:1:1,0,6.283185,1.0,raw_spectrum_0_1.npy,1471,0.8094595387870518,1.0000312821144872,3.0376433983867663,1472,1472,0.0039845949863895865,0.7179939870111656,1.3927693241036139,80,12,512,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
3_1,3:1:1,3,16.371637,1.0,raw_spectrum_3_1.npy,1471,0.8094656211174088,1.0001299724431112,3.0835598884300097,1472,1472,0.003863838754883584,0.4455932111349019,2.244199361684739,80,12,512,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
4_1,4:1:1,2 2,21.043322,1.0,raw_spectrum_4_1.npy,1471,0.8094784061487269,1.0002896563304335,3.096766037020823,1472,1472,0.0037987469874586504,0.36815135918488556,2.7162740950191635,80,12,512,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
