status,fit_model,M_min,M_max,n_points,n_params,rms,A_M,A_M_se,A_sqrtM,A_sqrtM_se,A_logM,A_logM_se,F,F_se,b_inv_sqrt,b_inv_sqrt_se,b_inv,b_inv_se,knot,reference,DeltaF_pair,half_DeltaF_pair,max_common_modes,status_note
PASS_FIT,hk+inv_sqrt+inv,36,143,108,6,2.007220438295576e-15,-1.231746820280835e-13,3.522917092624017e-14,8.486629560412566e-12,2.4555273858320212e-12,-5.36717605119292e-11,1.5852514940482907e-11,2.283235132960739e-10,6.8065407503006e-11,-5.977213118237089e-10,1.797182016523369e-10,6.186108095150572e-10,1.8866590475062804e-10,3_1,0_1,2.283235132960739e-10,1.1416175664803695e-10,143,DIRECT_PAIR_SUBTRACTED_FIT_NO_SEPARATE_FK_MINUS_FREF
PASS_FIT,hk+inv_sqrt+inv,36,143,108,6,1.2848318399310406e-15,-2.6003529684956206e-13,2.255036847813371e-14,1.794881612317665e-11,1.5717953588688146e-12,-1.1396422260899913e-10,1.0147274086054157e-11,4.84694413854658e-10,4.356900771297612e-11,-1.2622933565045178e-09,1.1503851958290353e-10,1.2876441073189484e-09,1.2076598908032262e-10,4_1,0_1,4.84694413854658e-10,2.42347206927329e-10,143,DIRECT_PAIR_SUBTRACTED_FIT_NO_SEPARATE_FK_MINUS_FREF
