knot,reference,M,S_M_knot,S_M_reference,DeltaS_M,alpha_inv_pred_blind_M
3_1,0_1,1,0.21456281548161507,0.21470467568011173,-0.0001418601984966572,-7.09300992483286e-05
3_1,0_1,2,0.4291072256894951,0.42939116637420116,-0.00028394068470605216,-0.00014197034235302608
3_1,0_1,3,0.6431742790088195,0.6433952562146551,-0.0002209772058355819,-0.00011048860291779095
3_1,0_1,4,0.7848713884354697,0.7661331349243385,0.01873825351113112,0.00936912675556556
3_1,0_1,5,0.8693652292156014,0.850641207840886,0.018724021374715405,0.009362010687357702
3_1,0_1,6,0.953842647863111,0.9351421176345902,0.018700530228520806,0.009350265114260403
3_1,0_1,7,1.038274312826024,1.0195800323414013,0.018694280484622627,0.009347140242311314
3_1,0_1,8,1.122645228047192,1.1039508416620607,0.018694386385131212,0.009347193192565606
3_1,0_1,9,1.2068723234059262,1.1880799993073896,0.018792324098536595,0.009396162049268297
3_1,0_1,10,1.2495168990672882,1.2307257892159829,0.018791109851305388,0.009395554925652694
3_1,0_1,11,1.292056605867031,1.2732666606032044,0.018789945263826713,0.009394972631913356
3_1,0_1,12,1.334591266891295,1.315805150780266,0.018786116111028983,0.009393058055514492
3_1,0_1,13,1.377124586045758,1.3583414180624724,0.018783167983285498,0.009391583991642749
3_1,0_1,14,1.4196238627423485,1.400841030745491,0.018782831996857485,0.009391415998428743
3_1,0_1,15,1.462027756969412,1.4432461110540544,0.01878164591535758,0.00939082295767879
3_1,0_1,16,1.5043993418959296,1.4856177963002288,0.018781545595700777,0.009390772797850389
3_1,0_1,17,1.5292243679803956,1.5104428421133933,0.018781525867002324,0.009390762933501162
3_1,0_1,18,1.5538363597794553,1.535054964524022,0.01878139525543343,0.009390697627716715
3_1,0_1,19,1.5784410905902657,1.559659922140473,0.018781168449792718,0.009390584224896359
3_1,0_1,20,1.6030313321113727,1.5842504373827975,0.018780894728575248,0.009390447364287624
3_1,0_1,21,1.627611153491297,1.608830665392368,0.01878048809892885,0.009390244049464425
3_1,0_1,22,1.6521859462097925,1.6334054999184782,0.018780446291314368,0.009390223145657184
3_1,0_1,23,1.6767557058203233,1.6579753104982848,0.018780395322038457,0.009390197661019228
3_1,0_1,24,1.7011864510317891,1.682406060624808,0.018780390406981207,0.009390195203490603
