status,fit_model,M_min,M_max,n_points,n_params,rms,A_M,A_M_se,A_sqrtM,A_sqrtM_se,A_logM,A_logM_se,F,F_se,b_inv_sqrt,b_inv_sqrt_se,b_inv,b_inv_se,knot,n_eigenvalues,S_all,status_note
PASS_FIT,hk+inv_sqrt+inv,5,19,15,6,0.0025087876676163634,-2.721488979200949,1.1338357374408885,71.92036817015865,29.036424406392527,-176.2858190170988,68.8414022031792,416.42432428356017,157.65010739029896,-756.7415454003809,286.46016170190876,296.7783656906637,110.30995692571258,0_1,19,1.159896735141271,DIAGNOSTIC_ONLY_NORMALIZED_BEM_SPECTRUM
PASS_FIT,hk+inv_sqrt+inv,5,19,15,6,0.3204304698905557,-369.2588140193364,144.81716520556722,9117.53331080095,3708.6259776308502,-20859.125243848845,8792.646400740608,46285.0101496574,20135.58127753632,-83840.63636142923,36587.61775813365,31218.477608520294,14089.144245872525,4_1,19,1.2325193773184053,DIAGNOSTIC_ONLY_NORMALIZED_BEM_SPECTRUM
