target,target_id,reference,reference_id,L_cert_target_database,L_cert_reference_database,L_v8_geom_raw_if_available,L_v8_used_if_available,delta_L_v8_geom_minus_cert,scale_geom_to_cert,NsoftV,leading_full_cert,leading_half_alpha_inv_cert,status
7_1,7:1:1,0_1,0:1:1,30.700289,6.283185,30.705789973810774,30.705789973810774,0.005500973810772081,0.999820848972931,16.755160819145562,514.3882793892456,257.1941396946228,CERTIFIED_LENGTH_FROM_IDEAL_DATABASE_L_COLUMN_ALPHA_BLIND
