normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,-271.21517578870726,-271.21517578870726,0.9887199093539814,FAIL_NOT_SUBLEADING
Mmax,M_max,37.0,-271.21517578870726,-7.330139886181277,0.026722159712269766,PASS_SUBLEADING_CORRECTION
sqrtM,sqrt(M_max),6.082762530298219,-271.21517578870726,-44.58750024150793,0.1625445518264392,FAIL_NOT_SUBLEADING
Lcert,certified length,16.371637,-271.21517578870726,-16.56616108631698,0.06039224479225758,FAIL_NOT_SUBLEADING
Lcert2,certified length squared,268.030498059769,-271.21517578870726,-1.0118817737234815,0.003688833608530263,PASS_SUBLEADING_CORRECTION
Lcert3,certified length cubed,4388.098019163743,-271.21517578870726,-0.061807000345993596,0.0002253185560204067,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,-271.21517578870726,-16.186963450616286,0.05900987284014631,FAIL_NOT_SUBLEADING
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,-271.21517578870726,-0.9887199093539814,0.003604396606163838,PASS_SUBLEADING_CORRECTION
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,-271.21517578870726,-0.9887199093539814,0.003604396606163838,PASS_SUBLEADING_CORRECTION
leading_half_cert,half leading term,137.15470540383689,-271.21517578870726,-1.9774398187079627,0.007208793212327676,PASS_SUBLEADING_CORRECTION
M_Lcert,M_max L_cert,605.750569,-271.21517578870726,-0.4477340834139724,0.0016322228322231775,PASS_SUBLEADING_CORRECTION
sqrtM_Lcert,sqrt(M_max) L_cert,99.58478010324394,-271.21517578870726,-2.7234601061279293,0.009928423884944384,PASS_SUBLEADING_CORRECTION
M_Lcert2,M_max L_cert^2,9917.128428211454,-271.21517578870726,-0.02734815604658058,9.969820563595306e-05,PASS_SUBLEADING_CORRECTION
