knot,reference,M,S_M_knot,S_M_reference,DeltaS_M,alpha_inv_pred_blind_M
3_1,0_1,1,0.25463007584245984,0.23721588494280854,0.017414190899651294,0.008707095449825647
3_1,0_1,2,0.47011610969310336,0.4528528218483484,0.01726328784475495,0.008631643922377474
3_1,0_1,3,0.6846786539637869,0.6676786883024768,0.016999965661310124,0.008499982830655062
3_1,0_1,4,0.8962235743782153,0.8793137667448926,0.016909807633322727,0.008454903816661363
3_1,0_1,5,0.977166897160471,0.9602713567614747,0.016895540398996323,0.008447770199498161
3_1,0_1,6,1.0581025907015102,1.0411853555549981,0.01691723514651211,0.008458617573256055
3_1,0_1,7,1.1373824500715466,1.1205133682575916,0.016869081813954967,0.008434540906977483
3_1,0_1,8,1.2152830510797348,1.198463124562002,0.016819926517732675,0.008409963258866338
3_1,0_1,9,1.289593814942351,1.2727657307426083,0.016828084199742577,0.008414042099871288
3_1,0_1,10,1.3294026025363492,1.3125802155653554,0.016822386970993808,0.008411193485496904
3_1,0_1,11,1.367951387107503,1.3511324846741277,0.01681890243337536,0.00840945121668768
3_1,0_1,12,1.4053168240796003,1.388502888977239,0.016813935102361288,0.008406967551180644
3_1,0_1,13,1.442264302785206,1.4254575315945,0.01680677119070606,0.00840338559535303
3_1,0_1,14,1.47672867854671,1.4599276705278208,0.016801008018889174,0.008400504009444587
3_1,0_1,15,1.5099400637712344,1.49314351495624,0.016796548814994372,0.008398274407497186
3_1,0_1,16,1.54047337987383,1.5236783503802718,0.016795029493558156,0.008397514746779078
3_1,0_1,17,1.5629952762987749,1.54620125489484,0.016794021403934822,0.008397010701967411
3_1,0_1,18,1.5836573942286574,1.5668638609403072,0.016793533288350204,0.008396766644175102
3_1,0_1,19,1.6038653198929969,1.5870724949145327,0.016792824978464127,0.008396412489232064
3_1,0_1,20,1.6236595539436733,1.6068676730918123,0.016791880851861007,0.008395940425930504
3_1,0_1,21,1.6426674449534828,1.6258765344046613,0.016790910548821536,0.008395455274410768
3_1,0_1,22,1.6607807690075609,1.643990276017972,0.01679049298958879,0.008395246494794395
3_1,0_1,23,1.6762706292957803,1.6594811725777878,0.01678945671799248,0.00839472835899624
3_1,0_1,24,1.6911014136643396,1.6743288546881134,0.016772558976226204,0.008386279488113102
3_1,0_1,25,1.7008419567946576,1.6891670432455324,0.011674913549125199,0.005837456774562599
3_1,0_1,26,1.7104911293056848,1.7039888112728763,0.006502318032808541,0.0032511590164042703
3_1,0_1,27,1.7149471469864266,1.7103105009607718,0.004636646025654834,0.002318323012827417
