t,phi_model_real,phi_model_imag,phi_model_abs
20.24,1.551043293264194e-06,-1.2859890302332507e-06,2.0148208564187765e-06
20.25,1.7256778722764131e-06,-1.2296718028574066e-06,2.1189754273249683e-06
20.26,1.9062710571387976e-06,-1.1612448701946995e-06,2.2321198426246232e-06
20.27,2.092906060728466e-06,-1.0798919054702625e-06,2.3550843523182223e-06
20.28,2.285686690991005e-06,-9.84732185590369e-07,2.4887870794246333e-06
20.29,2.4847413652569857e-06,-8.748139395379044e-07,2.634243550059291e-06
20.3,2.6902279292106716e-06,-7.491070373554493e-07,2.792577244145736e-06
20.31,2.902339436828538e-06,-6.064949706385204e-07,2.9650312571674544e-06
20.32,3.121311076641877e-06,-4.457660792790248e-07,3.1529811662303136e-06
20.33,3.3474284635153958e-06,-2.6560398632844963e-07,3.357949194956143e-06
20.34,3.5810375544279564e-06,-6.457721447176035e-08,3.5816197708372523e-06
20.35,3.82255649196829e-06,1.5887202482507897e-07,3.825856564817995e-06
20.36,4.07248973098017e-06,4.064398530171477e-07,4.092721095195657e-06
20.37,4.331444862295601e-06,6.799735050005376e-07,4.384492965282266e-06
20.38,4.600152612892506e-06,9.814847678324252e-07,4.70369178533084e-06
20.39,4.879490573806811e-06,1.313163911919658e-06,5.05310080242198e-06
20.4,5.170511284823606e-06,1.677393863126293e-06,5.435792225475695e-06
20.41,5.4744753866402546e-06,2.076764252708311e-06,5.855154184157499e-06
20.42,5.792890633988464e-06,2.5140848389749227e-06,6.314919197813606e-06
20.43,6.1275576425880745e-06,2.9923976135200165e-06,6.8191939509475615e-06
20.44,6.480623312322806e-06,3.514986678547486e-06,7.372490072328894e-06
20.45,6.854642919368092e-06,4.085384702568397e-06,7.979755492496184e-06
20.46,7.252651888525303e-06,4.707374421978174e-06,8.64640580616154e-06
20.47,7.678248226953825e-06,5.384983248760578e-06,9.378354889006473e-06
20.48,8.135686499938665e-06,6.122468564720513e-06,1.018204381012354e-05
20.49,8.629984030762993e-06,6.924290728308222e-06,1.1064466840356994e-05
20.5,9.167039676270069e-06,7.795070194660462e-06,1.203319308271888e-05
20.51,9.753765026780335e-06,8.739524464371177e-06,1.3096381945445296e-05
20.52,1.0398227157188109e-05,9.762379854424308e-06,1.4262790345320016e-05
20.53,1.1109801063942391e-05,1.0868252363741177e-05,1.554176917607327e-05
20.54,1.1899328607179254e-05,1.2061491244073511e-05,1.694324621589666e-05
20.55,1.2779279088346582e-05,1.334597836736859e-05,1.8477692296391417e-05
20.56,1.3763904491304752e-05,1.4724876215596327e-05,2.0156067235708298e-05
20.57,1.4869379879935418e-05,1.6200317453752736e-05,2.1989741781480603e-05
20.58,1.6113916492424795e-05,1.7773029760267066e-05,2.3990391651329466e-05
20.59,1.751783176782269e-05,1.9441891092103388e-05,2.6169859745190587e-05
20.6,1.9103557020728116e-05,2.1203413086325874e-05,2.853998278474579e-05
20.61,2.08955599733972e-05,2.30511540837673e-05,3.1112379066786596e-05
20.62,2.2920156199788846e-05,2.49750685178519e-05,3.389819475568155e-05
20.63,2.520518119629658e-05,2.6960806295221205e-05,3.6907807239479584e-05
20.64,2.7779493858177863e-05,2.8988984342718356e-05,4.015048557911737e-05
20.65,3.067228330900368e-05,3.103446256887031e-05,4.363401001886485e-05
20.66,3.39121550715831e-05,3.306566770515557e-05,4.736425490163302e-05
20.67,3.752598024741725e-05,3.504402016268365e-05,5.1344742113405614e-05
20.68,4.1537503338132735e-05,3.692353011931831e-05,5.557617529155452e-05
20.69,4.596572098967997e-05,3.865063813098448e-05,6.005596834648008e-05
20.7,5.082306523283284e-05,4.0164380906989785e-05,6.477778518367657e-05
20.71,5.611345009323172e-05,4.139696256393467e-05,6.973111063854795e-05
20.72,6.18302683558869e-05,4.227480373385379e-05,7.490087526656046e-05
20.73,6.795445355499783e-05,4.272012368902493e-05,8.026715845203408e-05
20.74,7.445274785680248e-05,4.265308313675236e-05,8.58049949857193e-05
20.75,8.127633569546872e-05,4.1994477530113865e-05,9.148430951321522e-05
20.76,8.836001178281652e-05,4.066892399860382e-05,9.72700008299768e-05
20.77,9.56220466240209e-05,3.8608432281012845e-05,0.00010312219374976456
20.78,0.00010296488997126466,3.575619591278502e-05,0.00010899667019202056
20.79,0.00011027681132871675,3.207039031419946e-05,0.00011484548337542269
20.8,0.00011743451745028371,2.7527726075264663e-05,0.00012061774990297155
20.81,0.00012430671308799016,2.2126485317367394e-05,0.0001262606045892367
20.82,0.000130758489012786,1.5888772112546585e-05,0.00013172029277279683
20.83,0.00013665633871317405,8.861737964475092e-06,0.00013694336533852516
20.84,0.00014187353169287168,1.117600625445473e-06,0.00014187793354206377
20.85,0.00014629551653449834,-7.24764424337635e-06,0.00014647493473346975
20.86,0.00014982499909693543,-1.6116820733459733e-05,0.00015068935684032627
20.87,0.00015238634581406254,-2.535537621946379e-05,0.00015448136940677864
20.88,0.00015392900065696311,-3.4816185925159003e-05,0.00015781731224940625
20.89,0.00015442967413984197,-4.4345068181258236e-05,0.00016067049924282372
20.9,0.00015389315686173175,-5.378666040684631e-05,0.00016302180396066959
20.91,0.0001523517182956175,-6.299027897891188e-05,0.00016486000519673756
20.92,0.00014986316187843015,-7.181539473864695e-05,0.00016618188291648472
20.93,0.00014650770789231135,-8.01363980990663e-05,0.0001669920679917189
20.94,0.00014238395580653128,-8.78463976190376e-05,0.00016730266120345576
20.95,0.00013760423037134602,-9.485988447243015e-05,0.00016713264761324538
20.96,0.00013228963738504246,-0.00010111419181945444,0.00016650714082815622
20.97,0.0001265651462668674,-0.00010656977201785542,0.0001654564974774071
20.98,0.0001205549814598952,-0.00011120939664765013,0.00016401534518919273
20.99,0.00011437854991889983,-0.00011503644770657627,0.0001622215675626953
21.0,0.00010814706551559437,-0.00011807250934073551,0.00016011528734525112
21.01,0.00010196096124126353,-0.00012035448744546155,0.00015773788468691408
21.02,9.590811379702384e-05,-0.00012193148139076758,0.00015513108149642346
21.03,9.006284806877641e-05,-0.00012286161190653815,0.000152336116146278
21.04,8.448564460571188e-05,-0.00012320897680319308,0.00014939302563818843
21.05,7.922344304797125e-05,-0.00012304086696520125,0.00014634004534618504
21.06,7.431041820923464e-05,-0.00012242533379154343,0.00014321313001398363
21.07,6.976910160520816e-05,-0.00012142915994952462,0.00014004559409294207
21.08,6.561172719063573e-05,-0.00012011625082075605,0.000136867864950737
21.09,6.184169312468335e-05,-0.00011854643606368699,0.00013370733903540725
21.1,5.8455048763568455e-05,-0.00011677464996592787,0.00013058832873046557
21.11,5.544193533364956e-05,-0.00011485044554889933,0.00012753208630113938
21.12,5.27879279068076e-05,-0.00011281778996328829,0.00012455689087679953
21.13,5.047524396216277e-05,-0.00011071508648012157,0.00012167818468131683
21.14,4.848379908474732e-05,-0.0001085753701023913,0.00011890874554279592
21.15,4.67921027873571e-05,-0.00010642662828466107,0.00011625888392421464
21.16,4.5377996970095146e-05,-0.00010429220436932906,0.00011373665416756317
21.17,4.4219246333097486e-05,-0.0001021912482373999,0.00011134807121178636
21.18,4.329399446908053e-05,-0.0001001391856442119,0.00010909732562521736
21.19,4.258110180152086e-05,-9.814818428974905e-05,0.00010698699131205638
21.2,4.2060382433860784e-05,-9.622760055639876e-05,0.0001050182216537895
21.21,4.171275674625536e-05,-9.438439588089844e-05,0.0001031909310994645
21.22,4.152033557759048e-05,-9.262351586549939e-05,0.00010150396030580355
21.23,4.146645035978664e-05,-9.094822850841482e-05,9.995522384677795e-05
21.24,4.153564186213586e-05,-8.936042042611523e-05,9.854184026915514e-05
21.25,4.171361842847085e-05,-8.786085175637466e-05,9.726024487811918e-05
21.26,4.198719287047724e-05,-8.644937168811015e-05,9.610628611288481e-05
21.27,4.234420559161578e-05,-8.512509737538187e-05,9.507530673289079e-05
21.28,4.277344010264634e-05,-8.388655946495496e-05,9.416221130093588e-05
21.29,4.3264535866190245e-05,-8.273181768915039e-05,9.336152163427756e-05
21.3,4.380790237399959e-05,-8.165855002748249e-05,9.266742201551059e-05
21.31,4.439463750155705e-05,-8.06641188814039e-05,9.207379602149527e-05
21.32,4.5016452479154816e-05,-7.974561758520387e-05,9.157425685122201e-05
21.33,4.566560524013809e-05,-7.889990042680167e-05,9.116217301769055e-05
21.34,4.633484342903966e-05,-7.812359919818984e-05,9.083069121873416e-05
21.35,4.701735794783227e-05,-7.741312915055898e-05,9.057275811896042e-05
21.36,4.770674756326446e-05,-7.6764687098449e-05,9.038114265922855e-05
21.37,4.839699477127018e-05,-7.617424429956077e-05,9.024846036082567e-05
21.38,4.908245279914822e-05,-7.563753662522237e-05,9.016720090760535e-05
21.39,4.975784331072894e-05,-7.515005441917527e-05,9.012976006924716e-05
21.4,5.0418264058762206e-05,-7.470703430693039e-05,9.012847677419132e-05
21.41,5.1059205401699935e-05,-7.430345504858547e-05,9.015567585243952e-05
21.42,5.1676574275981964e-05,-7.393403931195461e-05,9.020371665226846e-05
21.43,5.2266723900655556e-05,-7.359326296789088e-05,9.026504739692157e-05
21.44,5.282648720685873e-05,-7.327537316917864e-05,9.033226479890114e-05
21.45,5.335321174929112e-05,-7.297441606700093e-05,9.039817810268334e-05
21.46,5.384479369327396e-05,-7.26842745498351e-05,9.045587639676618e-05
21.47,5.4299708399636195e-05,-7.239871587306716e-05,9.049879773982983e-05
21.48,5.471703516987897e-05,-7.211144850301431e-05,9.052079840006195e-05
21.49,5.509647387630127e-05,-7.181618695527288e-05,9.05162203276112e-05
21.5,5.5438351491699394e-05,-7.150672289516391e-05,9.047995488130488e-05
21.51,5.574361694504756e-05,-7.117700032233409e-05,9.040750082267366e-05
21.52,5.601382324657149e-05,-7.082119231531561e-05,9.029501467778315e-05
21.53,5.6251096423203935e-05,-7.0433776593248e-05,9.013935175049883e-05
21.54,5.6458091448037735e-05,-7.000960708193405e-05,8.993809634254988e-05
21.55,5.663793599581669e-05,-6.954397876060851e-05,8.968958008443454e-05
21.56,5.67941634673015e-05,-6.903268331181276e-05,8.939288768788933e-05
21.57,5.6930637258289885e-05,-6.847205348643135e-05,8.904784987456856e-05
21.58,5.705146866843454e-05,-6.785899460292514e-05,8.865502369152687e-05
21.59,5.7160931123793515e-05,-6.719100218946585e-05,8.82156608667864e-05
21.6,5.7263373510567606e-05,-6.646616540963804e-05,8.773166526444223e-05
21.61,5.736313538235169e-05,-6.568315654292698e-05,8.720554084653486e-05
21.62,5.746446661920192e-05,-6.484120737984454e-05,8.664033182245655e-05
21.63,5.757145380413735e-05,-6.394007390217426e-05,8.60395568546086e-05
21.64,5.768795516993608e-05,-6.297999102405195e-05,8.540713928635134e-05
21.65,5.781754549094493e-05,-6.19616194524585e-05,8.47473353667758e-05
21.66,5.796347178566724e-05,-6.088598687836739e-05,8.406466237129945e-05
21.67,5.812862019200609e-05,-5.975442573756936e-05,8.336382837090191e-05
21.68,5.831549390681672e-05,-5.8568509692899756e-05,8.26496651974058e-05
21.69,5.852620167041459e-05,-5.732999080861348e-05,8.192706590670599e-05
21.7,5.8762455940069646e-05,-5.604073913331897e-05,8.120092777005281e-05
21.71,5.9025579644654274e-05,-5.4702686107338863e-05,8.0476101544157e-05
21.72,5.931652024649736e-05,-5.331777288526601e-05,7.975734749600151e-05
21.73,5.963586975272123e-05,-5.188790433889766e-05,7.904929840198535e-05
21.74,5.998388930765923e-05,-5.041490919552474e-05,7.83564295107078e-05
21.75,6.03605370488291e-05,-4.89005064878188e-05,7.76830352624579e-05
21.76,6.0765498007306446e-05,-4.734627825133752e-05,7.703321239782903e-05
21.77,6.11982149660085e-05,-4.5753648211316634e-05,7.641084896577649e-05
21.78,6.165791934235514e-05,-4.412386605102821e-05,7.581961865452405e-05
21.79,6.214366132428793e-05,-4.245799675016667e-05,7.526297981627464e-05
21.8,6.265433865015639e-05,-4.07569144174055e-05,7.474417853262017e-05
21.81,6.318872357654686e-05,-3.902130001300164e-05,7.426625506875873e-05
21.82,6.374548771805323e-05,-3.7251642357667125e-05,7.383205308506608e-05
21.83,6.432322456607408e-05,-3.544824184758853e-05,7.344423101008495e-05
21.84,6.492046959792087e-05,-3.361121633558562e-05,7.3105275024256e-05
21.85,6.553571797269054e-05,-3.1740508690472826e-05,7.28175131553256e-05
21.86,6.616743987723471e-05,-2.983589560516741e-05,7.258313004045718e-05
21.87,6.681409363533146e-05,-2.789699728574693e-05,7.240418196397092e-05
21.88,6.747413672769146e-05,-2.59232877151479e-05,7.228261183098976e-05
21.89,6.814603489214546e-05,-2.391410524432128e-05,7.22202637848823e-05
21.9,6.882826948381471e-05,-2.1868663319031976e-05,7.221889721878751e-05
21.91,6.951934327658855e-05,-1.9786061200764952e-05,7.22801999682387e-05
21.92,7.021778488173954e-05,-1.7665294585505598e-05,7.240580050307395e-05
21.93,7.092215194836017e-05,-1.5505266063227136e-05,7.259727896194009e-05
21.94,7.163103329494497e-05,-1.330479539531513e-05,7.28561768926473e-05
21.95,7.234305010303263e-05,-1.1062629615695667e-05,7.318400557651895e-05
21.96,7.305685628334956e-05,-8.777452985427737e-06,7.358225282578257e-05
21.97,7.377113810234503e-05,-6.447896849930213e-06,7.405238814989428e-05
21.98,7.448461313421622e-05,-4.072549463173847e-06,7.459586619165874e-05
21.99,7.519602857896309e-05,-1.6499658547294052e-06,7.521412833617104e-05
22.0,7.590415896282317e-05,8.213221767667019e-07,7.590860239769652e-05
22.01,7.66078032123486e-05,3.342795855757352e-06,7.668070029124145e-05
22.02,7.730578106802346e-05,5.9159389184988485e-06,7.753181359819068e-05
22.03,7.79969287782521e-05,8.542226712028408e-06,7.846330694050196e-05
22.04,7.868009398892722e-05,1.1223114822831067e-05,7.94765090855963e-05
22.05,7.935412971870923e-05,1.3960027164733594e-05,8.057270171623781e-05
22.06,8.001788728575689e-05,1.6754343469298243e-05,8.175310581723063e-05
22.07,8.067020802764761e-05,1.9607386140577633e-05,8.301886565407682e-05
22.08,8.130991363453926e-05,2.2520406458833758e-05,8.437103035003966e-05
22.09,8.193579489584428e-05,2.5494570146326994e-05,8.581053310730477e-05
22.1,8.254659864433483e-05,2.853094234139038e-05,8.733816816625274e-05
22.11,8.31410126701302e-05,3.163047206591538e-05,8.89545656553243e-05
22.12,8.371764837088141e-05,3.479397631523941e-05,9.066016455189117e-05
22.13,8.427502090687542e-05,3.8022123948067884e-05,9.24551840535539e-05
22.14,8.481152664028623e-05,4.1315419606862196e-05,9.433959374698979e-05
22.15,8.532541766067442e-05,4.467418795416508e-05,9.631308305901436e-05
22.16,8.581477323350366e-05,4.809855856655572e-05,9.83750305783843e-05
22.17,8.627746805843048e-05,5.158845188242605e-05,0.00010052447394639217
22.18,8.671113728950696e-05,5.5143566649209045e-05,0.00010276008112509197
22.19,8.711313835135639e-05,5.876336935714374e-05,0.00010508012396084551
22.2,8.748050968408524e-05,6.244708617468182e-05,0.00010748245506265414
22.21,8.78099266636608e-05,6.619369791158022e-05,0.00010996448910392403
22.22,8.809765507183474e-05,7.00019385229824e-05,0.0001125231897260799
22.23,8.833950262655097e-05,7.387029762829606e-05,0.00011515506326688136
22.24,8.853076922510211e-05,7.77970274457093e-05,0.00011785616054740936
22.25,8.866619669069107e-05,8.178015443446623e-05,0.00012062208792305604
22.26,8.873991894103089e-05,8.581749578934118e-05,0.00012344802872956022
22.27,8.874541360455442e-05,8.990668074553781e-05,0.0001263287761300785
22.28,8.867545618592428e-05,9.404517642838778e-05,0.00012925877819021947
22.29,8.85220779171079e-05,9.82303177266262e-05,0.0001322321957748432
22.3,8.827652841313655e-05,0.00010245934038868786,0.00013524297357556255
22.31,8.792924417497426e-05,0.00010672941624860286,0.00013828492424682373
22.32,8.746982383954468e-05,0.0001110376891969033,0.00014135182526132825
22.33,8.688701086737334e-05,0.00011538131023825825,0.00014443752770580174
22.34,8.616868408340715e-05,0.00011975746973760663,0.0001475360758411982
22.35,8.530185615468377e-05,0.0001241634247701849,0.00015064183586937504
22.36,8.427267971097797e-05,0.0001285965193707357,0.00015374963199935498
22.37,8.306646041059773e-05,0.00013305419543830802,0.00015685488761553104
22.38,8.166767584271648e-05,0.000137533992101614,0.00015995376913645342
22.39,8.005999876563427e-05,0.0001420335314884631,0.0001630433300366427
22.4,7.822632283094872e-05,0.00014655048906532696,0.00016612165249881884
22.41,7.614878866104713e-05,0.00015108254700846446,0.0001691879842811235
22.42,7.380880795194013e-05,0.0001556273294159435,0.00017224286862574305
22.43,7.118708317938612e-05,0.0001601823185470517,0.00017528826539930725
22.44,6.826362050275684e-05,0.00016474475165199133,0.00017832766213075497
22.45,6.501773358816289e-05,0.0001693114983024455,0.0001813661741846046
22.46,6.142803630227628e-05,0.00017387891841934815,0.00018441063395215607
22.47,5.747242254661774e-05,0.00017844270139619013,0.000187469669640043
22.48,5.31280318882969e-05,0.0001829976868070478,0.00019055377495356593
22.49,4.8371200072285245e-05,0.00018753766715739445,0.00019367537169002853
22.5,4.3177393945215774e-05,0.00019205517297073144,0.00019684886794878433
22.51,3.7521130756971936e-05,0.00019654124020564007,0.00020009071531396175
22.52,3.13758822081026e-05,0.00020098515956857308,0.00020341946895796755
22.53,2.471396396230213e-05,0.00020537420673942617,0.00020685585514695624
22.54,1.7506411628392225e-05,0.00020969335186852217,0.0002104228511021523
22.55,9.722844429892748e-06,0.0002139249459514566,0.00021414578259713996
22.56,1.3313179226233075e-06,0.0002180483808509568,0.00021805244506571122
22.57,-7.701832804468871e-06,0.0002220397188228892,0.00022217325438381573
22.58,-1.7412157989171603e-05,0.00022587128641867637,0.0002265414339017647
22.59,-2.7837264682084316e-05,0.00022951122657672776,0.00023119324477530583
22.6,-3.901699346854773e-05,0.00023292300156852104,0.00023616826721431896
22.61,-5.099359908524672e-05,0.00023606483821540938,0.00024150974098229307
22.62,-6.38119336254932e-05,0.00023888910540915178,0.00024726497438215783
22.63,-7.751963102817222e-05,0.00024134161241972271,0.0002534858321092041
22.64,-9.216729149465365e-05,0.00024336081470965827,0.0002602293137938328
22.65,-0.00010780866435812051,0.00024487691194280615,0.0002675582368631673
22.66,-0.0001245008277221423,0.00024581082050470086,0.00027554203958868567
22.67,-0.00014230436287569217,0.00024607300006572344,0.0002842577229466285
22.68,-0.00016128352105976477,0.00024556211041871156,0.00029379095329626315
22.69,-0.0001815063795916859,0.0002441634708945475,0.00030423735199964147
22.7,-0.0002030449836243595,0.00024174728996535376,0.0003157040031114734
22.71,-0.00022597546890795755,0.00023816662701745247,0.0003283112163375501
22.72,-0.0002503781598066566,0.00023325504151271007,0.0003421945898158879
22.73,-0.00027633763547306944,0.00022682387660838437,0.00035750742618650955
22.74,-0.00030394275546640235,0.0002186591144660701,0.00037442356621825395
22.75,-0.00033328663418406786,0.00020851772857399925,0.00039314071737153446
22.76,-0.0003644665512199173,0.0001961234439641797,0.00041388437060429253
22.77,-0.0003975837821340927,0.0001811617986458101,0.00043691241811676026
22.78,-0.0004327433310810342,0.00016327437817155045,0.00046252060836509334
22.79,-0.0004700535432775132,0.00014205206909691977,0.0004910490035449222
22.8,-0.0005096255713906772,0.00011702714504003062,0.000522889640069006
22.81,-0.0005515726656245695,8.766395967227286e-05,0.0005584956358733837
22.82,-0.0005960092526621754,5.334797245342862e-05,0.0005983920415779412
22.83,-0.0006430497638539581,1.3372772992132783e-05,0.0006431887979824667
22.84,-0.0006928071684402893,-3.307530432978473e-05,0.0006935962430685155
22.85,-0.0007453911636632654,-8.693547604477858e-05,0.0007504437113217814
22.86,-0.000800905971181653,-0.00014929433100879848,0.0008147018914583367
22.87,-0.0008594476895150189,-0.00022141193630978773,0.000887509761384715
22.88,-0.0009211011572408386,-0.0003047531658722257,0.000970207108806958
22.89,-0.0009859362942450274,-0.000401025415005999,0.0010643738815803172
22.9,-0.0010540039127878518,-0.0005122241470168916,0.0011718779053123598
22.91,-0.0011253310328094071,-0.0006406880742188118,0.0012949328715613395
22.92,-0.0011999158060363607,-0.0007891662249953941,0.0014361689567210989
22.93,-0.0012777222644918338,-0.0009608997160373772,0.0015987190026577063
22.94,-0.001358675280443127,-0.0011597217662822447,0.0017863239048045063
22.95,-0.0014426563846659858,-0.001390180396489548,0.002003461748824112
22.96,-0.001529501478458523,-0.001657689406144697,0.0022555063599669065
22.97,-0.0016190020496787282,-0.001968714670263168,0.0025489223389058638
22.98,-0.0017109123464079418,-0.0023310046302775717,0.00289150542857291
22.99,-0.001804966190426473,-0.0027538761602348915,0.0032926792820578083
23.0,-0.0019009088919966256,-0.0032485698856921934,0.003763862499866066
23.01,-0.0019985522910384115,-0.003828692651132397,0.004318923323798433
23.02,-0.0020978646259267987,-0.004510769323156084,0.0049747437999801535
23.03,-0.0021991121793313254,-0.005314931642432927,0.005751920787095225
23.04,-0.002303077110225226,-0.00626577855432559,0.006675638176795523
23.05,-0.002411386437286406,-0.007393450479492791,0.007776753470609764
23.06,-0.002527002006425914,-0.008734969369673674,0.009093152865184766
23.07,-0.002654942108338091,-0.010335906995950933,0.01067144278097269
23.08,-0.002803334438489958,-0.012252455288271489,0.012569062994715071
23.09,-0.002984940272257239,-0.014553983697715328,0.014856928010268701
23.1,-0.003219344930917715,-0.01732617761197196,0.017622729993557296
23.11,-0.0035360847861926606,-0.020674855533062933,0.0209750696525224
23.12,-0.00397908233524654,-0.02473055555172929,0.025048622200189764
23.13,-0.004612895594708743,-0.029653954850074247,0.030010595529211436
23.14,-0.005531464407277431,-0.03564212589003614,0.0360687986554884
23.15,-0.006870262464779485,-0.042935518963130165,0.04348171218993415
23.16,-0.008823046458041568,-0.05182536248336491,0.05257104093826683
23.17,-0.011664734342614601,-0.06266084620989597,0.06373733344770556
23.18,-0.01578233429353518,-0.07585493783779726,0.07747937577271118
23.19,-0.021716255929396595,-0.0918868986118044,0.09441820750303975
23.2,-0.03021470360843005,-0.11129840404590997,0.11532676643915715
23.21,-0.042304061622904544,-0.13467851462052086,0.1411663413501404
23.22,-0.05937803368627188,-0.1626304382356245,0.17313119396908033
23.23,-0.08330747485999437,-0.1957099500472791,0.21270289117700558
23.24,-0.11657086937031849,-0.23432140934458007,0.26171604930340464
23.25,-0.16240157000295946,-0.27855259560488393,0.3224373093450014
23.26,-0.22494129154962347,-0.3279244008208783,0.39765939860355964
23.27,-0.3093787805104245,-0.38102654783753903,0.490812041403947
23.28,-0.42203677259176553,-0.4350074691780239,0.6060911941781888
23.29,-0.5703481262134781,-0.4848878509320495,0.7486075160300804
23.3,-0.7626328318142607,-0.5226770957710084,0.9245540452589316
23.31,-1.00755235697151,-0.536295701422611,1.141391620524356
23.32,-1.3130801507021834,-0.5083514593231981,1.4080485390653599
23.33,-1.6847951895210507,-0.4148914479724648,1.7351281636334424
23.34,-2.1232936582030497,-0.22436198201083823,2.1351145772386833
23.35,-2.620544654162871,0.10284261221788772,2.6225618939024873
23.36,-3.1551198797444164,0.613681983419912,3.2142475063897336
23.37,-3.6864409204840496,1.3598770186913176,3.929263565375078
23.38,-4.148545037855494,2.392537542355476,4.78901470270199
23.39,-4.444388583773949,3.7531156124300247,5.817084036168484
23.4,-4.442363446173514,5.460024540804051,7.038924702969987
23.41,-3.9774048426881397,7.490877026556879,8.4813317297248
23.42,-2.8596302125710165,9.761402893547226,10.171650377534664
23.43,-0.8935717126769261,12.10374415324285,12.136683769994868
23.44,2.089634190562622,14.248866053515258,14.401276153917326
23.45,6.186644822718309,15.819891865821743,16.986569777584887
23.46,11.365797906311268,16.3445909885772,19.90796364852489
23.47,17.408066488562717,15.295089832402297,23.172840823936035
23.48,23.85795399186841,12.160127840686208,26.778175400499965
23.49,30.001682837103477,6.549135713189419,30.70817727654838
23.5,34.891665670305464,-1.6818515935620137,34.93217654299743
23.51,37.43283705322024,-12.30356776867878,39.40298300498846
23.52,36.53641451699757,-24.61745490297606,44.05597203169998
23.53,31.330171402971576,-37.42662595727266,48.80913818830623
23.54,21.393986330729668,-49.10634812898472,53.564317205435266
23.55,6.970631643013831,-57.7908275521236,58.20970241000957
23.56,-10.908434027888688,-61.666286378958915,62.62367610347203
23.57,-30.437439519576174,-59.32760167155286,66.67984736489953
23.58,-49.222363408670525,-50.12633819374666,70.2530486188969
23.59,-64.63051398319321,-34.4228234472794,73.22591147820765
23.6,-74.24893018398629,-13.662814449423296,75.49553716707922
23.61,-76.35757644770939,9.767151386461338,76.97971633601826
23.62,-70.30558455627379,32.898678789382025,77.62215074246717
23.63,-56.691888130484344,52.689659293859506,77.39619096765904
23.64,-37.29503790095495,66.57174072771767,76.30672654197748
23.65,-14.759565559648914,72.91112710629176,74.39003448997323
23.66,7.89075383174727,71.27613851646522,71.7115884488105
23.67,27.79870520667334,62.45477414122378,68.36202764838681
23.68,42.753484930123705,48.230235930940594,64.45165732255849
23.69,51.5035504031615,30.981808096863038,60.10397771430643
23.7,53.850987919546846,13.215177068989895,55.44880345756739
23.71,50.5341834343248,-2.868552318218969,50.61553405602224
23.72,42.95463843870113,-15.680063043571392,45.72707447945817
23.73,32.830954442303906,-24.38263216983095,40.89479577063455
23.74,21.86435568867343,-28.86972086412506,36.214787483199785
23.75,11.480182836495949,-29.618454346709168,31.765507013858148
23.76,2.67848710086523,-27.47654980641632,27.606794135030928
23.77,-4.004858520227843,-23.440447668597017,23.78010678426985
23.78,-8.448896868086605,-18.468955059613382,20.309755273798412
23.79,-10.844516977203032,-13.356795439756933,17.204869452813536
23.8,-11.572571666031498,-8.672944030563666,14.461824681648059
23.81,-11.090867451115736,-4.754161416769634,12.06687165734846
23.82,-9.846804348114933,-1.7365266670151012,9.998753959134595
23.83,-8.221733030199879,0.39355623160272224,8.23114697519811
23.84,-6.5049725652637305,1.7443987657458617,6.734804758028957
23.85,-4.890755276598123,2.4705872684856423,5.479351113660789
23.86,-3.4898335631902597,2.7363423664395525,4.434693658545226
23.87,-2.3481728951396548,2.6917997252656574,3.5720724665673873
23.88,-1.4670093441652292,2.460657474938331,2.8647777618583223
