knot,id,conway,L_database,D_database,raw_spectrum_file,n_eigenvalues,min_eig,max_eig,S_all,boundary_nodes,selected_nodes,tube_radius,outer_radius,screening_mu,n_center,n_theta,n_sphere,boundary_subspace,operator_backend,scipy
0_1,0:1:1,0,6.283185307179586,1.0,raw_spectrum_0_1.npy,71,0.8059505194474011,0.9999780678001116,1.732742624511499,72,72,0.039037405227939644,0.6000756805230482,1.666456469504585,12,4,24,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
3_1,3:1:1,3,16.371637,1.0,raw_spectrum_3_1.npy,71,0.8060991173427059,1.009427256064148,1.5886668270436977,72,72,0.00918927552194476,0.3226304641754339,3.0995213132019637,12,4,24,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
4_1,4:1:1,2 2,21.043322,1.0,raw_spectrum_4_1.npy,71,0.7895602878773241,1.106668285161822,1.7013015508607503,72,72,0.0074666281413111255,0.28732321243836706,3.480401014291553,12,4,24,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
