status,fit_model,M_min,M_max,n_points,n_params,rms,A_M,A_M_se,A_sqrtM,A_sqrtM_se,A_logM,A_logM_se,F,F_se,b_inv_sqrt,b_inv_sqrt_se,b_inv,b_inv_se,knot,reference,DeltaF_pair,half_DeltaF_pair,max_common_modes,status_note
PASS_FIT,hk+inv_sqrt+inv,10,37,28,6,0.0019376303877679146,0.9751894882918108,0.3214273518528717,-33.742968398976174,11.53982745272423,108.0925849330633,38.39525674534463,-313.051891672446,113.98446346339985,611.5428513698257,224.46457148891034,-322.6681819413267,121.58260508612616,3_1,0_1,-313.051891672446,-156.525945836223,37,DIRECT_PAIR_SUBTRACTED_FIT_NO_SEPARATE_FK_MINUS_FREF
PASS_FIT,hk+inv_sqrt+inv,10,37,28,6,0.002580974398754539,1.3686077079556636,0.42814964682061774,-47.41711976955781,15.37135225043421,151.12388064201224,51.14348707520976,-435.0218425379547,151.83028915731722,844.5252522723212,298.99268513623116,-437.4215524631445,161.95121269885945,4_1,0_1,-435.0218425379547,-217.51092126897734,37,DIRECT_PAIR_SUBTRACTED_FIT_NO_SEPARATE_FK_MINUS_FREF
