normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,47.89910487683656,47.89910487683656,0.17461706740502608,FAIL_NOT_SUBLEADING
Mmax,M_max,163.0,47.89910487683656,0.2938595391216967,0.0010712703521780743,PASS_SUBLEADING_CORRECTION
sqrtM,sqrt(M_max),12.767145334803704,47.89910487683656,3.7517474439851366,0.01367706427912382,PASS_SUBLEADING_CORRECTION
Lcert,certified length,16.371637,47.89910487683656,2.9257370461387926,0.010665828188410609,PASS_SUBLEADING_CORRECTION
Lcert2,certified length squared,268.030498059769,47.89910487683656,0.1787076665661957,0.0006514820838264743,PASS_SUBLEADING_CORRECTION
Lcert3,certified length cubed,4388.098019163743,47.89910487683656,0.010915687085304646,3.9793337943326883e-05,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,47.89910487683656,2.858767241559619,0.010421688534645219,PASS_SUBLEADING_CORRECTION
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,47.89910487683656,0.17461706740502608,0.0006365697293829089,PASS_SUBLEADING_CORRECTION
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,47.89910487683656,0.17461706740502608,0.0006365697293829089,PASS_SUBLEADING_CORRECTION
leading_half_cert,half leading term,137.15470540383689,47.89910487683656,0.34923413481005217,0.0012731394587658178,PASS_SUBLEADING_CORRECTION
M_Lcert,M_max L_cert,2668.576831,47.89910487683656,0.017949307031526335,6.543452876325526e-05,PASS_SUBLEADING_CORRECTION
sqrtM_Lcert,sqrt(M_max) L_cert,209.0190689476497,47.89910487683656,0.22916141153051076,0.0008354121386348732,PASS_SUBLEADING_CORRECTION
M_Lcert2,M_max L_cert^2,43688.971183742346,47.89910487683656,0.0010963660525533478,3.996822600162419e-06,PASS_SUBLEADING_CORRECTION
