status,fit_model,M_min,M_max,n_points,n_params,rms,A_M,A_M_se,A_sqrtM,A_sqrtM_se,A_logM,A_logM_se,F,F_se,b_inv_sqrt,b_inv_sqrt_se,b_inv,b_inv_se,knot,reference,DeltaF_pair,half_DeltaF_pair,max_common_modes,status_note
PASS_FIT,hk+inv_sqrt+inv,41,163,123,6,0.0006567357217455926,-0.053407980177339553,0.009472662313809862,3.7026239457332517,0.7049242961904083,-23.847296100262277,4.858835505891125,102.26729118803352,21.49851291959766,-269.4575365650596,58.81268991261088,281.36986299826344,65.92136872098853,3_1,0_1,102.26729118803352,51.13364559401676,163,DIRECT_PAIR_SUBTRACTED_FIT_NO_SEPARATE_FK_MINUS_FREF
PASS_FIT,hk+inv_sqrt+inv,41,163,123,6,0.0012631511813303345,-0.07823389045082974,0.018219512348480786,5.179433487428846,1.3558360357110337,-32.14424178382399,9.345378370530728,135.8142845117071,41.34977144087028,-353.80006364671794,113.11904664309914,363.6483941129615,126.7917246126075,4_1,0_1,135.8142845117071,67.90714225585354,163,DIRECT_PAIR_SUBTRACTED_FIT_NO_SEPARATE_FK_MINUS_FREF
