counterterm_model,status,n_points,M_min,M_max,rms,S_ren,S_ren_se,alpha_inv_half_RT_only,a_M,a_M_se,a_sqrtM,a_sqrtM_se,a_logM,a_logM_se,soft_action,S_total_soft_plus_RT,alpha_inv_pred_blind_with_soft,knot,reference,target_selected,counterterm_tail_frac,max_common_modes,soft_index_count,soft_volume_mode,soft_volume_value,b_inv_sqrt,b_inv_sqrt_se,b_inv,b_inv_se
hk,PASS_FIT,15,5,19,0.0010949388934927656,-0.43181300211829693,0.054711802144465,-0.21590650105914846,-0.0621588894739525,0.007357357018930967,0.7278563896414391,0.09557103022239949,-0.5145061196938259,0.07594090634753123,16.755160819145562,16.323347817027265,8.161673908513633,3_1,0_1,True,0.75,19,4,unit_ball,4.1887902047863905,,,,
hk+inv_sqrt,PASS_FIT,15,5,19,0.0010507924698347042,-2.542026286883302,2.2789494812563906,-1.271013143441651,-0.008822179652676898,0.05805899068670186,-0.30482016210950347,1.1190675276663173,1.1223009167819735,1.7688250119222908,16.755160819145562,14.21313453226226,7.10656726613113,3_1,0_1,True,0.75,19,4,unit_ball,4.1887902047863905,3.3960410229325477,3.666523250920237,,
hk+inv_sqrt+inv,PASS_FIT,15,5,19,0.0008008164169719602,-130.71260556476872,50.322735641266476,-65.35630278238436,0.9059130138387701,0.36192627920551945,-23.815885747392628,9.26857806530592,57.0106776232031,21.974534418351716,16.755160819145562,-113.95744474562316,-56.97872237281158,3_1,0_1,True,0.75,19,4,unit_ball,4.1887902047863905,236.3233818326558,91.43957595848842,-89.74213053368443,35.21151245580239
