knot,id,conway,L_database,D_database,raw_spectrum_file,n_eigenvalues,min_eig,max_eig,S_all,boundary_nodes,selected_nodes,tube_radius,outer_radius,screening_mu,n_center,n_theta,n_sphere,boundary_subspace,operator_backend,scipy
0_1,0:1:1,0,6.283185307179586,1.0,raw_spectrum_0_1.npy,19,0.808669988622875,0.999373762405715,1.159896735141271,20,20,0.03166666666666666,0.33929703221548496,2.9472701056957895,6,2,8,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
3_1,3:1:1,3,16.371637,1.0,raw_spectrum_3_1.npy,19,0.8083914407386671,1.0034271064009932,1.205825594789205,20,20,0.03166666666666666,0.2648680640509942,3.7754646019063784,6,2,8,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
