normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,-145.75912259508507,-145.75912259508507,0.5313675610541885,FAIL_NOT_SUBLEADING
Mmax,M_max,115.0,-145.75912259508507,-1.2674706312616093,0.0046205874874277264,PASS_SUBLEADING_CORRECTION
sqrtM,sqrt(M_max),10.723805294763608,-145.75912259508507,-13.59210826648062,0.04955028056259593,PASS_SUBLEADING_CORRECTION
Lcert,certified length,16.371637,-145.75912259508507,-8.903148939540076,0.03245659313446716,PASS_SUBLEADING_CORRECTION
Lcert2,certified length squared,268.030498059769,-145.75912259508507,-0.543815437609573,0.0019824891753016,PASS_SUBLEADING_CORRECTION
Lcert3,certified length cubed,4388.098019163743,-145.75912259508507,-0.03321692495439356,0.00012109291058075621,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,-145.75912259508507,-8.699356823154512,0.03171366522767198,PASS_SUBLEADING_CORRECTION
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,-145.75912259508507,-0.5313675610541885,0.0019371102124773457,PASS_SUBLEADING_CORRECTION
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,-145.75912259508507,-0.5313675610541885,0.0019371102124773457,PASS_SUBLEADING_CORRECTION
leading_half_cert,half leading term,137.15470540383689,-145.75912259508507,-1.062735122108377,0.0038742204249546915,PASS_SUBLEADING_CORRECTION
M_Lcert,M_max L_cert,1882.738255,-145.75912259508507,-0.07741868643078327,0.00028223124464754054,PASS_SUBLEADING_CORRECTION
sqrtM_Lcert,sqrt(M_max) L_cert,175.5662475445478,-145.75912259508507,-0.8302229194600772,0.0030265929156990186,PASS_SUBLEADING_CORRECTION
M_Lcert2,M_max L_cert^2,30823.507276873435,-145.75912259508507,-0.004728829892257156,1.7239036306970433e-05,PASS_SUBLEADING_CORRECTION
