knot,reference,M,S_M_knot,S_M_reference,DeltaS_M,alpha_inv_pred_blind_M
3_1,0_1,1,0.21609832764989048,0.21673063218553892,-0.0006323045356484425,-0.00031615226782422123
3_1,0_1,2,0.4320600882160137,0.43333117425659606,-0.0012710860405823476,-0.0006355430202911738
3_1,0_1,3,0.6468861234395018,0.6479534749990908,-0.001067351559589036,-0.000533675779794518
3_1,0_1,4,0.8213978987507553,0.8023946184940698,0.019003280256685517,0.009501640128342759
3_1,0_1,5,0.9057364603699674,0.8870136041462674,0.018722856223699957,0.009361428111849979
3_1,0_1,6,0.9900146533494195,0.9716292648051688,0.018385388544250758,0.009192694272125379
3_1,0_1,7,1.0742309525243434,1.055847674258451,0.018383278265892367,0.009191639132946183
3_1,0_1,8,1.1580764647556927,1.1396732157870977,0.01840324896859502,0.00920162448429751
3_1,0_1,9,1.241583626590791,1.2222413218348478,0.01934230475594312,0.00967115237797156
3_1,0_1,10,1.2834421911773344,1.2641801657999938,0.019262025377340564,0.009631012688670282
3_1,0_1,11,1.3249850963250938,1.305808688894294,0.019176407430799847,0.009588203715399923
3_1,0_1,12,1.3664833807696655,1.3474301997763465,0.019053180993318986,0.009526590496659493
3_1,0_1,13,1.4079622593156498,1.3889634276459755,0.01899883166967431,0.009499415834837155
3_1,0_1,14,1.4494121407243268,1.4304576489949754,0.018954491729351375,0.009477245864675687
3_1,0_1,15,1.4904968028314018,1.471620388022307,0.018876414809094744,0.009438207404547372
3_1,0_1,16,1.531549638630749,1.512698021071226,0.018851617559523026,0.009425808779761513
3_1,0_1,17,1.5553765891220415,1.53683153320411,0.01854505591793143,0.009272527958965715
3_1,0_1,18,1.5789625470733373,1.5609645011138709,0.017998045959466413,0.008999022979733207
3_1,0_1,19,1.6022746771642484,1.5848018216759145,0.017472855488333883,0.008736427744166941
3_1,0_1,20,1.6255617188894727,1.6084068024874414,0.01715491640203126,0.00857745820101563
3_1,0_1,21,1.6487360274181488,1.6317333895805808,0.017002637837568058,0.008501318918784029
3_1,0_1,22,1.6719080715383903,1.6550283593184285,0.016879712219961762,0.008439856109980881
3_1,0_1,23,1.694999858090931,1.6782412239767726,0.016758634114158344,0.008379317057079172
3_1,0_1,24,1.7176339865986647,1.7014473184733196,0.016186668125345083,0.008093334062672541
3_1,0_1,25,1.7402371826734502,1.7245563655964211,0.015680817077029063,0.007840408538514532
3_1,0_1,26,1.7590381403532425,1.7472010878050832,0.011837052548159255,0.005918526274079627
3_1,0_1,27,1.7778290753097217,1.7698176607555125,0.008011414554209173,0.0040057072771045865
3_1,0_1,28,1.7928627271049271,1.784854598641969,0.008008128462958064,0.004004064231479032
3_1,0_1,29,1.807886552794705,1.799882653209514,0.008003899585190988,0.004001949792595494
3_1,0_1,30,1.8223322784778813,1.8143320528498867,0.008000225627994517,0.004000112813997259
3_1,0_1,31,1.836777351580758,1.8287793627948195,0.007997988785938492,0.003998994392969246
3_1,0_1,32,1.8508867064558403,1.8428975756346824,0.00798913082115793,0.003994565410578965
3_1,0_1,33,1.8649274052060427,1.8569464308796468,0.007980974326395884,0.003990487163197942
3_1,0_1,34,1.8788802903830304,1.870903349491514,0.00797694089151646,0.00398847044575823
3_1,0_1,35,1.8927981964928606,1.8848342377602154,0.007963958732645215,0.003981979366322608
3_1,0_1,36,1.9066761668556653,1.898718209198443,0.007957957657222403,0.0039789788286112016
3_1,0_1,37,1.9199063597212858,1.9119516962143788,0.00795466350690699,0.003977331753453495
3_1,0_1,38,1.9330546811243228,1.9251022255387469,0.00795245558557589,0.003976227792787945
3_1,0_1,39,1.9436194835963527,1.938109476232837,0.005510007363515701,0.0027550036817578505
3_1,0_1,40,1.9540174434449316,1.9511166819239631,0.002900761520968409,0.0014503807604842045
3_1,0_1,41,1.9644076660033432,1.961683563992382,0.0027241020109611824,0.0013620510054805912
3_1,0_1,42,1.9744567325402727,1.9720822117110652,0.002374520829207416,0.001187260414603708
3_1,0_1,43,1.9843835310082876,1.9824729691456626,0.0019105618626249488,0.0009552809313124744
3_1,0_1,44,1.9940974260718622,1.9925221912320032,0.0015752348398589966,0.0007876174199294983
3_1,0_1,45,2.003318537693459,2.0024492173398345,0.0008693203536243033,0.00043466017681215163
3_1,0_1,46,2.0125370654856933,2.0116735003524044,0.0008635651332888905,0.00043178256664444525
3_1,0_1,47,2.0215545481325705,2.020895870344214,0.0006586777883565986,0.0003293388941782993
3_1,0_1,48,2.030395804694287,2.0299148133402265,0.00048099135406065585,0.00024049567703032793
3_1,0_1,49,2.03917935495708,2.0387570254146965,0.00042232954238352605,0.00021116477119176302
3_1,0_1,50,2.0477280498648454,2.047541322687399,0.00018672717744649958,9.336358872324979e-05
3_1,0_1,51,2.0562084135504612,2.055767507062884,0.0004409064875772195,0.00022045324378860975
3_1,0_1,52,2.06443335903266,2.0638739879284853,0.0005593711041744776,0.0002796855520872388
3_1,0_1,53,2.0725387114671117,2.071809254265274,0.0007294572018374801,0.00036472860091874004
3_1,0_1,54,2.080473027549495,2.0796087414341793,0.0008642861153158599,0.00043214305765792993
3_1,0_1,55,2.087763795366967,2.0874082069793776,0.00035558838758964484,0.00017779419379482242
3_1,0_1,56,2.0948566068274843,2.0945015821234145,0.00035502470406978404,0.00017751235203489202
3_1,0_1,57,2.101933385962448,2.101578885043312,0.0003545009191361359,0.00017725045956806795
3_1,0_1,58,2.1082494680947526,2.1078953369347597,0.00035413115999283207,0.00017706557999641603
3_1,0_1,59,2.1145054148114024,2.1141515829012416,0.00035383191016080673,0.00017691595508040336
3_1,0_1,60,2.1205367683628618,2.1201832121402764,0.00035355622258537167,0.00017677811129268584
3_1,0_1,61,2.126459676733145,2.1261066437465845,0.00035303298656064186,0.00017651649328032093
3_1,0_1,62,2.1322140240498686,2.1318615167128243,0.0003525073370442833,0.00017625366852214164
3_1,0_1,63,2.1377601143844553,2.137407795867986,0.0003523185164695519,0.00017615925823477596
3_1,0_1,64,2.1432776246461493,2.1429255848388644,0.0003520398072849318,0.0001760199036424659
3_1,0_1,65,2.1486513999311363,2.1482998437724214,0.0003515561587148497,0.00017577807935742484
3_1,0_1,66,2.1539436049957223,2.1535925876399906,0.0003510173557317309,0.00017550867786586544
3_1,0_1,67,2.1592192282424874,2.1587646510672602,0.00045457717522712215,0.00022728858761356108
3_1,0_1,68,2.164488904633507,2.1638424404457526,0.0006464641877546029,0.00032323209387730145
3_1,0_1,69,2.1696604301114015,2.1689037456830516,0.0007566844283499741,0.00037834221417498703
3_1,0_1,70,2.174737654124166,2.1739632869517678,0.0007743671723980938,0.0003871835861990469
3_1,0_1,71,2.1795330064837453,2.17893822702777,0.0005947794559753028,0.0002973897279876514
3_1,0_1,72,2.1843058895789085,2.183733647911321,0.0005722416675872921,0.00028612083379364606
3_1,0_1,73,2.188641891535969,2.1885065318526964,0.00013535968327271775,6.767984163635887e-05
3_1,0_1,74,2.1928789837125136,2.1928846924982714,-5.708785757896351e-06,-2.8543928789481754e-06
3_1,0_1,75,2.1971075817188206,2.196646462814947,0.00046111890387345866,0.00023055945193672933
3_1,0_1,76,2.2012764489743057,2.200408219696646,0.0008682292776596157,0.00043411463882980783
3_1,0_1,77,2.2043902999801106,2.203888612735854,0.0005016872442564768,0.0002508436221282384
3_1,0_1,78,2.2074549733206905,2.207369005096411,8.596822427930917e-05,4.2984112139654584e-05
3_1,0_1,79,2.210300049985285,2.2106856395055225,-0.00038558952023759474,-0.00019279476011879737
3_1,0_1,80,2.21314322780215,2.2140022679491427,-0.0008590401469925624,-0.0004295200734962812
3_1,0_1,81,2.2156829179830373,2.2167571910805535,-0.0010742730975161763,-0.0005371365487580881
3_1,0_1,82,2.2182220798923225,2.2195121132353863,-0.0012900333430638788,-0.0006450166715319394
3_1,0_1,83,2.2206735149891603,2.2220400009357264,-0.0013664859465660761,-0.0006832429732830381
3_1,0_1,84,2.2220727820693287,2.2245678886272597,-0.0024951065579310594,-0.0012475532789655297
3_1,0_1,85,2.2233771612821753,2.2270741008940513,-0.0036969396118760045,-0.0018484698059380023
3_1,0_1,86,2.224665215213787,2.2295803120435385,-0.004915096829751331,-0.0024575484148756654
3_1,0_1,87,2.2258748841419753,2.231643584586066,-0.005768700444090502,-0.002884350222045251
3_1,0_1,88,2.2270569074182975,2.233706856924916,-0.006649949506618569,-0.0033249747533092844
3_1,0_1,89,2.2282252086900654,2.235650075761868,-0.007424867071802677,-0.0037124335359013383
