status,fit_model,M_min,M_max,n_points,n_params,rms,A_M,A_M_se,A_sqrtM,A_sqrtM_se,A_logM,A_logM_se,F,F_se,b_inv_sqrt,b_inv_sqrt_se,b_inv,b_inv_se,knot,reference,DeltaF_pair,half_DeltaF_pair,max_common_modes,status_note
PASS_FIT,hk+inv_sqrt+inv,70,279,210,6,0.00020691898176278495,3.8618371928576914e-05,0.0013346750300959047,-0.06468903008467664,0.12995012138935966,0.9491715107396663,1.1719864346312794,-5.287389953957891,5.815751454461336,18.924104705952367,18.56282468048942,-31.907944771151396,27.227571653476303,3_1,0_1,-5.287389953957891,-2.6436949769789453,279,DIRECT_PAIR_SUBTRACTED_FIT_NO_SEPARATE_FK_MINUS_FREF
PASS_FIT,hk+inv_sqrt+inv,70,279,210,6,0.0007060295480058287,0.015723382461523026,0.004554052993135098,-1.8102067982907275,0.4434036195529619,18.103605997868858,3.998942222034971,-92.76067716306325,19.843961804407407,306.2915037512412,63.33832984884002,-468.9405196856141,92.90336702815532,4_1,0_1,-92.76067716306325,-46.380338581531625,279,DIRECT_PAIR_SUBTRACTED_FIT_NO_SEPARATE_FK_MINUS_FREF
