knot,id,conway,L_database,D_database,raw_spectrum_file,n_eigenvalues,min_eig,max_eig,S_all,boundary_nodes,selected_nodes,tube_radius,outer_radius,screening_mu,n_center,n_theta,n_sphere,boundary_subspace,operator_backend,scipy
0_1,0:1:1,0,6.283185,1.0,raw_spectrum_0_1.npy,87,0.805686232957823,0.999969025651711,1.8510361348562374,88,88,0.0326255110882257,0.5793727687763346,1.7260044894965498,14,4,32,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
3_1,3:1:1,3,16.371637,1.0,raw_spectrum_3_1.npy,87,0.8058683842575429,1.0031243320169592,1.7742239137943783,88,88,0.00839182622277318,0.3331512444927038,3.0016396952763014,14,4,32,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
4_1,4:1:1,2 2,21.043322,1.0,raw_spectrum_4_1.npy,87,0.7874180462704476,1.1095866144864357,1.8263666241955319,88,88,0.006739137672571634,0.2793519036861191,3.5797142844016694,14,4,32,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
