knot,reference,M,S_M_knot,S_M_reference,DeltaS_M,alpha_inv_pred_blind_M
3_1,0_1,1,0.2141343508744124,0.21448467537859886,-0.00035032450418645555,-0.00017516225209322778
3_1,0_1,2,0.42780859079931904,0.4287914105380498,-0.0009828197387307669,-0.0004914098693653834
3_1,0_1,3,0.6367044110593134,0.6379827852082712,-0.001278374148957817,-0.0006391870744789085
3_1,0_1,4,0.8293658037291036,0.8271924610771602,0.002173342651943466,0.001086671325971733
3_1,0_1,5,0.9099170717015016,0.9077705756243719,0.0021464960771296893,0.0010732480385648446
3_1,0_1,6,0.9891259985130524,0.987076862378208,0.002049136134844365,0.0010245680674221824
3_1,0_1,7,1.0645245473315217,1.0625627134288367,0.0019618339026850062,0.0009809169513425031
3_1,0_1,8,1.1383963585914272,1.1366063496728078,0.0017900089186193568,0.0008950044593096784
3_1,0_1,9,1.2083099093501641,1.206560431675026,0.0017494776751381114,0.0008747388375690557
3_1,0_1,10,1.2476266003193583,1.2459114407234553,0.0017151595959030708,0.0008575797979515354
3_1,0_1,11,1.2868266263267683,1.2851439640133329,0.0016826623134353902,0.0008413311567176951
3_1,0_1,12,1.324388701696546,1.3227394860920996,0.00164921560444653,0.000824607802223265
3_1,0_1,13,1.3587167894735448,1.3571001040588762,0.0016166854146686394,0.0008083427073343197
3_1,0_1,14,1.390403979536741,1.3888023770489015,0.0016016024878395818,0.0008008012439197909
3_1,0_1,15,1.4183485512783554,1.416775098382708,0.0015734528956472538,0.0007867264478236269
3_1,0_1,16,1.4445961342874927,1.4430482077138171,0.0015479265736755288,0.0007739632868377644
3_1,0_1,17,1.4661546506779206,1.4646151189463454,0.0015395317315751722,0.0007697658657875861
3_1,0_1,18,1.486838700302773,1.4857797629930132,0.001058937309759811,0.0005294686548799055
3_1,0_1,19,1.5003849741463195,1.5068972760785262,-0.006512301932206643,-0.0032561509661033217
3_1,0_1,20,1.5133163222802226,1.527539871013926,-0.014223548733703462,-0.007111774366851731
3_1,0_1,21,1.5203149112189847,1.5371318859934209,-0.016816974774436222,-0.008408487387218111
3_1,0_1,22,1.5262246839803288,1.546721626254677,-0.020496942274348173,-0.010248471137174087
3_1,0_1,23,1.5321266531263695,1.5539848421330396,-0.021858189006670026,-0.010929094503335013
3_1,0_1,24,1.5371733319040213,1.5594465204368313,-0.022273188532810018,-0.011136594266405009
3_1,0_1,25,1.5415991021830866,1.5643658686720965,-0.022766766489009882,-0.011383383244504941
3_1,0_1,26,1.5450234053878646,1.5692831686841249,-0.02425976329626023,-0.012129881648130114
3_1,0_1,27,1.5481591943291255,1.573487950674997,-0.025328756345871506,-0.012664378172935753
3_1,0_1,28,1.5486047942072092,1.5776879243498514,-0.02908313014264219,-0.014541565071321094
3_1,0_1,29,1.5490345041222058,1.581158093758553,-0.032123589636347205,-0.016061794818173603
3_1,0_1,30,1.5493517990704337,1.584627508492186,-0.03527570942175218,-0.01763785471087609
3_1,0_1,31,1.5494950325838515,1.58752772403544,-0.038032691451588496,-0.019016345725794248
3_1,0_1,32,1.5495619459202763,1.5904087989449747,-0.04084685302469837,-0.020423426512349185
3_1,0_1,33,1.549572072190795,1.592905040741196,-0.04333296855040092,-0.02166648427520046
3_1,0_1,34,1.5495468321895716,1.59540022894874,-0.04585339675916833,-0.022926698379584165
3_1,0_1,35,1.549510042174638,1.5977118519123479,-0.04820180973770993,-0.024100904868854967
3_1,0_1,36,1.5494356009110135,1.5997006130652385,-0.050265012154224964,-0.025132506077112482
3_1,0_1,37,1.5493466036358465,1.6016893156500407,-0.05234271201419416,-0.02617135600709708
3_1,0_1,38,1.549191714652599,1.6032032926404023,-0.054011577987803205,-0.027005788993901603
3_1,0_1,39,1.5489965234286458,1.6047170668193347,-0.05572054339068888,-0.02786027169534444
3_1,0_1,40,1.548611369592675,1.6056661599705677,-0.05705479037789263,-0.028527395188946314
3_1,0_1,41,1.5481978145863389,1.6066141247260914,-0.05841631013975257,-0.029208155069876285
3_1,0_1,42,1.5476634075185192,1.6075017825108873,-0.059838374992368104,-0.029919187496184052
3_1,0_1,43,1.5470630484220802,1.6083893652662469,-0.06132631684416667,-0.030663158422083336
3_1,0_1,44,1.5464382033079083,1.6091426826175295,-0.0627044793096212,-0.0313522396548106
3_1,0_1,45,1.5457328996313997,1.6092831821563478,-0.0635502825249481,-0.03177514126247405
3_1,0_1,46,1.544930390614259,1.6094230695679168,-0.06449267895365773,-0.03224633947682887
3_1,0_1,47,1.544092139525499,1.6092772036913074,-0.06518506416580849,-0.032592532082904246
4_1,0_1,1,0.21418281254292248,0.21448467537859886,-0.0003018628356763753,-0.00015093141783818764
4_1,0_1,2,0.42774294769620846,0.4287914105380498,-0.0010484628418413466,-0.0005242314209206733
4_1,0_1,3,0.6367304114661401,0.6379827852082712,-0.0012523737421311631,-0.0006261868710655816
4_1,0_1,4,0.8356230635331017,0.8271924610771602,0.008430602455941516,0.004215301227970758
4_1,0_1,5,0.9161744226200121,0.9077705756243719,0.00840384699564023,0.004201923497820115
4_1,0_1,6,0.9953852254631886,0.987076862378208,0.008308363084980619,0.0041541815424903095
4_1,0_1,7,1.0707748597197586,1.0625627134288367,0.008212146290921929,0.0041060731454609645
4_1,0_1,8,1.1446746987937428,1.1366063496728078,0.008068349120935014,0.004034174560467507
4_1,0_1,9,1.2146351507485802,1.206560431675026,0.00807471907355417,0.004037359536777085
4_1,0_1,10,1.2539445941767833,1.2459114407234553,0.008033153453328001,0.004016576726664001
4_1,0_1,11,1.2931425075098861,1.2851439640133329,0.007998543496553268,0.003999271748276634
4_1,0_1,12,1.3307099562350007,1.3227394860920996,0.007970470142901087,0.0039852350714505436
4_1,0_1,13,1.3650325279540172,1.3571001040588762,0.007932423895141039,0.003966211947570519
4_1,0_1,14,1.3967282196602997,1.3888023770489015,0.00792584261139817,0.003962921305699085
4_1,0_1,15,1.4246701409322005,1.416775098382708,0.00789504254949236,0.00394752127474618
4_1,0_1,16,1.4509177151686439,1.4430482077138171,0.00786950745482673,0.003934753727413365
4_1,0_1,17,1.4724816830594432,1.4646151189463454,0.007866564113097718,0.003933282056548859
