model,status,n_points,M_min,M_max,rms,S_inf,S_inf_se,alpha_inv_pred_blind,c_sqrt,c_sqrt_se,knot,reference,target_selected,fit_tail_frac,max_common_modes,c_inv,c_inv_se,c_threehalf,c_threehalf_se
sqrt,PASS_FIT,36,12,47,0.006044770675643115,-0.14200599989334425,0.005194058754463576,-0.07100299994667213,0.5614153746507455,0.026170182278078546,3_1,0_1,True,0.75,47,,,,
sqrt+inv,PASS_FIT,36,12,47,0.0023599663790316292,-0.29420011273667895,0.011422104830181586,-0.14710005636833948,2.0772001830331837,0.11237623019368778,3_1,0_1,True,0.75,47,-3.619947209888249,0.26722790331714863,,
sqrt+inv+threehalf,PASS_FIT,36,12,47,0.0021481395149739175,-0.14236202431550848,0.05994107177931778,-0.07118101215775424,-0.1711499098342763,0.8798563304730292,3_1,0_1,True,0.75,47,7.2028076901407765,4.212942402146895,-16.9398797806952,6.582793717071895
sqrt,PASS_FIT,36,12,47,0.008094705205301228,-0.15478157340093954,0.006955495368221482,-0.07739078670046977,0.641583604605334,0.035045152591749285,4_1,0_1,False,0.75,47,,,,
sqrt+inv,PASS_FIT,36,12,47,0.0023020583483707793,-0.36701617214264265,0.011141833211655813,-0.18350808607132132,2.7553446074173715,0.10961878151076329,4_1,0_1,False,0.75,47,-5.048014205041083,0.26067075836956943,,
sqrt+inv+threehalf,PASS_FIT,36,12,47,0.0023012276380037647,-0.3766245914736034,0.06421279906105559,-0.1883122957368017,2.8976217575034053,0.9425596852733718,4_1,0_1,False,0.75,47,-5.73288562615147,4.513179626164142,1.0719673175646536,7.051919454676253
