knot,id,conway,L_database,D_database,raw_spectrum_file,n_eigenvalues,min_eig,max_eig,S_all,boundary_nodes,selected_nodes,tube_radius,outer_radius,screening_mu,n_center,n_theta,n_sphere,boundary_subspace,operator_backend,scipy
0_1,0:1:1,0,6.283185,1.0,raw_spectrum_0_1.npy,215,0.8066286996915002,0.9999677495655076,2.3589229609215163,216,216,0.023941541217808126,0.5475909126634597,1.8261807799841694,24,5,96,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
6_1,6:1:1,4 2,28.354929,1.0,raw_spectrum_6_1.npy,215,0.8068407533400849,1.0009369649325401,2.309151286211917,216,216,0.005588957663180514,0.25926771535020515,3.8570170553215726,24,5,96,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
