E,R_over_a,C_mm,C_ml,C_ll,lambda_min,lambda_max,sector_nm,sector_nl,action_bem,action_pressure,action_total,pressure_Ep,pressure_kappa_eff,d_action_bem_dlogE,d2_action_bem_dlogE2,d_action_pressure_dlogE,d2_action_pressure_dlogE2,d_action_total_dlogE,d2_action_total_dlogE2,d_lambda_min_dlogE,d2_lambda_min_dlogE2
29.999999999999996,29.999999999999996,317.68579461409286,157.18941425154415,430.39307399934177,207.05367246053567,541.025196152899,2,3,3515.2769077344888,13.441371890797091,3528.718279625286,274.0748756567669,6.074808890807205,-0.4297673084234619,0.34791579057468547,-6.066256990902388,0.013769804374840372,-6.496024299327409,0.3616855949762313,-0.14206454400691224,0.11338811215223166
31.434061253683986,31.434061253683986,317.67611214365513,157.1894914897089,430.3928148140956,207.04703880259206,541.0218881551586,2,3,3515.256839888994,13.158109982226016,3528.41494987122,274.0748756567669,6.074808890807205,-0.41352149308659136,0.5082974384413674,-6.065614014339786,0.021689992474989594,-6.47913550742669,0.5299874309896637,-0.13676992277578393,0.1657908433834736
32.93667356334522,32.93667356334522,317.66712987899876,157.18955592144937,430.3925986539985,207.04089960590102,541.0188289270963,2,3,3515.2382892296873,12.874908120820297,3528.1131973505076,274.0748756567669,6.074808890807205,-0.3822977393792826,0.6427399345404337,-6.064231376532746,0.03183642881511162,-6.446529115906742,0.6745763634048672,-0.12658144436545626,0.20997439404402662
34.511113809426234,34.511113809426234,317.658798341334,157.1896096639775,430.3924183741829,207.0352174433669,541.01599927215,2,3,3515.2211373503565,12.591775335899822,3527.8129126862564,274.0748756567669,6.074808890807205,-0.3534964262798894,0.5931504060974748,-6.062640830842355,0.036623687270065375,-6.416137257117953,0.629774093346839,-0.11716054991302371,0.1942241678307377
36.16081551394546,36.16081551394546,317.65107171459306,157.1896544844967,430.3922680201973,207.02995805791602,541.0133816768744,2,3,3515.2052764270547,12.308722014527474,3527.5139984415823,274.0748756567669,6.074808890807205,-0.3269038065627683,0.5478822095942091,-6.060811114064279,0.04213080798380986,-6.387714920623694,0.5900130174693743,-0.10844297494259081,0.17977786365398374
37.88937632828426,37.88937632828426,317.6439075195709,157.1896918583064,430.39214262806667,207.02509002407047,541.0109601235671,2,3,3515.1906080152803,12.025760105673562,3527.216368120954,274.0748756567669,6.074808890807205,-0.3023300610584556,0.506458960424383,-6.058706261932059,0.048466036973394466,-6.36103632299637,0.5549249974256298,-0.10037121149434824,0.16650048330839173
39.7005658789057,39.7005658789057,317.6372663261103,157.18972301715704,430.3920380584479,207.0205844553878,541.0087199291704,2,3,3515.1770420181783,11.74290335508057,3526.919945373259,274.0748756567669,6.074808890807205,-0.2796059317915933,0.4684705937935192,-6.056284902215836,0.055753897262150076,-6.335890834001475,0.5242244910769784,-0.0928936024874929,0.154274920505733
41.59833398811458,41.59833398811458,317.6311114979287,157.1897489895249,430.39195085891856,207.01641475061137,541.0066476062359,2,3,3515.1644957981403,11.460167575444592,3526.624663373585,274.0748756567669,6.074808890807205,-0.25857989527867176,0.43356279335478254,-6.0534994415245365,0.06413763645804238,-6.312079336807074,0.49770042968197004,-0.08596357644273667,0.1429992064425295
43.58681928778662,43.58681928778662,317.6254089655307,157.18977063418077,430.3918781495209,207.01255637257913,541.0047307424725,2,3,3515.15289340899,11.177570957224113,3526.330464366214,274.0748756567669,6.074808890807205,-0.23911578291881597,0.40142823078316336,-6.050295129826836,0.07378204237627983,-6.289410912751919,0.4752102732910686,-0.07953899907988671,0.13258421289369904
45.67035824485131,45.67035824485131,317.6201270233543,157.18978866818512,430.39181752755496,207.00898665492767,541.0029578959816,2,3,3515.1421649298168,10.895134426185251,3526.037299356002,274.0748756567669,6.074808890807205,-0.22109077242203057,0.371799287585989,-6.0466089843041715,0.08487668205059151,-6.267699756717775,0.4566759697925562,-0.07358162254695344,0.12295173128976211
47.85349461821156,47.85349461821156,317.6152361478866,157.18980369024752,430.39176698832944,207.005684632437,541.0013185037791,2,3,3515.1322458847408,10.612882054711193,3525.745127939452,274.0748756567669,6.074808890807205,-0.20439368790539447,0.3444419866208568,-6.042368551382538,0.09763962780039037,-6.246762239279633,0.44208161434242754,-0.06805661641146799,0.11403286247448285
50.140989367723286,50.140989367723286,317.6107088339722,157.18981620022564,430.3917248591538,207.00263089153526,540.9998028015907,2,3,3515.1230767354905,10.330841534960463,3525.453918270451,274.0748756567669,6.074808890807205,-0.18892355805292027,0.31915092537942513,-6.037490482610494,0.1123217435786188,-6.226414040662348,0.431472668862952,-0.06293216726908213,0.1057666641203876
52.53783103684438,52.53783103684438,317.6065194469512,157.1898266154075,430.391689744331,206.99980743803593,540.9984017532463,2,3,3515.114602435837,10.049044723174223,3525.163647159011,274.0748756567669,6.074808890807205,-0.17458838938910048,0.29574503589550605,-6.031878896391717,0.12921161586363894,-6.2064672857814,0.4249566517010237,-0.05817913605187641,0.09809901185607206
55.04924663159554,55.04924663159554,317.6026440886063,157.1898352841099,430.39166047929893,206.99719757964567,540.9971069882596,2,3,3515.1067720387173,9.767528265831274,3524.8743003045483,274.0748756567669,6.074808890807205,-0.16130412041820819,0.2740640255079887,-6.025423493370184,0.14864122601841245,-6.186727613792755,0.42270525155851146,-0.05377076399554426,0.09098163881210786
57.68071301955767,57.68071301955767,317.5990604751945,157.18984249703942,430.3916360923834,206.99478582116163,540.9959107464163,2,3,3515.099538348351,9.486334319958306,3524.585872668309,274.0748756567669,6.074808890807205,-0.1489937272926909,0.25396539072919055,-6.017997388424789,0.170992475595952,-6.166991115715064,0.4249578663946778,-0.04968241964388653,0.08437132472965975
60.43796887376475,60.43796887376475,317.5957478260865,157.18984849678392,430.39161577289065,206.9925577706063,540.9948058283708,2,3,3515.0928576108845,9.205511381753515,3524.298368992638,274.0748756567669,6.074808890807205,-0.13758645682537463,0.2353219014554384,-6.009454616660463,0.19670469286199932,-6.147041073483706,0.4320265943359942,-0.04589138054461728,0.07822920986133242
63.32702718753892,63.32702718753892,317.59268676174634,157.18985348574358,430.3915988444834,206.99050005481195,540.9937855514178,2,3,3515.0866892381296,8.925115239810742,3524.01180447794,274.0748756567669,6.074808890807205,-0.12701716710580513,0.21801948267408644,-5.999627264373487,0.2262832680751501,-6.1266444314751425,0.44430275076368275,-0.04237664432821475,0.07252021415754006
66.35418838756033,66.35418838756033,317.5898592099665,157.189857632758,430.39158474295857,206.98860024319882,540.9928437097262,2,3,3515.080995559795,8.64521007168037,3523.7262056314758,274.0748756567669,6.074808890807205,-0.11722575833846349,0.20195542682026368,-5.988322168599396,0.26030958725611697,-6.105547926934378,0.4622650139522051,-0.03911876464553643,0.06721254488064382
69.52605407376856,69.52605407376856,317.587248319424,157.1898610786442,430.39157299770176,206.98684677868098,540.9919745384448,2,3,3515.075741600371,8.365869705320577,3523.441611305692,274.0748756567669,6.074808890807205,-0.10815668040595483,0.18703688325922196,-5.9753171203699935,0.2994524597148356,-6.083473800783395,0.4864893429250543,-0.036099708230267424,0.06227727866201993
72.84954141605951,72.84954141605951,317.5848383797566,157.18986394082333,430.3915632162016,206.98522891479402,540.9911726811641,2,3,3515.0708948773604,8.087179070233585,3523.158073947594,274.0748756567669,6.074808890807205,-0.09975850477349013,0.17317958305665881,-5.9603564970519045,0.34448126392528167,-6.060115001826489,0.5176608471097666,-0.03330272986795535,0.05768800649087269
76.33189823917344,76.33189823917344,317.5826147474692,157.1898663171873,430.39155507112577,206.98373665827654,540.9904331603184,2,3,3515.0664252181277,7.8092358668099635,3522.8756610849377,274.0748756567669,6.074808890807205,-0.09198355114494916,0.16030675501792868,-5.943146237918825,0.39628107015210645,-6.035129789059283,0.5565878251613725,-0.030712262612723862,0.05342053185222889
79.9807188286717,79.9807188286717,317.580563777076,157.18986828932879,430.3915482895295,206.9823607164512,540.9897513501543,2,3,3515.062304593008,7.5321524866929925,3522.594457079701,274.0748756567669,6.074808890807205,-0.0847875605977606,0.14834820946730742,-5.923348064197768,0.45587003708379115,-6.008135624797433,0.6042182464955488,-0.028313820947005297,0.04945261361444192
83.80396049247138,83.80396049247138,317.5786727569657,157.18986992523912,430.3915426438471,206.98109244884967,540.9891229519632,2,3,3515.058506962678,7.256058221909082,3522.314565184587,274.0748756567669,6.074808890807205,-0.0781294078042265,0.1372395616418446,-5.900572829980987,0.5244194244026303,-5.97870223778591,0.6616589860808375,-0.02609391500982383,0.04576374680039719
87.80996091405524,87.80996091405524,317.5769298495471,157.1898712815625,430.39153794437175,206.97992382260418,540.9885439713147,2,3,3515.0550081381416,6.981101806186165,3522.0361099443276,274.0748756567669,6.074808890807205,-0.0719708466931479,0.126921567509241,-5.874372873311259,0.6032766146480455,-5.946343720002915,0.7301981821720531,-0.024039974230163352,0.04233497547708476
92.0074563352003,92.0074563352003,317.57532403529297,157.18987240547773,430.3915340329776,206.9788473712037,540.9880106970668,2,3,3515.051785651851,6.707454338411308,3521.7592399902624,274.0748756567669,6.074808890807205,-0.06627628469868796,0.11733956040118287,-5.844233217096871,0.6939915968907471,-5.910509501794877,0.8113311572545001,-0.022140279029372323,0.039148732441321554
96.40560060787804,96.40560060787804,317.5738450603476,157.18987333627013,430.3915307778802,206.97785615626444,540.9875196819634,2,3,3515.0488186387765,6.4353126456899945,3521.4841312844665,274.0748756567669,6.074808890807205,-0.061012581034447066,0.10844296999745029,-5.8095614469037145,0.7983474327698659,-5.870574027940165,0.9067904027697438,-0.020383899426178687,0.036188701786639466
101.01398515687438,101.01398515687438,317.5724833874105,157.18987410664354,430.39152806926325,206.9769437320192,540.9870677246545,2,3,3515.046087726367,6.164903152110157,3521.2109908784773,274.0748756567669,6.074808890807205,-0.05614886586408829,0.10018490854630169,-5.7696760666667615,0.9183953037250205,-5.82582493252994,1.0185802123371275,-0.018760639573883964,0.033439700709058384
105.84265989666376,105.84265989666376,317.57123014964213,157.18987474381544,430.3915258156289,206.9761041122677,540.9866518530033,2,3,3515.043574932507,5.896486329254048,3520.940061261761,274.0748756567669,6.074808890807205,-0.05165637721802341,0.09252181832205797,-5.723793103443818,1.0564948282964437,-5.775449480657699,1.1490166465853378,-0.017260987403460604,0.03088757744508311
110.9021551481523,110.9021551481523,317.5700771073699,157.18987527043066,430.39152394075177,206.9753317395688,540.9862693085529,2,3,3515.0412635707066,5.630361815935655,3520.671625386642,274.0748756567669,6.074808890807205,-0.0475083130877465,0.08541316621819162,-5.671010697920423,1.215360441947432,-5.718519011010358,1.3007736082256542,-0.015876068692250556,0.028519122897499943
116.20350460308622,116.20350460308622,317.56901660739913,157.18987570532477,430.3915223811391,206.97462145648012,540.9859175320581,2,3,3515.039138161873,5.366874307795338,3520.406012469668,274.0748756567669,6.074808890807205,-0.043679696864273865,0.07882117776284103,-5.6102913777819765,1.3981147510505707,-5.653971074636502,1.476935928784954,-0.014597604960272292,0.02632199359706891
