normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,731.4916405394043,731.4916405394043,2.6666662233191634,FAIL_NOT_SUBLEADING
Mmax,M_max,311.0,731.4916405394043,2.352063152859821,0.008574489464048757,PASS_SUBLEADING_CORRECTION
sqrtM,sqrt(M_max),17.635192088548397,731.4916405394043,41.479085505079716,0.15121276875973425,FAIL_NOT_SUBLEADING
Lcert,certified length,16.371637,731.4916405394043,44.680421422696114,0.1628832977007225,FAIL_NOT_SUBLEADING
Lcert2,certified length squared,268.030498059769,731.4916405394043,2.729135847728368,0.009949114905291542,PASS_SUBLEADING_CORRECTION
Lcert3,certified length cubed,4388.098019163743,731.4916405394043,0.1666990202463179,0.0006077043429005628,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,731.4916405394043,43.657691408342274,0.15915491663154036,FAIL_NOT_SUBLEADING
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,731.4916405394043,2.6666662233191634,0.009721380741067027,PASS_SUBLEADING_CORRECTION
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,731.4916405394043,2.6666662233191634,0.009721380741067027,PASS_SUBLEADING_CORRECTION
leading_half_cert,half leading term,137.15470540383689,731.4916405394043,5.333332446638327,0.019442761482134054,PASS_SUBLEADING_CORRECTION
M_Lcert,M_max L_cert,5091.579107,731.4916405394043,0.14366694991220616,0.0005237405070762782,PASS_SUBLEADING_CORRECTION
sqrtM_Lcert,sqrt(M_max) L_cert,288.71696329898623,731.4916405394043,2.533594258477617,0.009236264446843907,PASS_SUBLEADING_CORRECTION
M_Lcert2,M_max L_cert^2,83357.48489658815,731.4916405394043,0.008775356423563885,3.199072316814001e-05,PASS_SUBLEADING_CORRECTION
