normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,-18.91409649189896,-18.91409649189896,0.06895168647772051,FAIL_NOT_SUBLEADING
Mmax,M_max,335.0,-18.91409649189896,-0.056459989528056594,0.00020582592978424032,PASS_SUBLEADING_CORRECTION
sqrtM,sqrt(M_max),18.303005217723125,-18.91409649189896,-1.033387482924613,0.0037672330667836646,PASS_SUBLEADING_CORRECTION
Lcert,certified length,16.371637,-18.91409649189896,-1.1552965956855115,0.004211654978529057,PASS_SUBLEADING_CORRECTION
Lcert2,certified length squared,268.030498059769,-18.91409649189896,-0.0705669564800094,0.0002572531371498804,PASS_SUBLEADING_CORRECTION
Lcert3,certified length cubed,4388.098019163743,-18.91409649189896,-0.004310317684175955,1.571334235848745e-05,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,-18.91409649189896,-1.1288519815510487,0.004115250651544432,PASS_SUBLEADING_CORRECTION
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,-18.91409649189896,-0.06895168647772051,0.0002513646406614337,PASS_SUBLEADING_CORRECTION
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,-18.91409649189896,-0.06895168647772051,0.0002513646406614337,PASS_SUBLEADING_CORRECTION
leading_half_cert,half leading term,137.15470540383689,-18.91409649189896,-0.13790337295544103,0.0005027292813228674,PASS_SUBLEADING_CORRECTION
M_Lcert,M_max L_cert,5484.498395,-18.91409649189896,-0.0034486465542851092,1.2572104413519574e-05,PASS_SUBLEADING_CORRECTION
sqrtM_Lcert,sqrt(M_max) L_cert,299.650157433669,-18.91409649189896,-0.06312059587716323,0.0002301072926784087,PASS_SUBLEADING_CORRECTION
M_Lcert2,M_max L_cert^2,89790.21685002261,-18.91409649189896,-0.00021064763128361013,7.679198123877028e-07,PASS_SUBLEADING_CORRECTION
