lmax,amplitude,seed,operator_norm_delta,gap_l2,half_gap,norm_over_gap,min_projected_l_ge_2_eigenvalue,lowest_full_eigenvalue,third_full_eigenvalue,fourth_full_eigenvalue,mean_lge2_leakage_in_low3_modes,pass_no_lge2_promotion,status,case
8,0.015270311698213197,12345,0.015270311698213171,4.0,2.0,0.003817577924553293,3.997521518965459,-0.00237142702481472,0.0016680557118972884,3.9975218332567026,2.353946501187463e-07,True,PASS_NO_LEADING_PROMOTION,eta_K
8,0.00023318241936058683,12345,0.0002331824193605869,4.0,2.0,5.829560484014673e-05,3.99996218349254,-3.617479027685083e-05,2.5495080419120387e-05,3.999962183565867,5.4923602604109254e-11,True,PASS_NO_LEADING_PROMOTION,eta_K_squared
8,0.15270311698213196,12345,0.1527031169821318,4.0,2.0,0.03817577924553295,3.975031619949407,-0.023939295429816092,0.016540566145295102,3.9750629736726415,2.3408693102728633e-05,True,PASS_NO_LEADING_PROMOTION,10_eta_K
8,0.5,12345,0.49999999999999967,4.0,2.0,0.12499999999999992,3.916726398294384,-0.0802398964643108,0.052994321337394,3.917061032079826,0.00024754418926953964,True,PASS_NO_LEADING_PROMOTION,selected
8,0.5,12345,0.49999999999999967,4.0,2.0,0.12499999999999992,3.916726398294384,-0.0802398964643108,0.052994321337394,3.917061032079826,0.00024754418926953964,True,PASS_NO_LEADING_PROMOTION,stress_0p5
8,1.5,12345,1.5,4.0,2.0,0.375,3.7370578276821074,-0.25654110497499144,0.14873856377002864,3.7400692690786674,0.0021479871405268892,True,PASS_NO_LEADING_PROMOTION,stress_1p5
