t,phi_model_real,phi_model_imag,phi_model_abs
20.49,-0.02162740705142544,0.07136994068160354,0.07457488296111267
20.5,-0.02285952418698631,0.08410262465018657,0.08715394035329431
20.51,-0.02378467428043756,0.09891789460396214,0.10173721346443035
20.52,-0.02427255477103584,0.1161226844628612,0.1186323512452407
20.53,-0.024162817298828465,0.1360662719615287,0.13819505094367618
20.54,-0.02325924627089135,0.15914656832002463,0.160837255463808
20.55,-0.021322690108003497,0.18581751062845936,0.1870369064372044
20.56,-0.018062428947214673,0.21659774387905617,0.21734956635100605
20.57,-0.013125583014051421,0.2520808018756093,0.2524222882467175
20.58,-0.006084067343332781,0.2929470193142461,0.2930101909499727
20.59,0.0035815238688496906,0.33997743037708206,0.3399962948019093
20.6,0.016501872459557382,0.39406993079790686,0.39441529148061516
20.61,0.03344369056690634,0.45625799819818735,0.45748206670704816
20.62,0.05534047153397571,0.5277322758325836,0.530625972550384
20.63,0.08333073292041457,0.6098653220491865,0.6155320642234745
20.64,0.11880561993012416,0.7042398033172164,0.7141907839668982
20.65,0.16346820378464422,0.8126803502860284,0.8289579032674697
20.66,0.21940739161791967,0.9372891863209365,0.9626269382739828
20.67,0.2891900893296618,1.0804854511734732,1.1185167490762227
20.68,0.37597615856587313,1.2450478435541505,1.3005776426452946
20.69,0.48366182098758226,1.4341597461003879,1.5135200475764279
20.7,0.6170585298529616,1.6514553063805748,1.7629707479810484
20.71,0.7821159976147843,1.9010639344942886,2.0556627925707742
20.72,0.9862000878043121,2.1876492137760204,2.3996665801148445
20.73,1.238438696978421,2.5164361332576566,2.8046713210175542
20.74,1.5501516054720357,2.893217606818854,3.282328155494839
20.75,1.9353835799523682,3.324327135633423,3.8466687544234897
20.76,2.4115637408763266,3.8165587908725565,4.514616338128415
20.77,3.0003182674815942,4.377007913126652,5.306609838470988
20.78,3.7284676895456146,5.012795363424545,6.247366538594981
20.79,4.629243915259933,5.73062395883931,7.366814113617517
20.8,5.743765099552756,6.53609682000567,8.701229749830107
20.81,7.1228073919785295,7.432702466995851,10.294632150111543
20.82,8.828909856636152,8.420339134263557,12.20048197378355
20.83,10.938839940459367,9.493209290806567,14.483757864658095
20.84,13.54642815516996,10.636863079254294,17.223488959266778
20.85,16.76574697975834,11.824104882190245,20.51584090536654
20.86,20.734553243901217,13.009399699419857,24.47787120571231
20.87,25.617825777810225,14.12132605438493,29.252091328937297
20.88,31.61109827129533,15.05252277568102,35.01199759839313
20.89,38.94309506461022,15.64647532076849,41.96876032449238
20.9,47.87690557803884,15.68039676895041,50.37929069131637
20.91,58.708559076289156,14.843402083323417,60.555936903175265
20.92,71.76136226174359,12.709187986924423,72.8780939168155
20.93,87.37371726386957,8.702569222268044,87.80604295590928
20.94,105.877335527771,2.059562810616311,105.89736529976123
20.95,127.56181201986428,-8.218638930574999,127.8262958536402
20.96,152.62046728486726,-23.41637162530058,154.4063907173062
20.97,181.07130230264133,-45.15573815263369,186.6168727786524
20.98,212.6460280663209,-75.4447431767902,225.63298190954788
20.99,246.6397323119771,-116.71220721561639,272.86058137456337
21.0,281.7142873824058,-171.81576826734002,329.9751474591276
21.01,315.6507245405233,-244.00359882521684,398.96508135752265
21.02,345.0503273014911,-336.80391239946977,482.17901631910104
21.03,364.9921059097258,-453.8095127330784,582.3764342961093
21.04,368.66662387755633,-598.3187027348337,702.7804419614777
21.05,347.023696896423,-772.7906872056221,847.130977145446
21.06,288.49458638142846,-978.07588034863,1019.7360217679568
21.07,178.877240332157,-1212.39280335512,1225.5175954412628
21.08,1.5034955171119866,-1470.0476505903346,1470.0484194423436
21.09,-262.1648062492028,-1739.9342061716238,1759.5742176565786
21.1,-631.3457790580296,-2003.9135688615008,2101.0157267858867
21.11,-1123.9911533379632,-2235.255297682642,2501.943716113598
21.12,-1753.9576705345933,-2397.4195076581514,2970.5197871293485
21.13,-2527.254079039124,-2443.5615172459343,3515.3955778240866
21.14,-3437.463686279603,-2317.226627932166,4145.563392313382
21.15,-4460.645953313711,-1954.7434086099277,4870.1523707496
21.16,-5550.275321227067,-1289.7838614757172,5698.166244568988
21.17,-6633.05209277285,-260.4017975743697,6638.161579957078
21.18,-7606.667382173399,1181.4405629356995,7697.86921600845
21.19,-8340.750095860361,3058.298703039806,8883.766268796675
21.2,-8682.185380348807,5354.636281758941,10200.611387984141
21.21,-8465.693697317956,8004.80703860874,11650.961569852036
21.22,-7529.950945585417,10883.7939661967,13234.694267021901
21.23,-5738.623933490255,13803.178514917152,14948.56320067911
21.24,-3004.58296305049,16514.727319949245,16785.819528224743
21.25,685.5877228280411,18723.38345505172,18735.931215997698
21.26,5250.581856853588,20110.296050450623,20784.432084430166
21.27,10501.091464167415,20364.90446455956,22912.92770008773
21.28,16138.17730828016,19223.240906616185,25099.278033188337
21.29,21766.057496493617,16507.8785631617,27317.966864259128
21.3,26920.137892746825,12163.738301816855,29540.65594463992
21.31,31108.635222019915,6283.645246338533,31736.90884378204
21.32,33863.58064156993,-881.6770537901166,33875.0564323558
21.33,34794.868293981475,-8932.573875977536,35923.16433229837
21.34,33639.82918420844,-17349.018774742493,37850.053632578776
21.35,30300.90322560086,-25536.259662540615,39626.32072044953
21.36,24865.42775282607,-32882.15219678058,41225.300853035085
21.37,17604.137927605007,-38818.72182170444,42623.92328311665
21.38,8948.20607538367,-42879.69921031572,43803.41306718785
21.39,-552.089972885586,-44746.3996249473,44749.80539324886
21.4,-10281.30624335592,-44276.22051365036,45454.2512977946
21.41,-19618.009003842588,-41510.80803271166,45913.10772321438
21.42,-27991.506621218927,-36664.031610744816,46127.81868763619
21.43,-34929.393690982215,-30092.72696025462,46104.60670609894
21.44,-40091.063680898515,-22255.25232896989,45854.0035688486
21.45,-43284.76761284224,-13663.977487626635,45390.256532433516
21.46,-44468.261487840835,-4837.84446147426,44730.64965752684
21.47,-43735.18145470603,3739.740681088999,43894.78052386017
21.48,-41290.73700295238,11653.912964571116,42903.830244312456
21.49,-37421.00758391334,18580.228930407706,41779.86016852688
21.5,-32460.1084387601,24295.09354958564,40545.162602204255
21.51,-26758.90978034008,28675.798136535577,39221.685983645795
21.52,-20658.059979900656,31692.19009524621,37830.54790994171
21.53,-14466.99390361695,33392.480420837455,36391.642739278795
21.54,-8449.584492040063,33885.75690986037,34923.344619928284
21.55,-2816.2461900221933,33323.50999575686,33442.301969812455
21.56,2278.310770611912,31882.014602946434,31963.3157715212
21.57,6732.833352791731,29746.86101971906,30499.291557066466
21.58,10494.07553484023,27100.38442968468,29061.25354432647
21.59,13549.390162591153,24112.2709271211,27658.408902917956
21.6,15918.445778799287,20933.252433974798,26298.2503881358
21.61,17644.926235225,17691.55378215289,24986.68639642599
21.62,18788.82799838326,14491.614146550104,23728.18868193107
21.63,19419.741815138175,11414.553117013278,22525.949370176248
21.64,19611.311529334274,8519.865659321535,21382.04037863285
21.65,19436.912262824317,5847.886931575425,20297.569802250244
21.66,18966.483759007326,3422.6473943569545,19272.831171542675
21.67,18264.38806355713,1254.8253608008386,18307.442694770813
21.68,17388.12673850603,-655.4127225749428,17400.474628907727
21.69,16387.743431158226,-2315.8209433336833,16550.56377913008
21.7,15305.745177441826,-3739.808443651684,15756.014808065906
21.71,14177.393734522482,-4944.530847598768,15014.888557912545
21.72,13031.241332016096,-5949.336783811364,14325.07796908818
21.73,11889.809743339732,-6774.54598691284,13684.372439451263
21.74,10770.335008247223,-7440.522732343105,13090.511629435658
21.75,9685.521011079154,-7967.002426713236,12541.229801072555
21.76,8644.262736722194,-8372.628075485656,12034.291801011577
21.77,7652.314227330779,-8674.65543906183,11567.521775222816
21.78,6712.887231315769,-8888.789674016476,11138.825649468808
21.79,5827.174648546304,-9029.121175965705,10746.208335730937
21.8,4994.798592786063,-9108.133519038602,10387.786539158962
21.81,4214.186686144163,-9136.761381783186,10061.797949338841
21.82,3482.882509895659,-9124.480897462718,9766.607508541496
21.83,2797.7973447782233,-9079.4188356738,9500.711361578997
21.84,2155.4107601790433,-9008.470369900999,9262.739009087963
21.85,1551.9275101343048,-8917.417928221432,9051.454109880726
21.86,983.3977605679845,-8811.045812668286,8865.754309049482
21.87,445.8070529090781,-8693.24697474585,8704.670406876492
21.88,-64.85829093938358,-8567.119624285646,8567.365129065283
21.89,-552.5653255989248,-8435.052298668186,8453.131710811189
21.9,-1021.2038726697147,-8298.796696237157,8361.392465076158
21.91,-1474.5674141306806,-8159.5280407653645,8291.697468362694
21.92,-1916.3422685215342,-8017.893044080594,8243.723464335655
21.93,-2350.102243812368,-7874.045714901416,8217.27305599183
21.94,-2779.306275384169,-7727.671360236546,8212.27422972528
21.95,-3207.2967727916803,-7577.999172783697,8228.780228652988
21.96,-3637.296517062426,-7423.803821216744,8266.969767027505
21.97,-4072.4019743921003,-7263.396485303496,8327.147551457932
21.98,-4515.570826408307,-7094.605828970878,8409.745047073506
21.99,-4969.601366928622,-6914.749506891827,8515.321396708381
22.0,-5437.101187664063,-6720.5969811406285,8644.564367729268
22.01,-5920.442281420684,-6508.324714277775,8798.29116329487
22.02,-6421.699347341209,-6273.465238426334,8977.448891828128
22.03,-6942.567713314032,-6010.852215283464,9183.1144394442
22.04,-7484.256932493177,-5714.564442614899,9416.493434414464
22.05,-8047.35581707146,-5377.872874166276,9678.917930081197
22.06,-8631.664517627936,-4993.196147284947,9971.842362880509
22.07,-9235.989342741212,-4552.071895230834,10296.837265810296
22.08,-9857.896476295611,-4045.1532843345612,10655.580135831373
22.09,-10493.421762516546,-3462.2427585882015,11049.842768358845
22.1,-11136.73550566995,-2792.377851240624,11481.474286316585
22.11,-11779.764026396891,-2023.9870238836256,11952.379009655091
22.12,-12411.773814460264,-1145.136614225193,12464.48824005866
22.13,-13018.929813703653,-143.89278389722827,13019.724982786676
22.14,-13583.84694080145,991.1756335429568,13619.960603748095
22.15,-14085.163566039002,2270.3269600212434,14266.962437305
22.16,-14497.17740329934,3701.784608014237,14962.331434200492
22.17,-14789.597830066474,5290.663901130126,15707.429085939824
22.18,-14927.483447617351,7037.678671381975,16503.293100484967
22.19,-14871.448504243974,8937.634755969799,17350.541652798613
22.2,-14578.234745208843,10977.741109590692,18249.266510071353
22.21,-14001.753609014972,13135.801061057093,19198.915949689253
22.22,-13094.703896011177,15378.386363123129,20198.16915608199
22.23,-11810.857791847531,17659.1439468242,21244.804699358927
22.24,-10108.078733890441,19917.436740998317,22335.56674951853
22.25,-7952.083591231312,22077.570301847143,23466.03383349929
22.26,-5320.885713638074,24048.898428740467,24630.496146311656
22.27,-2209.753811267967,25727.12291629074,25821.848606487212
22.28,1363.6024083068266,26997.092581759003,27031.50790089238
22.29,5354.046628697533,27737.35153998191,28249.362572539656
22.3,9684.793077463682,27826.57485330579,29463.76562864832
22.31,14244.621056945443,27151.854449199123,30661.57903772191
22.32,18887.26124998127,25618.561389181334,31828.278702692936
22.33,23433.66532705427,23161.226158279984,32948.12692423317
22.34,27677.737005322462,19754.57529377298,34004.416930351006
22.35,31395.840742285705,15423.584022459985,34979.79073712206
22.36,34360.01323982349,10251.206060398901,35856.62749804567
22.37,36354.30704206097,4382.383243891587,36617.49477237329
22.38,37193.14730246609,-1976.9277681944398,37245.65007707073
22.39,36740.06161481681,-8566.614622278516,37725.575059197865
22.4,34924.74603365784,-15085.474305291315,38043.520085963435
22.41,31756.25748167165,-21210.045074804082,38188.03348324508
22.42,27330.25379379057,-26617.92392687362,38150.44752830345
22.43,21828.676010039242,-31013.493089974087,37925.293011302274
22.44,15511.061772863448,-34153.37866053074,37510.61598069515
22.45,8697.705250077881,-35868.69456668281,36908.174250905635
22.46,1745.9897550504809,-36081.27730490385,36123.49723072381
22.47,-4977.770146478964,-34811.71228202842,35165.80025590069
22.48,-11127.914600540524,-32177.92755806315,34047.75330750743
22.49,-16407.094513742773,-28384.342288655193,32785.11304757737
22.5,-20588.845107678135,-23702.807305512677,31396.23571433727
22.51,-23532.607873694473,-18447.650768800322,29901.495819184132
22.52,-25189.778585676533,-12947.85907585113,28322.64111701994
22.53,-25600.58585692286,-7519.667459058252,26682.117511781147
22.54,-24882.79932594514,-2442.5832032575618,25002.398184976017
22.55,-23214.23270938554,2058.8121413128183,23305.349336981035
22.56,-20811.603941629106,5825.892537608993,21611.66079881415
22.57,-17908.481421113127,8769.515702050403,19940.363899860567
22.58,-14734.805041744816,10866.689227033616,18308.451992868126
22.59,-11499.915703478231,12151.761356247298,16730.611622002656
22.6,-8380.291630533253,12703.962197733088,15219.065126814361
22.61,-5512.417674953201,12633.23589278742,13783.519062487228
22.62,-2990.5288941978,12066.136884470825,12431.207599498097
22.63,-868.4571439211741,11133.195184840746,11167.016290602825
22.64,835.4921718800778,9958.683631736489,9993.669338450676
22.65,2131.801110047275,8653.236565947438,8911.96269286674
22.66,3052.2307229997095,7309.3458534674755,7921.025766403333
22.67,3642.4443228115024,5999.4407594460135,7018.596018498564
22.68,3955.413063855725,4776.059065614016,6201.2928252062375
22.69,4045.995028285513,3673.5314846626957,5464.879627010937
22.7,3966.847738718112,2710.608334281336,4804.5060645240565
22.71,3765.652585316742,1893.5281181996645,4214.924451009226
22.72,3483.5058255681984,1219.1334244482832,3690.6773285366703
22.73,3154.261798680317,677.7560169931559,3226.254905177893
22.74,2804.590391733588,255.70238861249868,2816.222820897966
22.75,2454.520277773039,-62.73742994730779,2455.3219298323042
22.76,2118.2696098634624,-293.766032577394,2138.542639735614
22.77,1805.2060217502512,-453.0016839838887,1861.1768606598373
22.78,1520.8198722705454,-554.7837093002361,1618.8508418004194
22.79,1267.6333295717643,-611.7848712141084,1407.5421794346555
22.8,1046.0001888196732,-634.8556549843696,1223.5841195751216
22.81,854.7761865546639,-633.0326120193483,1063.6600100506612
22.82,691.8572214720526,-613.6537400716028,924.7904236133153
22.83,554.594261440701,-582.5358406685864,804.3151126806043
22.84,440.1000826595461,-544.1802701864918,699.8715948066349
22.85,345.46566168897743,-501.98356338129946,609.371825170142
22.86,267.9042057513192,-458.4376509786288,530.9781005785909
22.87,204.8394282726664,-415.31076255114584,463.0790654584669
22.88,153.95248769910756,-373.8047610719027,404.2664565218912
22.89,113.19952315826947,-334.68786087515906,353.3130287159666
22.9,80.8092736779489,-298.4037337254521,309.15194809939044
22.91,55.268051162856224,-265.15919320125556,270.85781365594914
22.92,35.29744310799371,-234.99321385731878,237.6293753914983
22.93,19.828573741554937,-207.83019062385773,208.7739458633987
22.94,7.975535559765988,-183.52023112280676,183.69345224812318
22.95,-0.9903212810927503,-161.86901282262548,161.87204220745187
22.96,-7.664233766002911,-142.65940737679685,142.86513567808913
22.97,-12.529479591230487,-125.6667281324327,126.2898033031084
22.98,-15.976243688607989,-110.66912545849029,111.81634805405179
22.99,-18.317916522215114,-97.45435565894427,99.16096763653955
23.0,-19.80497377768653,-85.82389049315825,88.07937991219323
23.01,-20.636658659947788,-75.59511719234183,78.36130055053384
23.02,-20.970719253977236,-66.60220110939126,69.8256704847503
23.03,-20.93145829704947,-58.69604060817267,62.31653977490548
23.04,-20.616341382239305,-51.74363153668698,55.699523665768105
23.05,-20.101389161873843,-45.627071617556865,49.85875560652074
23.06,-19.445554365071462,-40.24236864879031,44.694270539187585
23.07,-18.694258528699514,-35.498166398524155,40.119759715072625
23.08,-17.882238210195364,-31.314464975533202,36.06064558642935
23.09,-17.035827213559006,-27.621385343153914,32.45243191388336
23.1,-16.174780562994854,-24.35800815448895,29.239290133571753
23.11,-15.313727782306087,-21.471303342387525,26.372848268842617
23.12,-14.463327436286132,-18.91515742808098,23.811153291227086
23.13,-13.631181686518733,-16.649499182601428,21.517781883882208
23.14,-12.822558566287874,-14.639520220396383,19.461078091135576
23.15,-12.040960522504887,-12.85498467288708,17.613499403715405
23.16,-11.288570243131032,-11.26962079567621,15.951055482708382
23.17,-10.56659864065953,-9.860586848586927,14.452826015396203
23.18,-9.87555487373616,-8.608003591373757,13.100546167747263
23.19,-9.2154542658509,-7.494546071318962,11.878249792840357
23.2,-8.58597675437607,-6.50508790719023,10.771962008239669
23.21,-7.986585932931208,-5.626391902106706,9.769434001014929
23.22,-7.416616714912677,-4.846841479606776,8.859913985155776
23.23,-6.875338045277764,-4.156208087355351,8.033949147352246
23.24,-6.361995836817875,-3.545450321587538,7.283214195019473
23.25,-5.875840335231086,-3.006541073730008,6.6003627834501755
23.26,-5.416141364653997,-2.532319478380431,5.978898663006508
23.27,-4.982194321606112,-2.1163648448988974,5.413063865775843
23.28,-4.573319328444706,-1.7528900844623212,4.897741655919824
23.29,-4.188855592133487,-1.436652405711173,4.428372308939673
23.3,-3.828152711803808,-1.1628792534911485,4.000880071070736
23.31,-3.4905604165499096,-0.9272076175328287,3.6116098886225214
23.32,-3.1754179762615875,-0.7256349535985455,3.257272695039394
23.33,-2.882044301698587,-0.5544800517163057,2.934898206872704
23.34,-2.609729529118435,-0.41035226728051194,2.6417943141764435
23.35,-2.3577286677785145,-0.290127612403766,2.375512261038397
23.36,-2.1252576774726033,-0.19093029610905368,2.133816902554794
23.37,-1.911492142549556,-0.11011840908502056,1.914661399581688
23.38,-1.7155685248564374,-0.0452725748879197,1.7161657756507893
23.39,-1.5365878174337788,0.005813465556509044,1.5365988146122203
23.4,-1.3736212896255873,0.045141208676052286,1.3743628254698232
23.41,-1.2257179170440362,0.07451538405200375,1.22798084456688
23.42,-1.0919130288895191,0.09555211958155123,1.0960858863315461
23.43,-0.9712376803089684,0.10968763565378774,0.9774118932503656
23.44,-0.8627282661889962,0.11818767183882703,0.8707860742203872
23.45,-0.7654359303008872,0.12215771240253837,0.7751223581441875
23.46,-0.6784353837607977,0.12255396355677212,0.6894157264830384
23.47,-0.6008328221836247,0.12019494852043654,0.6127372241532005
23.48,-0.5317727143550782,0.11577352690678995,0.5442294821718178
23.49,-0.47044331988519983,0.10986911143787308,0.48310261733171783
23.5,-0.41608087328227206,0.10295984467986184,0.42863040341049
23.51,-0.3679724426884319,0.09543450746665347,0.38014663459446013
23.52,-0.32545753011883016,0.08760395434407584,0.3370416246218977
23.53,-0.28792852489720205,0.0797119050224771,0.2987588044757695
23.54,-0.2548301528372136,0.07194496001698997,0.2647913972675169
23.55,-0.22565808141073398,0.06444174950091074,0.23467916137721215
23.56,-0.19995684726695395,0.05730116376883494,0.20800520219024038
23.57,-0.17731726908124182,0.05058964930393516,0.18439285921945206
23.58,-0.15737349808233647,0.04434758478559871,0.1635026794122562
23.59,-0.1397998429558771,0.03859477570914614,0.14502948942379684
23.6,-0.12430748718782403,0.03333512447504686,0.12869958000987378
23.61,-0.1106411970215334,0.028560545154983213,0.11426801485064667
23.62,-0.09857609843836135,0.024254199286410354,0.10151607442348436
23.63,-0.08791458294924973,0.02039313179580541,0.0902488433143694
23.64,-0.07848338518632897,0.01695038538571789,0.08029294685730522
23.65,-0.07013086069886577,0.01389666831195299,0.07149444043096047
23.66,-0.06272448013907257,0.01120164522395676,0.06371685227975644
23.67,-0.05614854614586249,0.008834914336785949,0.05683937847683061
23.68,-0.05030213154574977,0.006766727218388077,0.05075522667956462
23.69,-0.04509723176078839,0.004968500357979846,0.04537010368396249
23.7,-0.040457120272612695,0.003413160760921342,0.040600840473228414
23.71,-0.03631489335702347,0.002075361320963445,0.03637414746965952
23.72,-0.032612188803335426,0.0009315957946982054,0.032625492015739714
23.73,-0.02929806271529538,-3.9762079910422975e-05,0.029298089696981614
23.74,-0.026328008537148395,-0.0008584753959257154,0.026342000940277267
23.75,-0.023663102971786972,-0.0015425008611577467,0.023713324338018614
23.76,-0.021269264304797513,-0.0021080729464746217,0.021373478322795094
23.77,-0.019116609696330538,-0.0025698055868664904,0.01928856311486496
23.78,-0.017178899157175003,-0.0029408039222075743,0.017428795252720695
23.79,-0.01543305511576126,-0.0032327804314852097,0.015768007468425375
23.8,-0.013858747657793732,-0.003456171311448304,0.014283207160035226
23.81,-0.012438036645124021,-0.003620250136427568,0.012954187224050449
23.82,-0.011155062972666939,-0.003733236763227453,0.011763183525495042
23.83,-0.00999578218915543,-0.0038024001599285483,0.010694573789976933
23.84,-0.008947734583330823,-0.003834154380400141,0.00973461319141526
23.85,-0.007999846621492146,-0.0038341473115577206,0.008871202374769984
23.86,-0.007142259317885073,-0.003807342116453132,0.008093684090427175
23.87,-0.00636617973149171,-0.003758091506886465,0.00739266502337202
23.88,-0.005663752317792627,-0.0036902051237034062,0.006759859774603924
23.89,-0.005027947329169698,-0.003607010396847081,0.0061879542942613625
23.9,-0.004452463860098052,-0.003511407313130588,0.005670486376333711
23.91,-0.003931645480162026,-0.003405917547365747,0.005201741104777553
23.92,-0.0034604066960417304,-0.0032927284197156468,0.004776659392087062
23.93,-0.0030341687390546394,-0.0031737321348916446,0.004390757975691702
23.94,-0.0026488033933121406,-0.003050560741687733,0.004040059437081133
23.95,-0.0023005837660704377,-0.002924617227817474,0.003721030985352528
23.96,-0.001986141060878885,-0.002797103137682824,0.0034305309030154794
23.97,-0.0017024265496174257,-0.0026690430714901873,0.003165761689437799
23.98,-0.001446678054838506,-0.0025413063943848855,0.0029242290581438435
23.99,-0.0012163903519961468,-0.0024146264550088514,0.0027037060501574357
24.0,-0.0010092889846657304,-0.002289617584729153,0.002502201618349037
24.01,-0.0008233070569676083,-0.0021667901221738674,0.0023179331188804622
24.02,-0.0006565646279483114,-0.002046563682895708,0.0021493022167253604
24.03,-0.0005073503842684165,-0.0019292788710857456,0.0019948737741609618
24.04,-0.0003741053115562962,-0.0018152076093047422,0.0018533573452015322
24.05,-0.00025540812235820266,-0.0017045622431626887,0.0017235909461883233
24.06,-0.00014996223075250842,-0.001597503560674769,0.001604526814054796
24.07,-5.658409120930078e-05,-0.0014941478505467538,0.0014952188999178238
24.08,2.5807257113307677e-05,-0.001394573109777776,0.0013948118772920488
24.09,9.819957915806761e-05,-0.0012988244985776855,0.0013025314719623468
24.1,0.00016149588688581414,-0.0012069191295525764,0.0012176759448888626
24.11,0.00021652204228983187,-0.001118850268282595,0.0011396085808879268
24.12,0.00026403361342956354,-0.0010345910136798668,0.0010677510546039308
24.13,0.0003047220651071565,-0.0009540975187597247,0.0010015775617827276
24.14,0.0003392203559983341,-0.0008773118055682781,0.0009406096183396748
24.15,0.0003681080055081637,-0.0008041642219028703,0.0008844114424338069
24.16,0.00039191568618371977,-0.000734575582036951,0.0008325858459052624
24.17,0.0004111293910185164,-0.0006684590288501745,0.0007847705711929917
24.18,0.0004261942193028787,-0.0006057216504908425,0.0007406350183731125
24.19,0.000437517819702588,-0.0005462658809070283,0.0006998773143919139
24.2,0.0004454735248869354,-0.000489990710214058,0.0006622216830271175
24.21,0.0004504032082017208,-0.0004367927278749684,0.000627416079713342
24.22,0.0004526198895204362,-0.00038656701901614135,0.0005952300602124507
24.23,0.00045241011445027325,-0.00033920793184033163,0.0005654528562845044
24.24,0.000450036128465933,-0.0002946097320090359,0.0005378916351078921
24.25,0.00044573786525036385,-0.00025266715800558294,0.0005123699222754686
24.26,0.0004397347664973736,-0.00021327588984641933,0.0004887261708321764
24.27,0.00043222744864289034,-0.00017633294204582459,0.00046681246107069436
24.28,0.00042339923041130107,-0.00014173699044743669,0.000446493317726009
24.29,0.00041341753366227476,-0.0001093886413906529,0.00042764463284915776
24.3,0.0004024351687831407,-7.91906506679042e-05,0.00041015268404183457
24.31,0.0003905915147682987,-5.104809883318951e-05,0.0003939132389289261
24.32,0.00037801360314675516,-2.4868528632583257e-05,0.00037883073777129293
24.33,0.0003648171140453052,-5.620496291477937e-07,0.00036481754700141663
24.34,0.0003511072918940772,2.1958585520623203e-05,0.00035179327722294413
24.35,0.00033697978758442406,4.2777929224129385e-05,0.00033968415987376894
24.36,0.0003225214332639769,6.1977808107424e-05,0.00032842247732524425
24.37,0.0003078109553926826,7.963731015172084e-05,0.0003179460416925448
24.38,0.0002929196311805281,9.583278716697193e-05,0.00030819771807579426
24.39,0.00027791189307229135,0.00011063787028361348,0.000299124988344201
24.4,0.0002628458855363038,0.00012412349643095197,0.00029067955192893817
24.41,0.00024777397804297925,0.00013635794402279457,0.0002828169604061368
24.42,0.00023274323778452866,0.00014740687629249746,0.00027549628293815014
24.43,0.00021779586538286905,0.0001573333909157461,0.0002686797999011459
24.44,0.00020296959655686036,0.00016619807472956756,0.0002623327222636734
24.45,0.00018829807246924918,0.0001740590625077402,0.0002564229344982777
24.46,0.0001738111812446147,0.00018097209888513993,0.0002509207590067852
