model,status,n_points,M_min,M_max,rms,S_inf,S_inf_se,alpha_inv_pred_blind,c_sqrt,c_sqrt_se,knot,reference,target_selected,fit_tail_frac,max_common_modes,c_inv,c_inv_se,c_threehalf,c_threehalf_se
sqrt,PASS_FIT,54,18,71,0.024360527142769664,-0.17224119393417578,0.01704199127218476,-0.08612059696708789,0.8863532754309479,0.1055633752954157,3_1,0_1,True,0.75,71,,,,
sqrt+inv,PASS_FIT,54,18,71,0.018741518382163834,-0.6030821614098779,0.07385008232775253,-0.30154108070493896,6.161762732704414,0.8933764933858245,3_1,0_1,True,0.75,71,-15.497925426645141,2.6134515710394197,,
sqrt+inv+threehalf,PASS_FIT,54,18,71,0.013794862048164944,-2.6022946809018705,0.31229648055551756,-1.3011473404509353,42.54964714704654,5.634899003410063,3_1,0_1,True,0.75,71,-230.86439996021056,33.175382755235425,414.60282799047724,63.75645061974646
sqrt,PASS_FIT,54,18,71,0.14731498366487963,0.4144753692766586,0.10305773151645702,0.2072376846383293,0.8950139890802126,0.6383715268603851,4_1,0_1,False,0.75,71,,,,
sqrt+inv,PASS_FIT,54,18,71,0.11120596812357728,-2.260340520069715,0.4382019500127294,-1.1301702600348575,33.646655788136826,5.301000474986421,4_1,0_1,False,0.75,71,-96.2167024783535,15.507356777352385,,
sqrt+inv+threehalf,PASS_FIT,54,18,71,0.07840997831719432,-14.687339851518933,1.7750927978400206,-7.343669925759467,259.83182163773097,32.028758760638524,4_1,0_1,False,0.75,71,-1434.9233226856265,188.56883333955963,2577.149260531755,362.3915841435035
