normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,173.37076177768827,173.37076177768827,0.6320262993063825,FAIL_NOT_SUBLEADING
Mmax,M_max,163.0,173.37076177768827,1.0636243053845906,0.003877461958934862,PASS_SUBLEADING_CORRECTION
sqrtM,sqrt(M_max),12.767145334803704,173.37076177768827,13.579446088474707,0.049504120359894065,PASS_SUBLEADING_CORRECTION
Lcert,certified length,16.371637,173.37076177768827,10.589702286807865,0.03860495436750659,PASS_SUBLEADING_CORRECTION
Lcert2,certified length squared,268.030498059769,173.37076177768827,0.6468322188433487,0.00235803874514849,PASS_SUBLEADING_CORRECTION
Lcert3,certified length cubed,4388.098019163743,173.37076177768827,0.03950931839273915,0.00014403194653952382,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,173.37076177768827,10.347305146697446,0.0377212911370082,PASS_SUBLEADING_CORRECTION
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,173.37076177768827,0.6320262993063825,0.0023040634932846487,PASS_SUBLEADING_CORRECTION
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,173.37076177768827,0.6320262993063825,0.0023040634932846487,PASS_SUBLEADING_CORRECTION
leading_half_cert,half leading term,137.15470540383689,173.37076177768827,1.264052598612765,0.004608126986569297,PASS_SUBLEADING_CORRECTION
M_Lcert,M_max L_cert,2668.576831,173.37076177768827,0.0649674986920728,0.00023684021084359875,PASS_SUBLEADING_CORRECTION
sqrtM_Lcert,sqrt(M_max) L_cert,209.0190689476497,173.37076177768827,0.829449497840363,0.0030237733929657775,PASS_SUBLEADING_CORRECTION
M_Lcert2,M_max L_cert^2,43688.971183742346,173.37076177768827,0.003968295821124839,1.4466495369009144e-05,PASS_SUBLEADING_CORRECTION
