normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,13911.113818796432,13911.113818796432,50.713221168157126,FAIL_NOT_SUBLEADING
Mmax,M_max,53.0,13911.113818796432,262.47384563766855,0.9568532295878704,FAIL_NOT_SUBLEADING
sqrtM,sqrt(M_max),7.280109889280518,13911.113818796432,1910.8384393042788,6.965996659312657,FAIL_NOT_SUBLEADING
Lcert,certified length,16.371637,13911.113818796432,849.7081763293696,3.0976267778327315,FAIL_NOT_SUBLEADING
Lcert2,certified length squared,268.030498059769,13911.113818796432,51.90123482027909,0.18920690568895043,FAIL_NOT_SUBLEADING
Lcert3,certified length cubed,4388.098019163743,13911.113818796432,3.1701921329112714,0.011556993701298802,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,13911.113818796432,830.2584480657844,3.0267224358842815,FAIL_NOT_SUBLEADING
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,13911.113818796432,50.713221168157126,0.18487598007971234,FAIL_NOT_SUBLEADING
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,13911.113818796432,50.713221168157126,0.18487598007971234,FAIL_NOT_SUBLEADING
leading_half_cert,half leading term,137.15470540383689,13911.113818796432,101.42644233631425,0.3697519601594247,FAIL_NOT_SUBLEADING
M_Lcert,M_max L_cert,867.696761,13911.113818796432,16.032229742063578,0.05844578826099494,FAIL_NOT_SUBLEADING
sqrtM_Lcert,sqrt(M_max) L_cert,119.18731642741083,13911.113818796432,116.71639429241431,0.4254917611056645,FAIL_NOT_SUBLEADING
M_Lcert2,M_max L_cert^2,14205.616397167758,13911.113818796432,0.9792685815146999,0.0035699416167726495,PASS_SUBLEADING_CORRECTION
