model,status,n_points,M_min,M_max,rms,S_inf,S_inf_se,alpha_inv_pred_blind,c_sqrt,c_sqrt_se,knot,reference,target_selected,fit_tail_frac,max_common_modes,c_inv,c_inv_se,c_threehalf,c_threehalf_se
sqrt,PASS_FIT,28,10,37,0.008809126878269312,-0.19365854489841253,0.008932870888891704,-0.09682927244920626,0.7122609523952652,0.040345512122749,3_1,0_1,True,0.75,37,,,,
sqrt+inv,PASS_FIT,28,10,37,0.0024856294347019633,-0.4407201228568579,0.014758543189202408,-0.22036006142842895,2.9198870552421043,0.13037773677336711,3_1,0_1,True,0.75,37,-4.742742417352824,0.278983687853824,,
sqrt+inv+threehalf,PASS_FIT,28,10,37,0.0023272050922955624,-0.29015733112678616,0.08311490113443866,-0.14507866556339308,0.9178807182156254,1.0962407882228848,3_1,0_1,True,0.75,37,3.925328456675016,4.723163278847015,-12.223032066783134,6.649616010202633
sqrt,PASS_FIT,28,10,37,0.013668371740471837,-0.19415106743465227,0.013860374780184672,-0.09707553371732613,0.7551520641432489,0.06260069418614034,4_1,0_1,False,0.75,37,,,,
sqrt+inv,PASS_FIT,28,10,37,0.0038278734710457027,-0.5777426579698945,0.022728181102346808,-0.2888713289849473,4.182746168802307,0.20078193186893614,4_1,0_1,False,0.75,37,-7.363654528577938,0.42963534414299986,,
sqrt+inv+threehalf,PASS_FIT,28,10,37,0.0030270350700700725,-0.9817409364211102,0.10810895928866406,-0.4908704682105551,9.55463854880779,1.4258989558667092,4_1,0_1,False,0.75,37,-30.622294132435375,6.143498454033667,32.797504985743,8.64926814229676
