model,status,n_points,M_min,M_max,rms,S_inf,S_inf_se,alpha_inv_pred_blind,c_sqrt,c_sqrt_se,knot,reference,target_selected,fit_tail_frac,max_common_modes,c_inv,c_inv_se,c_threehalf,c_threehalf_se
sqrt,PASS_FIT,162,54,215,0.015456522152336113,-0.10703642973756791,0.0062221118587828155,-0.053518214868783956,1.05428784709061,0.06709317822658094,7_1,0_1,True,0.75,215,,,,
sqrt+inv,PASS_FIT,162,54,215,0.009690179742824205,-0.4464312215981938,0.022010103018461315,-0.2232156107990969,8.289356542355893,0.46365090373217627,7_1,0_1,True,0.75,215,-37.034008411624725,2.3634328144393493,,
sqrt+inv+threehalf,PASS_FIT,162,54,215,0.005852780610159721,-1.6928685928229272,0.07632237010637428,-0.8464342964114636,47.78464127297196,2.397701648975474,7_1,0_1,True,0.75,215,-444.1674170538947,24.58798151942239,1365.693503527769,82.338241776154
