model,status,n_points,M_min,M_max,rms,S_inf,S_inf_se,alpha_inv_pred_blind,c_sqrt,c_sqrt_se,knot,reference,target_selected,fit_tail_frac,max_common_modes,c_inv,c_inv_se,c_threehalf,c_threehalf_se
sqrt,PASS_FIT,210,70,279,0.0017650717141628946,0.0055374077600648395,0.0006238586020727836,0.0027687038800324197,0.08805611263417146,0.007663516216059669,3_1,0_1,True,0.75,279,,,,
sqrt+inv,PASS_FIT,210,70,279,0.0008187788080721668,-0.038629704616396164,0.0016334035936712262,-0.019314852308198082,1.1606777850244625,0.039199765213638826,3_1,0_1,True,0.75,279,-6.25538624781751,0.22766122414731843,,
sqrt+inv+threehalf,PASS_FIT,210,70,279,0.00035933737864318977,-0.15773626657336054,0.004116381535242693,-0.07886813328668027,5.460243027224296,0.14732623698978367,3_1,0_1,True,0.75,279,-56.75095810218099,1.7212715620330192,192.98782605557378,6.567340899844531
sqrt,PASS_FIT,210,70,279,0.00600980110492372,-0.014607655208721745,0.0021241437874558624,-0.007303827604360873,0.35752846641905184,0.026093108769078503,4_1,0_1,False,0.75,279,,,,
sqrt+inv,PASS_FIT,210,70,279,0.003250751028072994,-0.15738218979552127,0.006485009576501959,-0.07869109489776063,3.824883514625835,0.15563260286192568,4_1,0_1,False,0.75,279,-20.22115126251262,0.9038704362558713,,
sqrt+inv+threehalf,PASS_FIT,210,70,279,0.001484689159723738,-0.6255587695925716,0.017007824417649434,-0.3127793847962858,20.72534404873743,0.6087139273613323,4_1,0_1,False,0.75,279,-218.70596802864515,7.111849145058604,758.5844042565241,27.134554938386742
