counterterm_model,status,n_points,M_min,M_max,rms,S_ren,S_ren_se,alpha_inv_half_RT_only,a_M,a_M_se,a_sqrtM,a_sqrtM_se,a_logM,a_logM_se,soft_action,S_total_soft_plus_RT,alpha_inv_pred_blind_with_soft,knot,reference,target_selected,counterterm_tail_frac,max_common_modes,soft_index_count,soft_volume_mode,soft_volume_value,b_inv_sqrt,b_inv_sqrt_se,b_inv,b_inv_se
hk,PASS_FIT,210,70,279,0.00021680504606404598,0.10843726043878195,0.007567288626829863,0.054218630219390974,-0.0007184713190235722,2.52069778235514e-05,0.0282149916855093,0.0012527927540857534,-0.06619017986444059,0.003815561542685428,16.755160819145562,16.863598079584342,8.431799039792171,3_1,0_1,True,0.75,279,4,unit_ball,4.1887902047863905,,,,
hk+inv_sqrt,PASS_FIT,210,70,279,0.0002076141728723733,1.5173102227284703,0.3271771164224616,0.7586551113642351,-0.0015103458418604613,0.00018543414262616167,0.0867591585199886,0.01364523240383892,-0.42088348840018686,0.08243016497513408,16.755160819145562,18.27247104187403,9.136235520937015,3_1,0_1,True,0.75,279,4,unit_ball,4.1887902047863905,-2.816173903008825,0.6538279566855496,,
hk+inv_sqrt+inv,PASS_FIT,210,70,279,0.00020691898176281205,-5.28738995561125,5.815849177568215,-2.643694977805625,3.861837230178383e-05,0.0013346973325985482,-0.06468903012128491,0.12995230153663087,0.9491715110720386,1.1720061285602952,16.755160819145562,11.467770863534312,5.733885431767156,3_1,0_1,True,0.75,279,4,unit_ball,4.1887902047863905,18.92410471124808,18.56313634468519,-31.907944778959568,27.22802728264483
hk,PASS_FIT,210,70,279,0.0008041508367832329,0.6329700827280834,0.02806780373390316,0.3164850413640417,-0.0033244362781132022,9.349511313310148e-05,0.14079027470543168,0.004646729215040619,-0.36682678867598734,0.014152285950217289,16.755160819145562,17.388130901873645,8.694065450936822,4_1,0_1,False,0.75,279,4,unit_ball,4.1887902047863905,,,,
hk+inv_sqrt,PASS_FIT,210,70,279,0.0007488139112228534,7.245752585084455,1.1800484178000894,3.6228762925422275,-0.007041232702517115,0.0006688159276077521,0.415577180565917,0.04921504011262562,-2.031639562551764,0.2973055903833663,16.755160819145562,24.00091340423002,12.00045670211501,4_1,0_1,False,0.75,279,4,unit_ball,4.1887902047863905,-13.218186456743307,2.3581986852772423,,
hk+inv_sqrt+inv,PASS_FIT,210,70,279,0.0007060295480061108,-92.76067717567017,19.844295246035117,-46.380338587835084,0.01572338246430849,0.004554129091644667,-1.8102067985662982,0.4434110584471805,18.103606000393665,3.9990094198140507,16.755160819145562,-76.00551635652461,-38.002758178262305,4_1,0_1,False,0.75,279,4,unit_ball,4.1887902047863905,306.2915037918607,63.33939328020295,-468.94051974612205,92.90492168330749
