knot,reference,M,S_M_knot,S_M_reference,DeltaS_M,alpha_inv_pred_blind_M
3_1,0_1,1,0.21190256784495018,0.2119161154349912,-1.3547590041018687e-05,-6.773795020509343e-06
3_1,0_1,2,0.4238045882194774,0.42383174145769176,-2.7153238214339126e-05,-1.3576619107169563e-05
3_1,0_1,3,0.6354928102635062,0.6354547424614467,3.8067802059504885e-05,1.9033901029752442e-05
3_1,0_1,4,0.7643857110039038,0.719544700478369,0.0448410105255348,0.0224205052627674
3_1,0_1,5,0.8482095289892861,0.8033735903369108,0.04483593865237534,0.02241796932618767
3_1,0_1,6,0.9320332655826794,0.8872024785854347,0.04483078699724474,0.02241539349862237
3_1,0_1,7,1.0158401608240886,0.9710054028921514,0.04483475793193714,0.02241737896596857
3_1,0_1,8,1.0996454116516712,1.0548067038675482,0.04483870778412302,0.02241935389206151
3_1,0_1,9,1.1833945844501979,1.1315994431211795,0.0517951413290183,0.02589757066450915
3_1,0_1,10,1.2264857150803279,1.1746913415705493,0.05179437350977856,0.02589718675488928
3_1,0_1,11,1.2695768372604437,1.2177832386480858,0.05179359861235788,0.02589679930617894
3_1,0_1,12,1.3126654680028544,1.2608716961447228,0.05179377185813161,0.025896885929065805
3_1,0_1,13,1.3557538287914799,1.3039598025360135,0.05179402625546636,0.02589701312773318
3_1,0_1,14,1.3988385648817552,1.3470448687412369,0.05179369614051832,0.02589684807025916
3_1,0_1,15,1.4419196730787411,1.3901263765778087,0.05179329650093245,0.025896648250466225
3_1,0_1,16,1.484971267563623,1.4331777208354237,0.05179354672819936,0.02589677336409968
3_1,0_1,17,1.5109261177590518,1.4591326342578268,0.051793483501225035,0.025896741750612517
3_1,0_1,18,1.5368809624404405,1.4850875424822845,0.051793419958156006,0.025896709979078003
3_1,0_1,19,1.562834685447214,1.511041274686288,0.05179341076092592,0.02589670538046296
3_1,0_1,20,1.5887875249095378,1.5369941013644959,0.051793423545041906,0.025896711772520953
3_1,0_1,21,1.6147403584668862,1.5629469204149613,0.051793438051924934,0.025896719025962467
3_1,0_1,22,1.6406924466501416,1.5888990387248756,0.05179340792526599,0.025896703962632994
3_1,0_1,23,1.6666408958184533,1.614847494236564,0.051793401581889276,0.025896700790944638
3_1,0_1,24,1.6925835344485716,1.640790123887847,0.05179341056072451,0.025896705280362253
3_1,0_1,25,1.7185068882378358,1.6667133842962858,0.05179350394155002,0.02589675197077501
3_1,0_1,26,1.7357482010489313,1.683954698573636,0.05179350247529535,0.025896751237647675
3_1,0_1,27,1.7529870227430202,1.7011935254699133,0.05179349727310689,0.025896748636553446
3_1,0_1,28,1.770225844433523,1.7184323523638823,0.05179349206964079,0.025896746034820395
3_1,0_1,29,1.7874624711372176,1.735668977820149,0.051793493317068506,0.025896746658534253
3_1,0_1,30,1.8046990511426801,1.7529055566500995,0.05179349449258064,0.02589674724629032
3_1,0_1,31,1.821935277397732,1.7701417855683792,0.05179349182935278,0.02589674591467639
3_1,0_1,32,1.8391713717823228,1.7873778833072498,0.051793488475073035,0.025896744237536518
3_1,0_1,33,1.8564069791016469,1.804613491507309,0.05179348759433777,0.025896743797168886
3_1,0_1,34,1.8736390620907093,1.821845574965286,0.05179348712542331,0.025896743562711655
3_1,0_1,35,1.8908638810828164,1.839070398572569,0.05179348251024751,0.025896741255123756
3_1,0_1,36,1.9080761862558229,1.8562827030881162,0.05179348316770671,0.025896741583853355
3_1,0_1,37,1.920282645507098,1.868489163777222,0.05179348172987597,0.025896740864937984
3_1,0_1,38,1.9324803841364826,1.8806869028113415,0.051793481325141055,0.025896740662570528
3_1,0_1,39,1.9446781225062246,1.8928846415858576,0.05179348092036706,0.02589674046018353
3_1,0_1,40,1.95687375730611,1.905080276481849,0.05179348082426083,0.025896740412130415
3_1,0_1,41,1.9690690642600237,1.9172755833607154,0.05179348089930835,0.025896740449654176
3_1,0_1,42,1.981264366541213,1.9294708855664227,0.05179348097479042,0.02589674048739521
3_1,0_1,43,1.9934590824997651,1.9416656017240996,0.05179348077566548,0.02589674038783274
3_1,0_1,44,2.005653503960903,1.9538600233874388,0.05179348057346411,0.025896740286732056
3_1,0_1,45,2.017847641075935,1.9660541604986586,0.05179348057727662,0.02589674028863831
3_1,0_1,46,2.0300415859906655,1.978248105387376,0.05179348060328959,0.025896740301644794
3_1,0_1,47,2.0422327963218687,1.9904393158046318,0.05179348051723687,0.025896740258618434
3_1,0_1,48,2.054414553312805,2.002621072769932,0.05179348054287303,0.025896740271436514
3_1,0_1,49,2.0665890374077995,2.0147955580248524,0.051793479382947094,0.025896739691473547
3_1,0_1,50,2.075613093721003,2.0238196143714875,0.051793479349515614,0.025896739674757807
3_1,0_1,51,2.0846207019288294,2.0328272226097095,0.05179347931911993,0.025896739659559964
3_1,0_1,52,2.093628310025077,2.0418348307354965,0.051793479289580446,0.025896739644790223
3_1,0_1,53,2.1026351556793794,2.05084168075756,0.05179347492181963,0.025896737460909813
3_1,0_1,54,2.1116403933313688,2.059846918405115,0.05179347492625386,0.02589673746312693
3_1,0_1,55,2.120645612186483,2.068852137288538,0.05179347489794495,0.025896737448972473
3_1,0_1,56,2.1296501803571273,2.077856705451255,0.05179347490587238,0.02589673745293619
3_1,0_1,57,2.1386546350317412,2.0868611601370164,0.051793474894724856,0.025896737447362428
3_1,0_1,58,2.1476590664911335,2.095865591609727,0.05179347488140662,0.02589673744070331
3_1,0_1,59,2.1566625737157348,2.1048690988473693,0.0517934748683655,0.02589673743418275
3_1,0_1,60,2.1656660395321436,2.1138725647014667,0.05179347483067698,0.02589673741533849
3_1,0_1,61,2.1746694616889224,2.1228759868474696,0.0517934748414528,0.0258967374207264
3_1,0_1,62,2.183672257184364,2.131878782352154,0.051793474832209974,0.025896737416104987
3_1,0_1,63,2.1926620803587165,2.140868611079634,0.05179346927908224,0.02589673463954112
3_1,0_1,64,2.201648438201131,2.149854968914252,0.05179346928687911,0.025896734643439556
3_1,0_1,65,2.210087330982926,2.1574421664322676,0.052645164550658485,0.026322582275329243
3_1,0_1,66,2.2185233066379935,2.1650293638751124,0.05349394276288111,0.026746971381440554
3_1,0_1,67,2.2254007406174567,2.1719068001435717,0.053493940473885004,0.026746970236942502
3_1,0_1,68,2.2322540416464087,2.1787601011554143,0.05349394049099443,0.026746970245497215
3_1,0_1,69,2.239106627716217,2.185612687267964,0.05349394044825262,0.02674697022412631
3_1,0_1,70,2.245959056009057,2.1924651155630897,0.053493940445967336,0.026746970222983668
3_1,0_1,71,2.2528114841884346,2.1993175437447854,0.05349394044364919,0.026746970221824595
3_1,0_1,72,2.259662096635931,2.2061681561920565,0.053493940443874344,0.026746970221937172
3_1,0_1,73,2.266512709082657,2.213018768638548,0.05349394044410927,0.026746970222054633
3_1,0_1,74,2.273363240785972,2.219869300360385,0.05349394042558675,0.026746970212793375
3_1,0_1,75,2.280213683389985,2.2267197429603156,0.05349394042966926,0.02674697021483463
3_1,0_1,76,2.2870635395053287,2.2335695990857416,0.053493940419587105,0.026746970209793552
3_1,0_1,77,2.2939131492402676,2.2404192088216375,0.05349394041863009,0.026746970209315046
3_1,0_1,78,2.3007625737846293,2.247268633367219,0.05349394041741018,0.02674697020870509
3_1,0_1,79,2.3076108605423618,2.2541169201214326,0.05349394042092914,0.02674697021046457
3_1,0_1,80,2.3144591218034583,2.2609651814468936,0.05349394035656463,0.026746970178282314
3_1,0_1,81,2.3213069626833662,2.2678130223278887,0.0534939403554775,0.02674697017773875
3_1,0_1,82,2.328140491591031,2.2746465512110774,0.053493940379953475,0.026746970189976738
3_1,0_1,83,2.334972531096548,2.2814785913127102,0.053493939783837874,0.026746969891918937
3_1,0_1,84,2.3403302386811466,2.286836298893083,0.05349393978806383,0.026746969894031913
3_1,0_1,85,2.345661777347488,2.2921678375586345,0.05349393978885342,0.02674696989442671
3_1,0_1,86,2.3509911006960884,2.2974971621080478,0.053493938588040635,0.026746969294020317
3_1,0_1,87,2.356316650199628,2.302822711611261,0.05349393858836704,0.02674696929418352
3_1,0_1,88,2.3616405999169667,2.3081466613292316,0.0534939385877351,0.02674696929386755
3_1,0_1,89,2.3669645495881855,2.313470611000622,0.05349393858756368,0.02674696929378184
3_1,0_1,90,2.3722884150628163,2.3187944776349703,0.05349393742784603,0.026746968713923014
3_1,0_1,91,2.3776120709008404,2.324118133472968,0.05349393742787223,0.026746968713936115
3_1,0_1,92,2.3829354973979378,2.329441559970047,0.05349393742789088,0.02674696871394544
3_1,0_1,93,2.388258923616486,2.33476498618878,0.05349393742770614,0.02674696871385307
3_1,0_1,94,2.393582126901448,2.3400881894767416,0.05349393742470632,0.02674696871235316
3_1,0_1,95,2.3989053276427845,2.3454113902181675,0.053493937424617055,0.026746968712308528
3_1,0_1,96,2.4042282162293787,2.3507342789483054,0.05349393728107321,0.026746968640536606
3_1,0_1,97,2.4095510524056554,2.3560571151245715,0.05349393728108387,0.026746968640541935
3_1,0_1,98,2.4148722488729533,2.3613783115901197,0.05349393728283358,0.02674696864141679
3_1,0_1,99,2.4201929062187024,2.3666989697449656,0.05349393647373679,0.026746968236868396
3_1,0_1,100,2.4255124895957194,2.3720185549409907,0.053493934654728736,0.026746967327364368
3_1,0_1,101,2.430817069231163,2.377323141119157,0.05349392811200593,0.026746964056002964
3_1,0_1,102,2.4361200999191452,2.3826261718011454,0.0534939281179998,0.0267469640589999
3_1,0_1,103,2.4403626216391427,2.3868686959464336,0.053493925692709166,0.026746962846354583
3_1,0_1,104,2.4445816844775616,2.39108775895856,0.05349392551900145,0.026746962759500725
3_1,0_1,105,2.448796768302303,2.39530284277998,0.053493925522322794,0.026746962761161397
3_1,0_1,106,2.453003706306056,2.3995097808004973,0.05349392550555887,0.026746962752779435
