E,R_over_a,C_mm,C_ml,C_ll,lambda_min,lambda_max,sector_nm,sector_nl,action_bem,action_pressure,action_total,pressure_Ep,pressure_kappa_eff,d_action_bem_dlogE,d2_action_bem_dlogE2,d_action_pressure_dlogE,d2_action_pressure_dlogE2,d_action_total_dlogE,d2_action_total_dlogE2,d_lambda_min_dlogE,d2_lambda_min_dlogE2
259.9999999999999,259.9999999999999,124.1488544532065,19.14643044105233,149.2091882130184,113.79691302394767,159.56112964227722,2,3,1034.61763851131,2272.1073509575535,3306.7249894688634,274.0748756567669,6736.341149140669,-0.003739825653531691,0.003627914219481609,-979.5043352469951,8644.157218828022,-979.5080750723175,8644.160845751636,-0.0014457284309127916,0.0014019764067250606
260.17862621209105,260.17862621209105,124.14885317006213,19.146430440968377,149.20918821264624,113.79691203103873,159.56112935166965,2,3,1034.6176359428425,2271.4346391343734,3306.052275077216,274.0748756567669,6736.341149140669,-0.0037373340455815196,0.005439540724128111,-973.5676318008918,12975.150062990142,-973.5713691352867,12975.155502374633,-0.001444765570340678,0.0021019735309555365
260.3573751446575,260.3573751446575,124.14885188862661,19.146430440884416,149.20918821227508,113.79691103945234,159.56112906144935,2,3,1034.6176333777976,2270.770081824564,3305.3877152023615,274.0748756567669,6736.341149140669,-0.003732354030944407,0.007245997267561144,-961.6819805298001,17323.989762893878,-961.6857128837146,17323.997008806327,-0.0014428412105189636,0.002800137861558749
260.5362468820117,260.5362468820117,124.14885060889762,19.146430440800437,149.20918821190503,113.79691004918668,159.56112877161598,2,3,1034.6176308161705,2270.113695846709,3304.73132666288,274.0748756567669,6736.341149140669,-0.003727381117641926,0.00723599635899852,-949.7718152459711,17359.720284025767,-949.7755426275544,17359.72751993744,-0.0014409193681785837,0.002796482868493211
260.71524150852287,260.71524150852287,124.14884933087299,19.14643044071645,149.20918821153595,113.79690906024008,159.56112848216887,2,3,1034.6176282579563,2269.4654980540845,3304.083126312041,274.0748756567669,6736.341149140669,-0.0037224148400127888,0.007226588724668304,-937.8370853886008,17395.52449929889,-937.8408078034408,17395.531726226676,-0.001439000028767623,0.002792817281243032
260.8943591086194,260.8943591086194,124.14884805455046,19.146430440632447,149.20918821116783,113.79690807261079,159.5611281931075,2,3,1034.617625703151,2268.825505334722,3303.443131037873,274.0748756567669,6736.341149140669,-0.0037174548488110304,0.007217265843803666,-925.877740293974,17431.402559936163,-925.8814577488229,17431.409777201945,-0.001437083221389912,0.0027891199114455922
261.0735997667866,261.0735997667866,124.14884677992777,19.14643044054845,149.20918821080076,113.79690708629705,159.5611279044315,2,3,1034.6176231517495,2268.1937346114896,3302.8113577632394,274.0748756567669,6736.341149140669,-0.0037125013768672943,0.007207773456019861,-913.8937291936018,17467.354617985082,-913.8974416949786,17467.36182575859,-0.001435168960597366,0.0027854649183816083
261.25296356756866,261.25296356756866,124.14884550700272,19.146430440464435,149.2091882104347,113.79690610129715,159.56112761614025,2,3,1034.617620603748,2267.570202842154,3302.187823445902,274.0748756567669,6736.341149140669,-0.0037075544241815805,0.007198365821694974,-901.8850012149196,17503.38082716614,-901.8887087693438,17503.38802544726,-0.001433257173630409,0.0027818205194987122
261.4324505955671,261.4324505955671,124.14884423577307,19.1464304403804,149.20918821006958,113.7969051176094,159.56112732823325,2,3,1034.6176180591417,2266.9549270194584,3301.5725450786003,274.0748756567669,6736.341149140669,-0.0037026138743385673,0.00718878868044337,-889.8515053782612,17539.481340724626,-889.855207992252,17539.48852917424,-0.0014313479186967015,0.0027781549322498655
261.61206093544246,261.61206093544246,124.14884296623659,19.14643044029637,149.20918820970553,113.796904135232,159.56112704071012,2,3,1034.6176155179264,2266.3479241711943,3300.9655396891208,274.0748756567669,6736.341149140669,-0.00369768007658422,0.007179126785730627,-877.7931906005833,17575.65631104738,-877.7968882811256,17575.66349017422,-0.0014294411666924134,0.002774531721732476
261.79179467191244,261.79179467191244,124.14884169839108,19.146430440212317,149.20918820934244,113.79690315416333,159.5611267535702,2,3,1034.6176129800972,2265.749211360273,3300.36682434037,274.0748756567669,6736.341149140669,-0.003692752798087895,0.007169888658324908,-865.7100056929048,17611.90589135734,-865.7136984458193,17611.91306200868,-0.001427536888513714,0.0027708873228475817
