normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,-22.607844847480383,-22.607844847480383,0.08241731401381411,FAIL_NOT_SUBLEADING
Mmax,M_max,215.0,-22.607844847480383,-0.1051527667324669,0.0003833363442502982,PASS_SUBLEADING_CORRECTION
sqrtM,sqrt(M_max),14.66287829861518,-22.607844847480383,-1.5418422213608332,0.005620814163178175,PASS_SUBLEADING_CORRECTION
Lcert,certified length,16.371637,-22.607844847480383,-1.3809153505834746,0.005034152297281824,PASS_SUBLEADING_CORRECTION
Lcert2,certified length squared,268.030498059769,-22.607844847480383,-0.08434803132902803,0.00030749229886307787,PASS_SUBLEADING_CORRECTION
Lcert3,certified length cubed,4388.098019163743,-22.607844847480383,-0.005152082918099639,1.8782012993757306e-05,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,-22.607844847480383,-1.3493063475491776,0.004918921095620796,PASS_SUBLEADING_CORRECTION
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,-22.607844847480383,-0.08241731401381411,0.0003004538333961836,PASS_SUBLEADING_CORRECTION
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,-22.607844847480383,-0.08241731401381411,0.0003004538333961836,PASS_SUBLEADING_CORRECTION
leading_half_cert,half leading term,137.15470540383689,-22.607844847480383,-0.16483462802762822,0.0006009076667923672,PASS_SUBLEADING_CORRECTION
M_Lcert,M_max L_cert,3519.901955,-22.607844847480383,-0.006422862095737091,2.3414661847822437e-05,PASS_SUBLEADING_CORRECTION
sqrtM_Lcert,sqrt(M_max) L_cert,240.0553208801053,-22.607844847480383,-0.09417764523858141,0.00034332633707784846,PASS_SUBLEADING_CORRECTION
M_Lcert2,M_max L_cert^2,57626.55708285033,-22.607844847480383,-0.0003923164247861769,1.4301967388980367e-06,PASS_SUBLEADING_CORRECTION
