normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,-130.05533414837635,-130.05533414837635,0.4741191115734702,FAIL_NOT_SUBLEADING
Mmax,M_max,303.0,-130.05533414837635,-0.4292255252421662,0.0015647495431467663,PASS_SUBLEADING_CORRECTION
sqrtM,sqrt(M_max),17.406895185529212,-130.05533414837635,-7.471483728844108,0.027237431289160473,PASS_SUBLEADING_CORRECTION
Lcert,certified length,16.371637,-130.05533414837635,-7.94394196184391,0.028959786463227236,PASS_SUBLEADING_CORRECTION
Lcert2,certified length squared,268.030498059769,-130.05533414837635,-0.485225879479487,0.0017688998640287001,PASS_SUBLEADING_CORRECTION
Lcert3,certified length cubed,4388.098019163743,-130.05533414837635,-0.029638201694765585,0.00010804660914658077,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,-130.05533414837635,-7.762105989443352,0.028296900082970863,PASS_SUBLEADING_CORRECTION
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,-130.05533414837635,-0.4741191115734702,0.0017284099374406398,PASS_SUBLEADING_CORRECTION
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,-130.05533414837635,-0.4741191115734702,0.0017284099374406398,PASS_SUBLEADING_CORRECTION
leading_half_cert,half leading term,137.15470540383689,-130.05533414837635,-0.9482382231469404,0.0034568198748812797,PASS_SUBLEADING_CORRECTION
M_Lcert,M_max L_cert,4960.606011,-130.05533414837635,-0.026217630237108616,9.557685301395128e-05,PASS_SUBLEADING_CORRECTION
sqrtM_Lcert,sqrt(M_max) L_cert,284.9793692745319,-130.05533414837635,-0.45636754155031095,0.0016636962625765815,PASS_SUBLEADING_CORRECTION
M_Lcert2,M_max L_cert^2,81213.24091211,-130.05533414837635,-0.0016014055428365908,5.837953346629373e-06,PASS_SUBLEADING_CORRECTION
