normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,474.9212889644079,474.9212889644079,1.7313342898665218,FAIL_NOT_SUBLEADING
Mmax,M_max,99.0,474.9212889644079,4.797184737014221,0.017488225150166885,PASS_SUBLEADING_CORRECTION
sqrtM,sqrt(M_max),9.9498743710662,474.9212889644079,47.731385468087744,0.17400564321708084,FAIL_NOT_SUBLEADING
Lcert,certified length,16.371637,474.9212889644079,29.008784458414752,0.10575205704026555,FAIL_NOT_SUBLEADING
Lcert2,certified length squared,268.030498059769,474.9212889644079,1.7718927226651038,0.006459467494928305,PASS_SUBLEADING_CORRECTION
Lcert3,certified length cubed,4388.098019163743,474.9212889644079,0.10822941668356705,0.00039455232820812626,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,474.9212889644079,28.344776519347473,0.10333140389128251,FAIL_NOT_SUBLEADING
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,474.9212889644079,1.7313342898665218,0.006311610982535376,PASS_SUBLEADING_CORRECTION
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,474.9212889644079,1.7313342898665218,0.006311610982535376,PASS_SUBLEADING_CORRECTION
leading_half_cert,half leading term,137.15470540383689,474.9212889644079,3.4626685797330437,0.012623221965070751,PASS_SUBLEADING_CORRECTION
M_Lcert,M_max L_cert,1620.7920629999999,474.9212889644079,0.29301802483247225,0.0010682025963663186,PASS_SUBLEADING_CORRECTION
sqrtM_Lcert,sqrt(M_max) L_cert,162.89573139869913,474.9212889644079,2.9154925355410546,0.010628481636691606,PASS_SUBLEADING_CORRECTION
M_Lcert2,M_max L_cert^2,26535.01930791713,474.9212889644079,0.017897906289546503,6.524714641341722e-05,PASS_SUBLEADING_CORRECTION
