selected_normalizer,run_id,n_center,n_theta,n_sphere,tube_fraction,outer_factor,L_cert_target,leading_half_alpha_inv_cert,DeltaF_pair_raw,normalizer_denominator,DeltaF_phys_cert_normalized,finite_correction_half_cert,alpha_inv_pred_blind_v13,correction_to_leading_ratio,gate
M_Lcert2,g001_nc24_nt5_ns96_tf0p32_of3p0,24,5,96,0.32,3.0,16.371637,137.15470540383689,-130.85820850845775,31895.629269112513,-0.004102700323118561,-0.0020513501615592807,137.15265405367532,1.4956469451917866e-05,PASS_SUBLEADING_CORRECTION
M_Lcert2,g002_nc32_nt6_ns144_tf0p26_of3p2,32,6,144,0.26,3.2,16.371637,137.15470540383689,65.02204238470813,51193.825129415876,0.0012701149449242187,0.0006350574724621093,137.15534046130935,4.6302273814977965e-06,PASS_SUBLEADING_CORRECTION
M_Lcert2,g003_nc40_nt7_ns196_tf0p2_of3p4,40,7,196,0.2,3.4,16.371637,137.15470540383689,-5.287389953957891,74780.50895867555,-7.070545557372114e-05,-3.535272778686057e-05,137.1546700511091,2.5775803814217213e-07,PASS_SUBLEADING_CORRECTION
