knot,id,conway,L_database,D_database,raw_spectrum_file,n_eigenvalues,min_eig,max_eig,S_all,boundary_nodes,selected_nodes,tube_radius,outer_radius,screening_mu,n_center,n_theta,n_sphere,boundary_subspace,operator_backend,scipy
0_1,0:1:1,0,6.283185,1.0,raw_spectrum_0_1.npy,639,0.808018695342901,1.0000115708115167,2.8364682811865474,640,640,0.012366519243318792,0.44625185612959,2.2408870378112296,48,8,256,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
3_1,3:1:1,3,16.371637,1.0,raw_spectrum_3_1.npy,639,0.8080697341317118,1.0000641175395317,2.933397513423846,640,640,0.009212936482297897,0.27764505915353993,3.6017208555726254,48,8,256,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
4_1,4:1:1,2 2,21.043322,1.0,raw_spectrum_4_1.npy,639,0.8081337276694005,1.0001471866850258,2.9447164794540157,640,640,0.0071856459800863845,0.2268468327452038,4.40826079825945,48,8,256,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
5_1,5:1:1,5,23.598564,1.0,raw_spectrum_5_1.npy,639,0.808121552482293,1.0001492473659443,2.8930398100554027,640,640,0.00642889396972973,0.2501450474978966,3.997680585734597,48,8,256,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
5_1_2,5:1:2,3 2,24.734148,1.0,raw_spectrum_5_1_2.npy,639,0.8081653787615666,1.0001751398563055,2.8929219247532876,640,640,0.00613172248349845,0.24270712612329493,4.120192167295497,48,8,256,all,BEM_V5_SOFT_INDEX_HEAT_KERNEL,True
