target,target_id,reference,reference_id,L_cert_target_database,L_cert_reference_database,L_v8_geom_raw_if_available,L_v8_used_if_available,delta_L_v8_geom_minus_cert,scale_geom_to_cert,NsoftV,leading_full_cert,leading_half_alpha_inv_cert,status
6_1,6:1:3,0_1,0:1:2,28.915367,12.0,28.35891235098048,28.35891235098048,-0.5564546490195212,1.0196218614498551,16.755160819145562,484.48162422961457,242.24081211480728,CERTIFIED_LENGTH_FROM_IDEAL_DATABASE_L_COLUMN_ALPHA_BLIND
