E,R_over_a,C_mm,C_ml,C_ll,lambda_min,lambda_max,sector_nm,sector_nl,action_bem,action_pressure,action_total,pressure_Ep,pressure_kappa_eff,d_action_bem_dlogE,d2_action_bem_dlogE2,d_action_pressure_dlogE,d2_action_pressure_dlogE2,d_action_total_dlogE,d2_action_total_dlogE2,d_lambda_min_dlogE,d2_lambda_min_dlogE2
259.9999999999999,259.9999999999999,234.25003488090442,96.74146038687286,307.1259143841306,167.311799373771,374.06414989126404,2,3,2431.0154468116334,2272.1073509575535,4703.122797769187,274.0748756567669,6736.341149140669,-0.00751215889484727,0.007181593357106199,-979.5043352469951,8644.157218828022,-979.5118474058899,8644.164399743238,-0.0025396672968389356,0.0024272273372565093
260.17862621209105,260.17862621209105,234.25003230221637,96.74146038706782,307.1259143834519,167.311797629558,374.0641490561103,2,3,2431.015441652373,2271.4346391343734,4702.450080786746,274.0748756567669,6736.341149140669,-0.007507226662710309,0.010767211353494233,-973.5676318008918,12975.150062990142,-973.5751390280202,12975.160830201581,-0.0025380003062309697,0.0036393001391406
260.3573751446575,260.3573751446575,234.25002972691274,96.74146038726231,307.1259143827751,167.3117958876347,374.0641482220531,2,3,2431.015436499887,2270.770081824564,4701.785518324451,274.0748756567669,6736.341149140669,-0.007497369311749935,0.01434299794822902,-961.6819805298001,17323.989762893878,-961.6894778991118,17324.0041064003,-0.002534668441512622,0.004848247657093685
260.5362468820117,260.5362468820117,234.2500271549892,96.74146038745623,307.12591438210006,167.31179414799823,374.06414738909103,2,3,2431.015431354166,2270.113695846709,4701.129127200875,274.0748756567669,6736.341149140669,-0.007487525464966893,0.014323843665728475,-949.7718152459711,17359.720284025767,-949.7793027712032,17359.734607700026,-0.0025313408696092665,0.004842039465973391
260.71524150852287,260.71524150852287,234.25002458644138,96.74146038764962,307.12591438142687,167.31179241064564,374.0641465572226,2,3,2431.015426215202,2269.4654980540845,4700.480924269286,274.0748756567669,6736.341149140669,-0.007477694423869252,0.01430604543861591,-937.8370853886008,17395.52449929889,-937.8445630832575,17395.53880483599,-0.0025280175323132426,0.004835852463215273
260.8943591086194,260.8943591086194,234.25002202126495,96.7414603878425,307.12591438075555,167.31179067557403,374.06414572644644,2,3,2431.0154210829846,2268.825505334722,4699.840926417706,274.0748756567669,6736.341149140669,-0.007467875024303794,0.014288586225361222,-925.877740293974,17431.402559936163,-925.885208169464,17431.416849030764,-0.0025246984587283805,0.004829633677911671
261.0735997667866,261.0735997667866,234.25001945945573,96.7414603880349,307.12591438008604,167.3117889427804,374.0641448967614,2,3,2431.0154159575077,2268.1937346114896,4699.209150568997,274.0748756567669,6736.341149140669,-0.007458067964762449,0.014269940463643493,-913.8937291936018,17467.354617985082,-913.9011872611009,17467.36888877314,-0.0025213836634065956,0.004823383110063251
261.25296356756866,261.25296356756866,234.2500169010092,96.74146038822673,307.1259143794184,167.31178721226195,374.06414406816566,2,3,2431.0154108387615,2267.570202842154,4698.585613680915,274.0748756567669,6736.341149140669,-0.007448274176567793,0.01425095568806789,-901.8850012149196,17503.38082716614,-901.8924494883977,17503.3950776133,-0.0025180731754517183,0.004817174918942735
261.4324505955671,261.4324505955671,234.25001434592113,96.74146038841809,307.12591437875255,167.31178548401553,374.06414324065815,2,3,2431.0154057267373,2266.9549270194584,4697.970332746196,274.0748756567669,6736.341149140669,-0.0074384931940585375,0.01423230992634128,-889.8515053782612,17539.481340724626,-889.8589438716881,17539.495572526008,-0.002514766907552257,0.004811040887101825
261.61206093544246,261.61206093544246,234.25001179418712,96.74146038860887,307.1259143780885,167.31178375803847,374.06414241423715,2,3,2431.0154006214257,2266.3479241711943,4697.36332479262,274.0748756567669,6736.341149140669,-0.007428725017234683,0.014214172685387716,-877.7931906005833,17575.65631104738,-877.8006193256006,17575.670525389607,-0.002511464845156297,0.0048048432901641736
