name,family,normalization,params,c_over_v,c2_over_v2,gamma_ratio,slope_boundary,axis_f0,axis_rho0,axis_velocity_regular,density_core_regular,boundary_circulation_match,exterior_slope_match,finite_weighted_energy,admissibility_score_4,denom,numer,notes
uniform_boundary,Euler toy,boundary,default,1.0,1.0,1.0,0.0,1.0,1.0,False,False,True,False,True,2,0.24999999999921874,0.24999999999921874,constant tangential speed; c/v=1 but axis vector field is not regular
solid_body_boundary,Euler/Rankine core,boundary,p=1.0,0.8164965809258125,0.6666666666635418,1.0,1.000000000001,0.0,1.0,True,False,True,False,True,3,0.24999999999921874,0.16666666666536462,regular core f=x; expected c/v=sqrt(2/3) for constant density
smooth_matched_poly,regular core + exterior slope match toy,boundary+slope,a0=2.0,1.032795558989754,1.0666666666689584,1.0,-1.0000000001009202,0.0,1.0,True,False,True,True,True,4,0.24999999999921874,0.26666666666640626,"regular f(0)=0, f(1)=1, f'(1)=-1; smooth bridge toy"
regularized_inv_r_boundary,Euler exterior regularized,boundary,eps=0.05,1.405331017358811,1.9749552683507507,1.0,-0.9975062345124462,20.024984394500784,1.0,False,False,True,True,True,3,0.24999999999921874,0.4937388170861447,"regularized exterior-like 1/r; good slope, poor core regularity"
lamb_oseen_boundary,Navier-Stokes/Lamb-Oseen-like,boundary,sigma=0.35,1.2781120378867894,1.6335703813911218,1.0,-0.9953467478784893,0.0,1.0,True,False,True,True,True,4,0.24999999999921874,0.4083925953465042,"smooth regular core with circulation-spread parameter sigma, boundary normalized"
nlse_tanh_density_phase,NLSE/GP density-regularized phase vortex,boundary phase speed + density core,xi=0.35,1.3370156580700194,1.7876108699244069,1.0,-1.0000000001009202,999999999999999.9,0.0,False,True,True,True,True,3,0.23371654446097917,0.4177942353596173,singular phase velocity but density vanishes at core; weighted energy finite
nlse_pade_density_phase,NLSE/GP Pade density phase vortex,boundary phase speed + Pade density core,xi=0.35,1.3318990788621132,1.7739551562737457,1.0,-1.0000000001009202,999999999999999.9,0.0,False,True,True,True,True,3,0.20537094192958322,0.36431884138478016,1/r phase velocity with Pade density depletion
gaussian_core_max,localized core toy,peak,sigma=0.35,0.08662051977256827,0.00750311444566989,0.00028493048887656886,-16.326530671539523,1.0,1.0,False,False,False,False,True,1,0.24999999999921874,0.0018757786114116106,peak-normalized central swirl; usually poor boundary circulation
gaussian_shell,shell / boundary-layer toy,peak shell,"r0=0.75,sigma=0.12",0.609287910378271,0.37123175773312,0.11416176000968689,-17.361111138056586,3.293714110306081e-09,1.0,True,False,False,False,True,2,0.24999999999921874,0.09280793943298997,shell-like swirl concentration away from axis
