model,status,n_points,M_min,M_max,rms,S_inf,S_inf_se,alpha_inv_pred_blind,c_sqrt,c_sqrt_se,knot,reference,target_selected,fit_tail_frac,max_common_modes,c_inv,c_inv_se,c_threehalf,c_threehalf_se
sqrt,PASS_FIT,90,30,119,0.0024032210987616417,-0.02852384927546516,0.0012995881834332315,-0.01426192463773258,0.13174504737223863,0.010424052704733275,3_1,0_1,True,0.75,119,,,,
sqrt+inv,PASS_FIT,90,30,119,0.0011690380043316328,-0.08726892401449918,0.0035637185883024107,-0.04363446200724959,1.0632247297787694,0.05583420123712586,3_1,0_1,True,0.75,119,-3.545343808502316,0.2116245698088011,,
sqrt+inv+threehalf,PASS_FIT,90,30,119,0.0005403918044449101,-0.25287258864170986,0.009455254293855846,-0.12643629432085493,4.96628671807892,0.22093017748635194,3_1,0_1,True,0.75,119,-33.466490372959186,1.6848095343049034,74.62725067839361,4.1949635041160205
sqrt,PASS_FIT,90,30,119,0.004314747064155442,-0.03435795479713954,0.002333282735395874,-0.01717897739856977,0.2255648405769477,0.018715361157375748,4_1,0_1,False,0.75,119,,,,
sqrt+inv,PASS_FIT,90,30,119,0.0020173315642844467,-0.14106746123377945,0.006149673464653446,-0.07053373061688972,1.9175830669034644,0.09634938821912852,4_1,0_1,False,0.75,119,-6.440061394663575,0.3651865233393251,,
sqrt+inv+threehalf,PASS_FIT,90,30,119,0.0007928422987164333,-0.4374040283181496,0.013872389417507023,-0.2187020141590748,8.901848743233888,0.3241403521173603,4_1,0_1,False,0.75,119,-59.98193123250369,2.471888457764054,133.54042210818417,6.154690874802027
