normalizer,description,denominator,DeltaF_pair_raw,DeltaF_phys_cert_normalized,correction_to_leading_ratio,gate
raw,no correction normalizer,1.0,43.103657584902415,43.103657584902415,0.15713517614283978,FAIL_NOT_SUBLEADING
Mmax,M_max,163.0,43.103657584902415,0.2644396170852909,0.0009640194855388943,PASS_SUBLEADING_CORRECTION
sqrtM,sqrt(M_max),12.767145334803704,43.103657584902415,3.3761390236077498,0.012307776877457762,PASS_SUBLEADING_CORRECTION
Lcert,certified length,16.371637,43.103657584902415,2.6328251466180452,0.00959801247381919,PASS_SUBLEADING_CORRECTION
Lcert2,certified length squared,268.030498059769,43.103657584902415,0.16081624254300564,0.0005862585686342294,PASS_SUBLEADING_CORRECTION
Lcert3,certified length cubed,4388.098019163743,43.103657584902415,0.009822856599068598,3.580940431517199e-05,PASS_SUBLEADING_CORRECTION
NsoftV,N_soft V_soft,16.755160819145562,43.103657584902415,2.5725600637416326,0.009378315006280731,PASS_SUBLEADING_CORRECTION
NsoftV_Lcert,N_soft V_soft L_cert,274.30941080767377,43.103657584902415,0.15713517614283978,0.0005728391733997481,PASS_SUBLEADING_CORRECTION
leading_full_cert,full leading bracket term NsoftV L_cert,274.30941080767377,43.103657584902415,0.15713517614283978,0.0005728391733997481,PASS_SUBLEADING_CORRECTION
leading_half_cert,half leading term,137.15470540383689,43.103657584902415,0.31427035228567957,0.0011456783467994963,PASS_SUBLEADING_CORRECTION
M_Lcert,M_max L_cert,2668.576831,43.103657584902415,0.016152301512994145,5.8883512109320185e-05,PASS_SUBLEADING_CORRECTION
sqrtM_Lcert,sqrt(M_max) L_cert,209.0190689476497,43.103657584902415,0.206218780907966,0.0007517743569233646,PASS_SUBLEADING_CORRECTION
M_Lcert2,M_max L_cert^2,43688.971183742346,43.103657584902415,0.0009866027149877648,3.596678335179322e-06,PASS_SUBLEADING_CORRECTION
