chi_R,A_chi_mu,A_chi_selfdual,A_dual_minus_A_mu
0.7138569284642321,6.31722062853431,6.31722062853431,0.0
0.7176088044022011,6.291676423781776,6.291676423781776,0.0
0.7213606803401701,6.266436963280531,6.266436963280531,0.0
0.7251125562781391,6.241497516609288,6.241497516609288,0.0
0.7288644322161081,6.216853450747337,6.216853450747337,0.0
0.7326163081540771,6.192500227580503,6.192500227580503,0.0
0.736368184092046,6.168433401483351,6.168433401483351,0.0
0.7401200600300151,6.144648616974928,6.144648616974928,0.0
0.743871935967984,6.121141606445455,6.121141606445455,0.0
0.747623811905953,6.097908187951454,6.097908187951454,0.0
0.751375687843922,6.074944263076945,6.074944263076945,0.0
0.7551275637818909,6.052245814858407,6.052245814858407,0.0
0.7588794397198599,6.029808905771278,6.029808905771278,0.0
0.7626313156578289,6.0076296757759,6.0076296757759,0.0
0.7663831915957979,5.985704340420863,5.985704340420863,0.0
0.7701350675337668,5.964029189001776,5.964029189001776,0.0
0.7738869434717359,5.9426005827736095,5.9426005827736095,0.0
0.7776388194097048,5.9214149532147875,5.9214149532147875,0.0
0.7813906953476739,5.9004688003412715,5.9004688003412715,0.0
0.7851425712856428,5.879758691069014,5.879758691069014,0.0
0.7888944472236118,5.859281257623104,5.859281257623104,0.0
0.7926463231615808,5.839033195992126,5.839033195992126,0.0
0.7963981990995498,5.819011264426183,5.819011264426183,0.0
0.8001500750375188,5.799212281977187,5.799212281977187,0.0
0.8039019509754878,5.77963312708003,5.77963312708003,0.0
0.8076538269134568,5.76027073617329,5.76027073617329,0.0
0.8114057028514257,5.741122102358208,5.741122102358208,0.0
0.8151575787893948,5.722184274094703,5.722184274094703,0.0
0.8189094547273637,5.703454353933228,5.703454353933228,0.0
0.8226613306653328,5.684929497281325,5.684929497281325,0.0
0.8264132066033016,5.666606911203786,5.666606911203786,0.0
0.8301650825412706,5.648483853255342,5.648483853255342,0.0
0.8339169584792396,5.630557630344867,5.630557630344867,0.0
0.8376688344172086,5.612825597630108,5.612825597630108,0.0
0.8414207103551776,5.595285157441979,5.595285157441979,0.0
0.8451725862931465,5.577933758237509,5.577933758237509,0.0
0.8489244622311156,5.560768893580556,5.560768893580556,0.0
0.8526763381690845,5.543788101149431,5.543788101149431,0.0
0.8564282141070536,5.526988961770604,5.526988961770604,0.0
0.8601800900450225,5.510369098477707,5.510369098477707,0.0
0.8639319659829915,5.4939261755950355,5.4939261755950355,0.0
0.8676838419209605,5.477657897844859,5.477657897844859,0.0
0.8714357178589295,5.461562009477759,5.461562009477759,0.0
0.8751875937968985,5.4456362934253635,5.4456362934253635,0.0
0.8789394697348674,5.429878570474765,5.429878570474765,0.0
0.8826913456728365,5.414286698463995,5.414286698463995,0.0
0.8864432216108054,5.3988585714979385,5.3988585714979385,0.0
0.8901950975487745,5.383592119184065,5.383592119184065,0.0
0.8939469734867433,5.368485305887415,5.368485305887415,0.0
0.8976988494247123,5.353536130004261,5.353536130004261,0.0
0.9014507253626813,5.338742623253913,5.338742623253913,0.0
0.9052026013006503,5.324102849988133,5.324102849988133,0.0
0.9089544772386193,5.30961490651765,5.30961490651765,0.0
0.9127063531765883,5.2952769204552945,5.2952769204552945,0.0
0.9164582291145573,5.281087050075255,5.281087050075255,0.0
0.9202101050525262,5.267043483688026,5.267043483688026,0.0
0.9239619809904953,5.25314443903056,5.25314443903056,0.0
0.9277138569284642,5.2393881626712515,5.2393881626712515,0.0
0.9314657328664333,5.225772929429269,5.225772929429269,0.0
0.9352176088044022,5.212297041807879,5.212297041807879,0.0
0.9389694847423712,5.1989588294413585,5.1989588294413585,0.0
0.9427213606803402,5.185756648555108,5.185756648555108,0.0
0.9464732366183092,5.172688881438605,5.172688881438605,0.0
0.9502251125562782,5.1597539359308495,5.1597539359308495,0.0
0.9539769884942471,5.146950244917949,5.146950244917949,0.0
0.9577288644322162,5.134276265842505,5.134276265842505,0.0
0.961480740370185,5.121730480224503,5.121730480224503,0.0
0.9652326163081542,5.109311393193357,5.109311393193357,0.0
0.968984492246123,5.097017533030842,5.097017533030842,0.0
0.972736368184092,5.084847450724591,5.084847450724591,0.0
0.976488244122061,5.072799719531897,5.072799719531897,0.0
0.98024012006003,5.060872934553523,5.060872934553523,0.0
0.983991995997999,5.049065712317267,5.049065712317267,0.0
0.987743871935968,5.037376690371015,5.037376690371015,0.0
0.991495747873937,5.025804526885036,5.025804526885036,0.0
0.9952476238119059,5.014347900263276,5.014347900263276,0.0
0.998999499749875,5.003005508763395,5.003005508763395,0.0
1.002751375687844,4.9917760701253595,4.9917760701253595,0.0
1.006503251625813,4.980658321208318,4.980658321208318,0.0
1.0102551275637819,4.969651017635582,4.969651017635582,0.0
1.0140070035017508,4.958752933447483,4.958752933447483,0.0
1.0177588794397199,4.947962860761912,4.947962860761912,0.0
1.021510755377689,4.9372796094423315,4.9372796094423315,0.0
1.0252626313156579,4.926702006773087,4.926702006773087,0.0
1.0290145072536268,4.9162288971418135,4.9162288971418135,0.0
1.0327663831915959,4.905859141728772,4.905859141728772,0.0
1.0365182591295647,4.895591618202924,4.895591618202924,0.0
1.0402701350675336,4.885425220424591,4.885425220424591,0.0
1.0440220110055027,4.87535885815452,4.87535885815452,0.0
1.0477738869434718,4.865391456769205,4.865391456769205,0.0
1.0515257628814407,4.855521956982297,4.855521956982297,0.0
1.0552776388194096,4.8457493145719575,4.8457493145719575,0.0
1.0590295147573787,4.836072500114016,4.836072500114016,0.0
1.0627813906953478,4.826490498720765,4.826490498720765,0.0
1.0665332666333167,4.817002309785287,4.817002309785287,0.0
1.0702851425712856,4.807606946731136,4.807606946731136,0.0
1.0740370185092547,4.798303436767289,4.798303436767289,0.0
1.0777888944472236,4.789090820648198,4.789090820648198,0.0
1.0815407703851925,4.7799681524388475,4.7799681524388475,0.0
1.0852926463231616,4.770934499284674,4.770934499284674,0.0
1.0890445222611307,4.761988941186257,4.761988941186257,0.0
1.0927963981990996,4.753130570778637,4.753130570778637,0.0
1.0965482741370685,4.744358493115171,4.744358493115171,0.0
1.1003001500750376,4.735671825455806,4.735671825455806,0.0
1.1040520260130067,4.727069697059676,4.727069697059676,0.0
1.1078039019509756,4.718551248981908,4.718551248981908,0.0
1.1115557778889444,4.710115633874543,4.710115633874543,0.0
1.1153076538269135,4.701762015791479,4.701762015791479,0.0
1.1190595297648824,4.693489569997337,4.693489569997337,0.0
1.1228114057028513,4.685297482780152,4.685297482780152,0.0
1.1265632816408204,4.677184951267819,4.677184951267819,0.0
1.1303151575787895,4.669151183248185,4.669151183248185,0.0
1.1340670335167584,4.661195396992718,4.661195396992718,0.0
1.1378189094547273,4.653316821083656,4.653316821083656,0.0
1.1415707853926964,4.64551469424458,4.64551469424458,0.0
1.1453226613306655,4.637788265174299,4.637788265174299,0.0
1.1490745372686342,4.630136792384002,4.630136792384002,0.0
1.1528264132066033,4.622559544037586,4.622559544037586,0.0
1.1565782891445724,4.615055797795091,4.615055797795091,0.0
1.1603301650825413,4.607624840659174,4.607624840659174,0.0
1.1640820410205102,4.60026596882455,4.60026596882455,0.0
1.1678339169584793,4.5929784875303366,4.5929784875303366,0.0
1.1715857928964484,4.585761710915236,4.585761710915236,0.0
1.1753376688344173,4.578614961875489,4.578614961875489,0.0
1.1790895447723861,4.571537571925547,4.571537571925547,0.0
1.1828414207103553,4.56452888106138,4.56452888106138,0.0
1.1865932966483241,4.557588237626402,4.557588237626402,0.0
1.190345172586293,4.550714998179906,4.550714998179906,0.0
1.1940970485242621,4.543908527367999,4.543908527367999,0.0
1.1978489244622312,4.537168197796957,4.537168197796957,0.0
1.2016008004002001,4.530493389908942,4.530493389908942,0.0
1.205352676338169,4.523883491860062,4.523883491860062,0.0
1.2091045522761381,4.5173378994006725,4.5173378994006725,0.0
1.2128564282141072,4.5108560157579305,4.5108560157579305,0.0
1.216608304152076,4.504437251520497,4.504437251520497,0.0
1.220360180090045,4.49808102452538,4.49808102452538,0.0
1.224112056028014,4.491786759746853,4.491786759746853,0.0
1.227863931965983,4.485553889187413,4.485553889187413,0.0
1.2316158079039519,4.479381851770727,4.479381851770727,0.0
1.235367683841921,4.473270093236535,4.473270093236535,0.0
1.23911955977989,4.467218066037459,4.467218066037459,0.0
1.242871435717859,4.461225229237682,4.461225229237682,0.0
1.2466233116558278,4.455291048413452,4.455291048413452,0.0
1.250375187593797,4.449414995555389,4.449414995555389,0.0
1.254127063531766,4.443596548972531,4.443596548972531,0.0
1.2578789394697347,4.437835193198111,4.437835193198111,0.0
1.2616308154077038,4.432130418896998,4.432130418896998,0.0
1.265382691345673,4.426481722774809,4.426481722774809,0.0
1.2691345672836418,4.4208886074886085,4.4208886074886085,0.0
1.2728864432216107,4.415350581559202,4.415350581559202,0.0
1.2766383191595798,4.409867159284971,4.409867159284971,0.0
1.280390195097549,4.404437860657229,4.404437860657229,0.0
1.2841420710355178,4.3990622112770446,4.3990622112770446,0.0
1.2878939469734867,4.393739742273545,4.393739742273545,0.0
1.2916458229114558,4.388469990223617,4.388469990223617,0.0
1.2953976988494247,4.38325249707302,4.38325249707302,0.0
1.2991495747873936,4.378086810058861,4.378086810058861,0.0
1.3029014507253627,4.372972481633406,4.372972481633406,0.0
1.3066533266633318,4.367909069389212,4.367909069389212,0.0
1.3104052026013007,4.362896135985534,4.362896135985534,0.0
1.3141570785392696,4.357933249076003,4.357933249076003,0.0
1.3179089544772387,4.3530199812375345,4.3530199812375345,0.0
1.3216608304152078,4.348155909900446,4.348155909900446,0.0
1.3254127063531767,4.343340617279766,4.343340617279766,0.0
1.3291645822911455,4.3385736903077055,4.3385736903077055,0.0
1.3329164582291146,4.333854720567264,4.333854720567264,0.0
1.3366683341670835,4.329183304226964,4.329183304226964,0.0
1.3404202101050524,4.32455904197667,4.32455904197667,0.0
1.3441720860430215,4.319981538964495,4.319981538964495,0.0
1.3479239619809906,4.315450404734748,4.315450404734748,0.0
1.3516758379189595,4.310965253166924,4.310965253166924,0.0
1.3554277138569284,4.306525702415703,4.306525702415703,0.0
1.3591795897948975,4.302131374851946,4.302131374851946,0.0
1.3629314657328666,4.2977818970046595,4.2977818970046595,0.0
1.3666833416708355,4.293476899503925,4.293476899503925,0.0
1.3704352176088044,4.289216017024756,4.289216017024756,0.0
1.3741870935467735,4.284998888231884,4.284998888231884,0.0
1.3779389694847424,4.28082515572544,4.28082515572544,0.0
1.3816908454227113,4.27669446598752,4.27669446598752,0.0
1.3854427213606804,4.272606469329627,4.272606469329627,0.0
1.3891945972986495,4.26856081984096,4.26856081984096,0.0
1.3929464732366184,4.264557175337534,4.264557175337534,0.0
1.3966983491745872,4.2605951973121226,4.2605951973121226,0.0
1.4004502251125563,4.256674550885016,4.256674550885016,0.0
1.4042021010505255,4.252794904755548,4.252794904755548,0.0
1.4079539769884941,4.248955931154421,4.248955931154421,0.0
1.4117058529264632,4.245157305796768,4.245157305796768,0.0
1.4154577288644323,4.241398707835982,4.241398707835982,0.0
1.4192096048024012,4.237679819818263,4.237679819818263,0.0
1.42296148074037,4.234000327637892,4.234000327637892,0.0
1.4267133566783392,4.230359920493206,4.230359920493206,0.0
1.4304652326163083,4.226758290843271,4.226758290843271,0.0
1.4342171085542772,4.22319513436523,4.22319513436523,0.0
1.437968984492246,4.21967014991232,4.21967014991232,0.0
1.4417208604302152,4.216183039472547,4.216183039472547,0.0
1.445472736368184,4.212733508128004,4.212733508128004,0.0
1.449224612306153,4.209321264014817,4.209321264014817,0.0
1.452976488244122,4.205946018283716,4.205946018283716,0.0
1.4567283641820912,4.202607485061211,4.202607485061211,0.0
1.46048024012006,4.199305381411377,4.199305381411377,0.0
1.464232116058029,4.1960394272982064,4.1960394272982064,0.0
1.467983991995998,4.192809345548563,4.192809345548563,0.0
1.4717358679339672,4.18961486181568,4.18961486181568,0.0
1.475487743871936,4.186455704543236,4.186455704543236,0.0
1.479239619809905,4.183331604929959,4.183331604929959,0.0
1.482991495747874,4.180242296894779,4.180242296894779,0.0
1.486743371685843,4.177187517042505,4.177187517042505,0.0
1.4904952476238118,4.174167004630021,4.174167004630021,0.0
1.494247123561781,4.171180501532989,4.171180501532989,0.0
1.49799899949975,4.168227752213058,4.168227752213058,0.0
1.501750875437719,4.165308503685553,4.165308503685553,0.0
1.5055027513756878,4.162422505487667,4.162422505487667,0.0
1.509254627313657,4.159569509647101,4.159569509647101,0.0
1.5130065032516258,4.156749270651196,4.156749270651196,0.0
1.5167583791895949,4.153961545416507,4.153961545416507,0.0
1.5205102551275638,4.1512060932588355,4.1512060932588355,0.0
1.5242621310655329,4.148482675863695,4.148482675863695,0.0
1.5280140070035018,4.145791057257226,4.145791057257226,0.0
1.5317658829414709,4.143131003777525,4.143131003777525,0.0
1.5355177588794398,4.140502284046406,4.140502284046406,0.0
1.5392696348174086,4.137904668941555,4.137904668941555,0.0
1.5430215107553777,4.135337931569124,4.135337931569124,0.0
1.5467733866933466,4.132801847236685,4.132801847236685,0.0
1.5505252626313157,4.130296193426606,4.130296193426606,0.0
1.5542771385692846,4.1278207497698,4.1278207497698,0.0
1.5580290145072537,4.125375298019856,4.125375298019856,0.0
1.5617808904452226,4.122959622027542,4.122959622027542,0.0
1.5655327663831917,4.120573507715672,4.120573507715672,0.0
1.5692846423211606,4.1182167430543455,4.1182167430543455,0.0
1.5730365182591295,4.1158891180365185,4.1158891180365185,0.0
1.5767883941970986,4.113590424653951,4.113590424653951,0.0
1.5805402701350675,4.111320456873475,4.111320456873475,0.0
1.5842921460730366,4.109079010613611,4.109079010613611,0.0
1.5880440220110055,4.106865883721511,4.106865883721511,0.0
1.5917958979489746,4.104680875950232,4.104680875950232,0.0
1.5955477738869435,4.102523788936324,4.102523788936324,0.0
1.5992996498249126,4.100394426177743,4.100394426177743,0.0
1.6030515257628815,4.098292593012062,4.098292593012062,0.0
1.6068034017008506,4.096218096594997,4.096218096594997,0.0
1.6105552776388194,4.09417074587923,4.09417074587923,0.0
1.6143071535767883,4.0921503515935225,4.0921503515935225,0.0
1.6180590295147574,4.090156726222131,4.090156726222131,0.0
1.6218109054527263,4.088189683984497,4.088189683984497,0.0
1.6255627813906954,4.086249040815222,4.086249040815222,0.0
1.6293146573286643,4.084334614344323,4.084334614344323,0.0
1.6330665332666334,4.082446223877753,4.082446223877753,0.0
1.6368184092046023,4.080583690378196,4.080583690378196,0.0
1.6405702851425714,4.078746836446124,4.078746836446124,0.0
1.6443221610805403,4.076935486301107,4.076935486301107,0.0
1.6480740370185092,4.0751494657633875,4.0751494657633875,0.0
1.6518259129564783,4.073388602235703,4.073388602235703,0.0
1.6555777888944472,4.071652724685352,4.071652724685352,0.0
1.6593296648324163,4.069941663626507,4.069941663626507,0.0
1.6630815407703852,4.068255251102766,4.068255251102766,0.0
1.6668334167083543,4.066593320669939,4.066593320669939,0.0
1.6705852926463232,4.064955707379068,4.064955707379068,0.0
1.6743371685842923,4.063342247759673,4.063342247759673,0.0
1.6780890445222612,4.061752779803227,4.061752779803227,0.0
1.6818409204602303,4.0601871429468455,4.0601871429468455,0.0
1.6855927963981991,4.0586451780571995,4.0586451780571995,0.0
1.689344672336168,4.05712672741464,4.05712672741464,0.0
1.6930965482741371,4.055631634697538,4.055631634697538,0.0
1.696848424212106,4.054159744966823,4.054159744966823,0.0
1.7006003001500751,4.052710904650737,4.052710904650737,0.0
1.704352176088044,4.051284961529782,4.051284961529782,0.0
1.7081040520260131,4.049881764721869,4.049881764721869,0.0
1.711855927963982,4.048501164667664,4.048501164667664,0.0
1.7156078039019511,4.047143013116122,4.047143013116122,0.0
1.71935967983992,4.045807163110214,4.045807163110214,0.0
1.7231115557778889,4.044493468972838,4.044493468972838,0.0
1.726863431715858,4.043201786292915,4.043201786292915,0.0
1.7306153076538269,4.0419319719116675,4.0419319719116675,0.0
1.734367183591796,4.040683883909073,4.040683883909073,0.0
1.7381190595297649,4.039457381590493,4.039457381590493,0.0
1.741870935467734,4.0382523254734775,4.0382523254734775,0.0
1.7456228114057029,4.037068577274739,4.037068577274739,0.0
1.749374687343672,4.035905999897289,4.035905999897289,0.0
1.7531265632816408,4.034764457417752,4.034764457417752,0.0
1.7568784392196097,4.033643815073824,4.033643815073824,0.0
1.7606303151575788,4.0325439392519105,4.0325439392519105,0.0
1.7643821910955477,4.031464697474907,4.031464697474907,0.0
1.7681340670335168,4.030405958390144,4.030405958390144,0.0
1.7718859429714857,4.029367591757483,4.029367591757483,0.0
1.7756378189094548,4.028349468437558,4.028349468437558,0.0
1.7793896948474237,4.027351460380176,4.027351460380176,0.0
1.7831415707853928,4.026373440612858,4.026373440612858,0.0
1.7868934467233617,4.0254152832295205,4.0254152832295205,0.0
1.7906453226613308,4.024476863379308,4.024476863379308,0.0
1.7943971985992997,4.023558057255558,4.023558057255558,0.0
1.7981490745372686,4.022658742084911,4.022658742084911,0.0
1.8019009504752377,4.021778796116548,4.021778796116548,0.0
1.8056528264132066,4.020918098611572,4.020918098611572,0.0
1.8094047023511757,4.020076529832513,4.020076529832513,0.0
1.8131565782891446,4.019253971032971,4.019253971032971,0.0
1.8169084542271137,4.018450304447378,4.018450304447378,0.0
1.8206603301650826,4.017665413280895,4.017665413280895,0.0
1.8244122061030517,4.016899181699432,4.016899181699432,0.0
1.8281640820410205,4.016151494819787,4.016151494819787,0.0
1.8319159579789894,4.015422238699907,4.015422238699907,0.0
1.8356678339169585,4.014711300329276,4.014711300329276,0.0
1.8394197098549274,4.014018567619409,4.014018567619409,0.0
1.8431715857928965,4.013343929394471,4.013343929394471,0.0
1.8469234617308654,4.012687275382003,4.012687275382003,0.0
1.8506753376688345,4.0120484962037715,4.0120484962037715,0.0
1.8544272136068034,4.011427483366717,4.011427483366717,0.0
1.8581790895447725,4.01082412925402,4.01082412925402,0.0
1.8619309654827414,4.010238327116271,4.010238327116271,0.0
1.8656828414207105,4.0096699710627535,4.0096699710627535,0.0
1.8694347173586794,4.009118956052819,4.009118956052819,0.0
1.8731865932966483,4.008585177887381,4.008585177887381,0.0
1.8769384692346174,4.008068533200502,4.008068533200502,0.0
1.8806903451725863,4.007568919451081,4.007568919451081,0.0
1.8844422211105554,4.007086234914643,4.007086234914643,0.0
1.8881940970485243,4.00662037867523,4.00662037867523,0.0
1.8919459729864934,4.006171250617376,4.006171250617376,0.0
1.8956978489244622,4.005738751418195,4.005738751418195,0.0
1.8994497248624314,4.005322782539545,4.005322782539545,0.0
1.9032016008004002,4.004923246220297,4.004923246220297,0.0
1.9069534767383691,4.004540045468694,4.004540045468694,0.0
1.9107053526763382,4.00417308405479,4.00417308405479,0.0
1.9144572286143071,4.003822266502993,4.003822266502993,0.0
1.9182091045522762,4.003487498084679,4.003487498084679,0.0
1.921960980490245,4.003168684810912,4.003168684810912,0.0
1.9257128564282142,4.002865733425227,4.002865733425227,0.0
1.929464732366183,4.0025785513965175,4.0025785513965175,0.0
1.9332166083041522,4.002307046911993,4.002307046911993,0.0
1.936968484242121,4.00205112887022,4.00205112887022,0.0
1.94072036018009,4.001810706874252,4.001810706874252,0.0
1.944472236118059,4.001585691224825,4.001585691224825,0.0
1.948224112056028,4.001375992913648,4.001375992913648,0.0
1.951975987993997,4.001181523616754,4.001181523616754,0.0
1.955727863931966,4.001002195687946,4.001002195687946,0.0
1.959479739869935,4.000837922152294,4.000837922152294,0.0
1.963231615807904,4.000688616699738,4.000688616699738,0.0
1.966983491745873,4.000554193678732,4.000554193678732,0.0
1.970735367683842,4.000434568089984,4.000434568089984,0.0
1.974487243621811,4.000329655580261,4.000329655580261,0.0
1.97823911955978,4.0002393724362495,4.0002393724362495,0.0
1.9819909954977488,4.000163635578517,4.000163635578517,0.0
1.985742871435718,4.000102362555506,4.000102362555506,0.0
1.9894947473736868,4.000055471537629,4.000055471537629,0.0
1.993246623311656,4.000022881311405,4.000022881311405,0.0
1.9969984992496248,4.000004511273673,4.000004511273673,0.0
2.000750375187594,4.000000281425874,4.000000281425874,0.0
2.0045022511255626,4.000010112368388,4.000010112368388,0.0
2.008254127063532,4.000033925294943,4.000033925294943,0.0
2.012006003001501,4.0000716419870805,4.0000716419870805,0.0
2.0157578789394694,4.000123184808684,4.000123184808684,0.0
2.019509754877439,4.000188476700575,4.000188476700575,0.0
2.0232616308154077,4.000267441175156,4.000267441175156,0.0
2.0270135067533768,4.000360002311126,4.000360002311126,0.0
2.030765382691346,4.000466084748249,4.000466084748249,0.0
2.0345172586293145,4.000585613682179,4.000585613682179,0.0
2.0382691345672836,4.000718514859344,4.000718514859344,0.0
2.0420210105052528,4.000864714571886,4.000864714571886,0.0
2.0457728864432214,4.00102413965266,4.00102413965266,0.0
2.049524762381191,4.001196717470281,4.001196717470281,0.0
2.0532766383191596,4.001382375924227,4.001382375924227,0.0
2.0570285142571283,4.001581043440008,4.001581043440008,0.0
2.060780390195098,4.001792648964366,4.001792648964366,0.0
2.0645322661330665,4.002017121960544,4.002017121960544,0.0
2.0682841420710356,4.002254392403603,4.002254392403603,0.0
2.0720360180090047,4.002504390775783,4.002504390775783,0.0
2.0757878939469734,4.002767048061927,4.002767048061927,0.0
2.0795397698849425,4.003042295744938,4.003042295744938,0.0
2.0832916458229116,4.0033300658013005,4.0033300658013005,0.0
2.0870435217608803,4.003630290696643,4.003630290696643,0.0
2.0907953976988494,4.003942903381347,4.003942903381347,0.0
2.0945472736368185,4.00426783728621,4.00426783728621,0.0
2.098299149574787,4.004605026318142,4.004605026318142,0.0
2.1020510255127567,4.004954404855926,4.004954404855926,0.0
2.1058029014507254,4.005315907746009,4.005315907746009,0.0
2.1095547773886945,4.005689470298346,4.005689470298346,0.0
2.1133066533266636,4.00607502828228,4.00607502828228,0.0
2.1170585292646322,4.006472517922477,4.006472517922477,0.0
2.1208104052026013,4.0068818758949,4.0068818758949,0.0
2.1245622811405704,4.007303039322816,4.007303039322816,0.0
2.128314157078539,4.007735945772863,4.007735945772863,0.0
2.132066033016508,4.00818053325114,4.00818053325114,0.0
2.1358179089544773,4.0086367401993535,4.0086367401993535,0.0
2.139569784892446,4.009104505490996,4.009104505490996,0.0
2.1433216608304155,4.009583768427568,4.009583768427568,0.0
2.147073536768384,4.0100744687348335,4.0100744687348335,0.0
2.1508254127063533,4.010576546559127,4.010576546559127,0.0
2.1545772886443224,4.011089942463686,4.011089942463686,0.0
2.158329164582291,4.011614597425031,4.011614597425031,0.0
2.16208104052026,4.012150452829376,4.012150452829376,0.0
2.1658329164582293,4.012697450469085,4.012697450469085,0.0
2.169584792396198,4.013255532539154,4.013255532539154,0.0
2.173336668334167,4.013824641633741,4.013824641633741,0.0
2.177088544272136,4.014404720742724,4.014404720742724,0.0
2.180840420210105,4.014995713248298,4.014995713248298,0.0
2.1845922961480744,4.015597562921602,4.015597562921602,0.0
2.188344172086043,4.016210213919395,4.016210213919395,0.0
2.192096048024012,4.016833610780744,4.016833610780744,0.0
2.1958479239619813,4.017467698423765,4.017467698423765,0.0
2.19959979989995,4.018112422142388,4.018112422142388,0.0
2.203351675837919,4.018767727603159,4.018767727603159,0.0
2.207103551775888,4.019433560842071,4.019433560842071,0.0
2.210855427713857,4.0201098682614305,4.0201098682614305,0.0
2.214607303651826,4.020796596626752,4.020796596626752,0.0
2.218359179589795,4.021493693063693,4.021493693063693,0.0
2.2221110555277637,4.022201105055004,4.022201105055004,0.0
2.225862931465733,4.022918780437528,4.022918780437528,0.0
2.229614807403702,4.023646667399214,4.023646667399214,0.0
2.233366683341671,4.024384714476176,4.024384714476176,0.0
2.23711855927964,4.025132870549765,4.025132870549765,0.0
2.2408704352176088,4.025891084843683,4.025891084843683,0.0
2.244622311155578,4.026659306921123,4.026659306921123,0.0
2.248374187093547,4.027437486681933,4.027437486681933,0.0
2.2521260630315156,4.028225574359814,4.028225574359814,0.0
2.2558779389694847,4.029023520519546,4.029023520519546,0.0
2.259629814907454,4.0298312760542325,4.0298312760542325,0.0
2.2633816908454225,4.030648792182587,4.030648792182587,0.0
2.267133566783392,4.031476020446234,4.031476020446234,0.0
2.2708854427213607,4.032312912707042,4.032312912707042,0.0
2.2746373186593294,4.033159421144484,4.033159421144484,0.0
2.278389194597299,4.034015498253024,4.034015498253024,0.0
2.2821410705352676,4.03488109683952,4.03488109683952,0.0
2.2858929464732367,4.0357561700206706,4.0357561700206706,0.0
2.289644822411206,4.03664067122047,4.03664067122047,0.0
2.2933966983491745,4.037534554167694,4.037534554167694,0.0
2.2971485742871436,4.038437772893415,4.038437772893415,0.0
