counterterm_model,status,n_points,M_min,M_max,rms,S_ren,S_ren_se,alpha_inv_half_RT_only,a_M,a_M_se,a_sqrtM,a_sqrtM_se,a_logM,a_logM_se,soft_action,S_total_soft_plus_RT,alpha_inv_pred_blind_with_soft,knot,reference,target_selected,counterterm_tail_frac,max_common_modes,soft_index_count,soft_volume_mode,soft_volume_value,b_inv_sqrt,b_inv_sqrt_se,b_inv,b_inv_se
hk,PASS_FIT,28,10,37,0.0023977079320871906,0.06642282319261032,0.01571532777813638,0.03321141159630516,0.038666459667673125,0.006367191035402468,-0.7943846265945504,0.11637111222544665,0.8975327990943679,0.13040847323690896,16.755160819145562,16.821583642338172,8.410791821169086,3_1,0_1,True,0.75,37,4,unit_ball,4.1887902047863905,,,,
hk+inv_sqrt,PASS_FIT,28,10,37,0.002226298910548902,-10.847139870404012,5.690645904434861,-5.423569935202006,0.12966639048112094,0.047832594579439495,-3.2707343407017606,1.2959445539542662,6.423272592843861,2.8839237115559526,16.755160819145562,5.90802094874155,2.954010474370775,3_1,0_1,True,0.75,37,4,unit_ball,4.1887902047863905,16.169021353019776,8.430964487096725,,
hk+inv_sqrt+inv,PASS_FIT,28,10,37,0.001937630387770256,-313.0518916651937,113.98637978294148,-156.52594583259685,0.9751894882718783,0.3214327269466316,-33.74296839825496,11.540021168553931,108.09258493063867,38.39590234363125,16.755160819145562,-296.29673084604815,-148.14836542302407,3_1,0_1,True,0.75,37,4,unit_ball,4.1887902047863905,611.5428513554702,224.46834356445586,-322.66818193343295,121.58464251247331
hk,PASS_FIT,28,10,37,0.0036213294667727138,-0.08855151255247008,0.0237353260592573,-0.04427575627623504,0.011820026705334394,0.009616557633440548,-0.37777687064044346,0.17575874531819327,0.511058945346301,0.1969597883586124,16.755160819145562,16.66660930659309,8.333304653296546,4_1,0_1,False,0.75,37,4,unit_ball,4.1887902047863905,,,,
hk+inv_sqrt,PASS_FIT,28,10,37,0.0029783223608898734,-25.341312838187292,7.612894146772947,-12.670656419093646,0.22238367104391488,0.0639900084127518,-6.10777266072691,1.733702794906283,13.297001728356262,3.85808681688206,16.755160819145562,-8.58615201904173,-4.293076009520865,4_1,0_1,False,0.75,37,4,unit_ball,4.1887902047863905,37.41330384590842,11.27886733304721,,
hk+inv_sqrt+inv,PASS_FIT,28,10,37,0.0025809743987623627,-435.0218425299613,151.83284174538784,-217.51092126498065,1.3686077079338475,0.42815680658699273,-47.417119768766916,15.371610285018381,151.12388063934574,51.14434702912089,16.755160819145562,-418.26668171081576,-209.13334085540788,4_1,0_1,False,0.75,37,4,unit_ball,4.1887902047863905,844.5252522564748,298.99770964014624,-437.4215524543913,161.95392660438372
