model,status,n_points,M_min,M_max,rms,S_inf,S_inf_se,alpha_inv_pred_blind,c_sqrt,c_sqrt_se,knot,reference,target_selected,fit_tail_frac,max_common_modes,c_inv,c_inv_se,c_threehalf,c_threehalf_se
sqrt,PASS_FIT,252,84,335,0.0025325017766695762,0.04645488817638057,0.0008169582807770541,0.023227444088190285,-0.17337063781454679,0.010996957242363386,3_1,0_1,True,0.75,335,,,,
sqrt+inv,PASS_FIT,252,84,335,0.002028567210443312,0.003579807096523138,0.0036942426920623097,0.001789903548261569,0.9676366454242176,0.09715327853404539,3_1,0_1,True,0.75,335,-7.292124616402823,0.6183344088064374,,
sqrt+inv+threehalf,PASS_FIT,252,84,335,0.0009343750531914037,-0.2884340093084265,0.00977244489367916,-0.14421700465421325,12.518939331315941,0.38327506392791294,3_1,0_1,True,0.75,335,-155.9580934514793,4.907205331864612,622.6628699971745,20.518233612552955
sqrt,PASS_FIT,252,84,335,0.004752543026026715,0.0601849263263243,0.0015331201010913812,0.03009246316316215,-0.20079690055873728,0.020637107910912663,4_1,0_1,False,0.75,335,,,,
sqrt+inv,PASS_FIT,252,84,335,0.0036965179685574875,-0.024289624989396626,0.006731763394931461,-0.012144812494698313,2.047270645250434,0.17703571168681523,4_1,0_1,False,0.75,335,-14.367295398500044,1.1267481013019363,,
sqrt+inv+threehalf,PASS_FIT,252,84,335,0.0015819064515716034,-0.5661188888985782,0.01654484842263045,-0.2830594444492891,23.48061893178985,0.6488885745431868,4_1,0_1,False,0.75,335,-290.2157927536733,8.307948448697536,1155.3458965321374,34.73757782347593
